form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00035006,868AA4AA6D64A94AC04,,,CCM,Blake Moore For Congress,,,,,,358 SOUTH 700 E,B505,SALT LAKE CITY,UT,84102,G2024,,2024-02-12,2000.00,,2024 General,011,C00738872,,H0UT01205,Moore,Blake,D.,,,H,UT,01,,,,,,,,
SB23,C00035006,EB9A144B4DECD6F5145,,,CCM,Blake Moore For Congress,,,,,,358 SOUTH 700 E,B505,SALT LAKE CITY,UT,84102,C2024,Convention,2024-02-12,3000.00,,2024 Convention,011,C00738872,,H0UT01205,Moore,Blake,D.,,,H,UT,01,,,,,,,,
SB23,C00035006,72938BD67CA7C442015,,,CCM,Cathy McMorris Rodgers For Congress,,,,,,PO Box 137,,Spokane,WA,992100137,G2024,,2024-02-06,5000.00,,2024 General,011,C00390476,,H4WA05077,McMorris Rodgers,Cathy,,,,H,WA,05,,,,,,,,
SB23,C00035006,80DA0B54F12D3EA39AF,,,CCM,Ciscomani For Congress,,,,,,PO Box 35103,,Tucson,AZ,857405103,P2024,,2024-02-12,4000.00,,2024 Primary,011,C00786194,,H2AZ02360,Ciscomani,Juan,,,,H,AZ,06,,,,,,,,
SB23,C00035006,BCF07984EB092EA9DBF,,,CCM,Cloud For Congress,,,,,,PO Box 7027,,Victoria,TX,77903,P2024,,2024-02-06,1000.00,,2024 Primary,011,C00655332,,H8TX27049,Cloud,Michael,J.,,,H,TX,27,,,,,,,,
SB23,C00035006,A556653EDBD85C8EB16,,,CCM,Cole For Congress,,,,,,PO Box 722256,,Norman,OK,73070,P2024,,2024-02-26,1500.00,,2024 Primary,011,C00379735,,H2OK04055,Cole,Thomas,Jeffery,,,H,OK,04,,,,,,,,
SB23,C00035006,75BD5F5E92AB2046223,,,CCM,Cramer For Senate,,,,,,PO Box 396,,Bismarck,ND,585020396,G2024,,2024-02-06,5000.00,,2024 General,011,C00504704,,S8ND00120,Cramer,Kevin,John,,,S,ND,,,,,,,,,
SB23,C00035006,32EEC625077913CF5FD,,,CCM,Dan Crenshaw For Congress,,,,,,PO Box 430965,,Houston,TX,77243,P2024,,2024-02-26,2500.00,,2024 Primary,011,C00660795,,H8TX02166,Crenshaw,Daniel,,,,H,TX,02,,,,,,,,
SB23,C00035006,AD38B03228F7AB64D62,,,CCM,Dan Newhouse For Congress,,,,,,PO Box 10949,,Yakima,WA,989091949,G2024,,2024-02-12,5000.00,,2024 General,011,C00559393,,H4WA04104,Newhouse,Daniel,Milton,,,H,WA,04,,,,,,,,
SB23,C00035006,9D9667F2A8B18E7EC9C,,,CCM,Dr John Joyce For Congress,,,,,,1002 Logan Blvd,Ste 114,Altoona,PA,16602,P2024,,2024-02-06,2500.00,,2024 Primary,011,C00674259,,H8PA13125,Joyce,John,,,,H,PA,13,,,,,,,,
SB23,C00035006,D609213D1DFA381687C,,,CCM,Emmer For Congress,,,,,,PO Box 279,,Elk River,MN,55330,G2024,,2024-02-06,5000.00,,2024 General,011,C00545749,,H4MN06087,Emmer,Thomas,Earl,,Jr.,H,MN,06,,,,,,,,
SB23,C00035006,F0B55DF6CF4AEDB21D2,,,CCM,Feenstra For Congress,,,,,,641 2nd St,,Hull,IA,51239,G2024,,2024-02-12,5000.00,,2024 General,011,C00693663,,H0IA04145,Feenstra,Randy,,,,H,IA,04,,,,,,,,
SB23,C00035006,84C076F508CE4F34C8E,,,CCM,French Hill For Arkansas,,,,,,PO Box 7841,,Little Rock,AR,72217,P2024,,2024-02-26,5000.00,,2024 Primary,011,C00551275,,H4AR02141,Hill,J. French,,,,H,AR,02,,,,,,,,
SB23,C00035006,45E42C3809CD4F9246A,,,CCM,Friends Of Dave Joyce,,,,,,9856 Archer Ln,,Dublin,OH,430178914,G2024,,2024-02-12,5000.00,,2024 General,011,C00527457,,H2OH14064,Joyce,David,Patrick,,,H,OH,14,,,,,,,,
SB23,C00035006,5D69832081F588CA86A,,,CCM,Friends Of David Schweikert,,,,,,8175 E Evans Rd,Unit 13176,Scottsdale,AZ,85267,P2024,,2024-02-06,1000.00,,2024 Primary,011,C00540617,,H4AZ06045,Schweikert,David,,,,H,AZ,01,,,,,,,,
SB23,C00035006,410BE2597932F711235,,,CCM,Friends Of Dusty Johnson,,,,,,PO Box 278,,Mitchell,SD,57301,P2024,,2024-02-12,1000.00,,2024 Primary,011,C00628917,,H8SD01055,Johnson,Dusty,,,,H,SD,01,,,,,,,,
SB23,C00035006,C4AAA6261ADE2CA6740,,,CCM,Friends Of Neal Dunn,,,,,,PO Box 10037,,Tallahassee,FL,32302,P2024,,2024-02-12,1000.00,,2024 Primary,011,C00582304,,H6FL02208,Dunn,Neal,Patrick,,,H,FL,02,,,,,,,,
SB23,C00035006,EEE19265B1E979636F7,,,CCM,Gary Palmer For Congress,,,,,,1919 Oxmoor Rd,# 235,Homewood,AL,35209,P2024,,2024-02-12,2500.00,,2024 Primary,011,C00551374,,H4AL06098,Palmer,Gary,James,,,H,AL,06,,,,,,,,
SB23,C00035006,1B65EDEE2761A732F17,,,CCM,Greg Steube For Congress,,,,,,5317 Fruitville Rd,# 102,Sarasota,FL,342326402,P2024,,2024-02-12,1000.00,,2024 Primary,011,C00671891,,H8FL17053,Steube,Greg,,,,H,FL,17,,,,,,,,
SB23,C00035006,DBFE75D8B20E200501D,,,CCM,Guthrie For Congress,,,,,,PO Box 22401,,Louisville,KY,40252,P2024,,2024-02-12,2500.00,,2024 Primary,011,C00445023,,H8KY02031,Guthrie,S. Brett,,,,H,KY,02,,,,,,,,
