form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00341396,500063794,,,ORG,202 Consulting Solutions LLC,,,,,,412 N 45th St,Apt 202,Seattle,WA,981036464,G2024,,2024-10-23,7425.00,2024-10-23,3015895.71,Digital Ad,004,,S,P80000722,HARRIS,KAMALA,,,,P,00,US,Matzzie,Tom,,,,2024-12-05,
SE,C00341396,500063795,,,ORG,202 Consulting Solutions LLC,,,,,,412 N 45th St,Apt 202,Seattle,WA,981036464,G2024,,2024-10-23,10000.00,2024-10-23,3015895.71,Digital Ad,004,,S,P80000722,HARRIS,KAMALA,,,,P,00,US,Matzzie,Tom,,,,2024-12-05,
SE,C00341396,500063796,,,ORG,202 Consulting Solutions LLC,,,,,,412 N 45th St,Apt 202,Seattle,WA,981036464,G2024,,2024-10-23,21000.00,2024-10-23,3015895.71,Digital Ad,004,,S,P80000722,HARRIS,KAMALA,,,,P,00,US,Matzzie,Tom,,,,2024-12-05,
SE,C00341396,500063797,,,ORG,202 Consulting Solutions LLC,,,,,,412 N 45th St,Apt 202,Seattle,WA,981036464,G2024,,2024-10-23,111300.00,2024-10-23,3015895.71,Digital Ad,004,,S,P80000722,HARRIS,KAMALA,,,,P,00,US,Matzzie,Tom,,,,2024-12-05,
SE,C00341396,500063798,,,ORG,202 Consulting Solutions LLC,,,,,,412 N 45th St,Apt 202,Seattle,WA,981036464,G2024,,2024-10-23,54390.00,2024-10-23,3015895.71,Digital Ad,004,,S,P80000722,HARRIS,KAMALA,,,,P,00,US,Matzzie,Tom,,,,2024-12-05,
SE,C00341396,500063799,,,ORG,202 Consulting Solutions LLC,,,,,,412 N 45th St,Apt 202,Seattle,WA,981036464,G2024,,2024-10-23,23310.00,2024-10-23,3015895.71,Digital Ad,004,,O,P80001571,Trump,Donald,J,,,P,00,US,Matzzie,Tom,,,,2024-12-05,
SE,C00341396,500063864,,,ORG,202 Consulting Solutions LLC,,,,,,412 N 45th St,Apt 202,Seattle,WA,981036464,G2024,,2024-10-23,294.84,2024-10-23,1155.32,Digital Ad,004,,S,H0CA27085,SCHIFF,ADAM,,,,H,30,CA,Matzzie,Tom,,,,2024-12-05,
SE,C00341396,500063868,,,ORG,202 Consulting Solutions LLC,,,,,,412 N 45th St,Apt 202,Seattle,WA,981036464,G2024,,2024-10-23,56.70,2024-10-23,184.68,Digital Ad,004,,S,H8NJ03206,KIM,ANDY,,,,H,03,NJ,Matzzie,Tom,,,,2024-12-05,
SE,C00341396,500063871,,,ORG,202 Consulting Solutions LLC,,,,,,412 N 45th St,Apt 202,Seattle,WA,981036464,G2024,,2024-10-23,567.00,2024-10-23,3006.10,Digital Ad,004,,S,S6PA00217,CASEY,ROBERT,JR.,,,S,00,PA,Matzzie,Tom,,,,2024-12-05,
SE,C00341396,500063875,,,ORG,202 Consulting Solutions LLC,,,,,,412 N 45th St,Apt 202,Seattle,WA,981036464,G2024,,2024-10-23,49.14,2024-10-23,160.06,Digital Ad,004,,S,S2CT00132,MURPHY,CHRISTOPHER,S,,,S,00,CT,Matzzie,Tom,,,,2024-12-05,
SE,C00341396,500063880,,,ORG,202 Consulting Solutions LLC,,,,,,412 N 45th St,Apt 202,Seattle,WA,981036464,G2024,,2024-10-23,317.52,2024-10-23,2309.30,Digital Ad,004,,S,S4MI00470,SLOTKIN,ELISSA,,,,S,00,MI,Matzzie,Tom,,,,2024-12-05,
SE,C00341396,500063884,,,ORG,202 Consulting Solutions LLC,,,,,,412 N 45th St,Apt 202,Seattle,WA,981036464,G2024,,2024-10-23,139.86,2024-10-23,8354.54,Digital Ad,004,,S,H6NV03139,ROSEN,JACKY,,,,H,03,NV,Matzzie,Tom,,,,2024-12-05,
SE,C00341396,500063895,,,ORG,202 Consulting Solutions LLC,,,,,,412 N 45th St,Apt 202,Seattle,WA,981036464,G2024,,2024-10-23,189.00,2024-10-23,768.60,Digital Ad,004,,S,S0NY00410,GILLIBRAND,KIRSTEN,,,,S,00,NY,Matzzie,Tom,,,,2024-12-05,
SE,C00341396,500063903,,,ORG,202 Consulting Solutions LLC,,,,,,412 N 45th St,Apt 202,Seattle,WA,981036464,G2024,,2024-10-23,29.06,2024-10-23,94.66,Digital Ad,004,,S,H8NM01224,HEINRICH,MARTIN,,,,H,01,NM,Matzzie,Tom,,,,2024-12-05,
SE,C00341396,500063908,,,ORG,202 Consulting Solutions LLC,,,,,,412 N 45th St,Apt 202,Seattle,WA,981036464,G2024,,2024-10-23,336.42,2024-10-23,19261.07,Digital Ad,004,,S,S6OH00163,BROWN,SHERROD,,,,S,00,OH,Matzzie,Tom,,,,2024-12-05,
SE,C00341396,500063911,,,ORG,202 Consulting Solutions LLC,,,,,,412 N 45th St,Apt 202,Seattle,WA,981036464,G2024,,2024-10-23,94.50,2024-10-23,9505.58,Digital Ad,004,,S,S2WI00219,BALDWIN,TAMMY,,,,S,00,WI,Matzzie,Tom,,,,2024-12-05,
SE,C00341396,500063915,,,ORG,202 Consulting Solutions LLC,,,,,,412 N 45th St,Apt 202,Seattle,WA,981036464,G2024,,2024-10-23,31.46,2024-10-23,102.46,Digital Ad,004,,S,S2VA00142,KAINE,TIMOTHY,MICHAEL,,,S,00,VA,Matzzie,Tom,,,,2024-12-05,
SE,C00341396,500063817,,,ORG,202 Consulting Solutions LLC,,,,,,412 N 45th St,Apt 202,Seattle,WA,981036464,G2024,,2024-10-24,50002.50,2024-10-24,3015895.71,Digital Ad,004,,S,P80000722,HARRIS,KAMALA,,,,P,00,US,Matzzie,Tom,,,,2024-12-05,
SE,C00341396,500063818,,,ORG,202 Consulting Solutions LLC,,,,,,412 N 45th St,Apt 202,Seattle,WA,981036464,G2024,,2024-10-24,24997.50,2024-10-24,3015895.71,Digital Ad,004,,O,P80001571,Trump,Donald,J,,,P,00,US,Matzzie,Tom,,,,2024-12-05,
SE,C00341396,500063865,,,ORG,202 Consulting Solutions LLC,,,,,,412 N 45th St,Apt 202,Seattle,WA,981036464,G2024,,2024-10-24,97.50,2024-10-24,1155.32,Digital Ad,004,,S,H0CA27085,SCHIFF,ADAM,,,,H,30,CA,Matzzie,Tom,,,,2024-12-05,
SE,C00341396,500063872,,,ORG,202 Consulting Solutions LLC,,,,,,412 N 45th St,Apt 202,Seattle,WA,981036464,G2024,,2024-10-24,217.50,2024-10-24,3006.10,Digital Ad,004,,S,S6PA00217,CASEY,ROBERT,JR.,,,S,00,PA,Matzzie,Tom,,,,2024-12-05,
SE,C00341396,500063881,,,ORG,202 Consulting Solutions LLC,,,,,,412 N 45th St,Apt 202,Seattle,WA,981036464,G2024,,2024-10-24,300.00,2024-10-24,2309.30,Digital Ad,004,,S,S4MI00470,SLOTKIN,ELISSA,,,,S,00,MI,Matzzie,Tom,,,,2024-12-05,
SE,C00341396,500063885,,,ORG,202 Consulting Solutions LLC,,,,,,412 N 45th St,Apt 202,Seattle,WA,981036464,G2024,,2024-10-24,45.00,2024-10-24,8354.54,Digital Ad,004,,S,H6NV03139,ROSEN,JACKY,,,,H,03,NV,Matzzie,Tom,,,,2024-12-05,
SE,C00341396,500063896,,,ORG,202 Consulting Solutions LLC,,,,,,412 N 45th St,Apt 202,Seattle,WA,981036464,G2024,,2024-10-24,76.50,2024-10-24,768.60,Digital Ad,004,,S,S0NY00410,GILLIBRAND,KIRSTEN,,,,S,00,NY,Matzzie,Tom,,,,2024-12-05,
SE,C00341396,500063912,,,ORG,202 Consulting Solutions LLC,,,,,,412 N 45th St,Apt 202,Seattle,WA,981036464,G2024,,2024-10-24,33.75,2024-10-24,9505.58,Digital Ad,004,,S,S2WI00219,BALDWIN,TAMMY,,,,S,00,WI,Matzzie,Tom,,,,2024-12-05,
SE,C00341396,500063938,,,ORG,202 Consulting Solutions LLC,,,,,,412 N 45th St,Apt 202,Seattle,WA,981036464,G2024,,2024-10-30,294.84,2024-10-30,1155.32,Digital Ad,004,,S,H0CA27085,SCHIFF,ADAM,,,,H,30,CA,Matzzie,Tom,,,,2024-12-05,
SE,C00341396,500063939,,,ORG,202 Consulting Solutions LLC,,,,,,412 N 45th St,Apt 202,Seattle,WA,981036464,G2024,,2024-10-30,97.50,2024-10-30,1155.32,Digital Ad,004,,S,H0CA27085,SCHIFF,ADAM,,,,H,30,CA,Matzzie,Tom,,,,2024-12-05,
SE,C00341396,500063940,,,ORG,202 Consulting Solutions LLC,,,,,,412 N 45th St,Apt 202,Seattle,WA,981036464,G2024,,2024-10-30,56.70,2024-10-30,184.68,Digital Ad,004,,S,H8NJ03206,KIM,ANDY,,,,H,03,NJ,Matzzie,Tom,,,,2024-12-05,
SE,C00341396,500063941,,,ORG,202 Consulting Solutions LLC,,,,,,412 N 45th St,Apt 202,Seattle,WA,981036464,G2024,,2024-10-30,567.00,2024-10-30,3006.10,Digital Ad,004,,S,S6PA00217,CASEY,ROBERT,JR.,,,S,00,PA,Matzzie,Tom,,,,2024-12-05,
SE,C00341396,500063942,,,ORG,202 Consulting Solutions LLC,,,,,,412 N 45th St,Apt 202,Seattle,WA,981036464,G2024,,2024-10-30,217.50,2024-10-30,3006.10,Digital Ad,004,,S,S6PA00217,CASEY,ROBERT,JR.,,,S,00,PA,Matzzie,Tom,,,,2024-12-05,
SE,C00341396,500063943,,,ORG,202 Consulting Solutions LLC,,,,,,412 N 45th St,Apt 202,Seattle,WA,981036464,G2024,,2024-10-30,49.14,2024-10-30,160.06,Digital Ad,004,,S,S2CT00132,MURPHY,CHRISTOPHER,S,,,S,00,CT,Matzzie,Tom,,,,2024-12-05,
SE,C00341396,500063944,,,ORG,202 Consulting Solutions LLC,,,,,,412 N 45th St,Apt 202,Seattle,WA,981036464,G2024,,2024-10-30,23310.00,2024-10-30,3015895.71,Digital Ad,004,,O,P80001571,Trump,Donald,J,,,P,00,US,Matzzie,Tom,,,,2024-12-05,
