form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00266585,27059487,,,COM,IPPNY PAC,,,,,,19 Dove Street,Suite 302,Albany,NY,12210,,,2023-09-05,2500.00,0.00,Political Contribution,011,,,,,,,,,,,,,,,,,,,Political Contribution
SB29,C00266585,27071939,,,COM,Texans for Greg Abbott,,,,,,P.O. Box 308142367,,Austin,TX,78714,,,2023-09-11,-10000.00,0.00,Void - Texans for Greg Abbott-Original Date 8/28/23,011,,,,Abbott,Greg,,,,,,,,,,,,,,Void - Texans for Greg Abbott-Original Date 8/28/23
SB29,C00266585,27071941,,,COM,Texans for Greg Abbott,,,,,,P.O. Box 308142367,,Austin,TX,78714,,,2023-09-11,10000.00,0.00,"Greg Abbott, GOVERNOR  TX-Political Contribution",011,,,,Abbott,Greg,,,,,,,,,,,,,,"Greg Abbott, GOVERNOR  TX-Political Contribution"
SB29,C00266585,27073367,,,COM,Citizens for Saladino,,,,,,PO Box 613,,Farmingdale,NY,11735,,,2023-09-14,1500.00,0.00,"Joseph Saladino, Oyster Bay Town Supervisor  NY-Political Contribution",011,,,,Saladino,Joseph,,,,,,,,,,,,,,"Joseph Saladino, Oyster Bay Town Supervisor  NY-Political Contribution"
SB29,C00266585,27076443,,,PTY,Democratic Senate Campaign Committee,,,,,,111 Washington Ave.,Suite 409,Albany,NY,12210,,,2023-09-18,1000.00,0.00,Political Contribution,011,,,,,,,,,,,,,,,,,,,Political Contribution
SB29,C00266585,27076452,,,PTY,Democratic Assembly Campaign Committee,,,,,,107 Washington Ave.,Suite LL,Albany,NY,12210,,,2023-09-18,1000.00,0.00,Political Contribution,011,,,,,,,,,,,,,,,,,,,Political Contribution
SB29,C00266585,27078471,,,COM,DeSena for North Hempstead,,,,,,P.O. Box 18,,Manhasset,NY,11030,,,2023-09-19,500.00,0.00,"Jennifer DeSena, North Hempstead Town Supervisor  NY-Political Contribution",011,,,,DeSena,Jennifer,,,,,,,,,,,,,,"Jennifer DeSena, North Hempstead Town Supervisor  NY-Political Contribution"
SB29,C00266585,27078479,,,COM,Romaine for Suffolk,,,,,,3080 Route 112,Suite D,Medford,NY,11772,,,2023-09-19,1000.00,0.00,"Ed Romaine, County Executive  NY-Political Contribution",011,,,,Romaine,Ed,,,,,,,,,,,,,,"Ed Romaine, County Executive  NY-Political Contribution"
SB29,C00266585,27082579,,,COM,Assemblyman Jeffrey Dinowitz 2024,,,,,,640 West 231st Street,Apt. 4B,Bronx,NY,10463,,,2023-09-25,1500.00,0.00,"Jeffrey Dinowitz, STATE HOUSE 81st NY-Political Contribution",011,,,,Dinowitz,Jeffrey,,,,,,,,,,,,,,"Jeffrey Dinowitz, STATE HOUSE 81st NY-Political Contribution"
SB29,C00266585,27082580,,,COM,Calone for Suffolk,,,,,,P.O. Box 720,,East Setauket,NY,11733,,,2023-09-25,1500.00,0.00,"David Calone, County Executive  NY-Political Contribution",011,,,,Calone,David,,,,,,,,,,,,,,"David Calone, County Executive  NY-Political Contribution"
SB29,C00266585,27082581,,,PTY,Nassau County Democratic Committee,,,,,,100 Garden City Plaza,Suite 115,Garden City,NY,11530,,,2023-09-25,2500.00,0.00,Political Contribution,011,,,,,,,,,,,,,,,,,,,Political Contribution
SB29,C00266585,27082582,,,COM,Jeff Leach Campaign,,,,,,P.O. Box 866186,,Plano,TX,75086,,,2023-09-25,1500.00,0.00,"Jeff Leach, STATE HOUSE 67th TX-Political Contribution",011,,,,Leach,Jeff,,,,,,,,,,,,,,"Jeff Leach, STATE HOUSE 67th TX-Political Contribution"
