form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00497545,SB23.7464,,,PAC,Andrea Salinas,,,,,,PO Box 230985,,Tigard,OR,97281,G2024,,2024-10-03,1500.00,,PAC Contribution,,C00497545,Universal Technical Institute Inc. PAC (UTIPAC),,,,,,,,,,,,,,,,,
SB23,C00497545,SB23.7468,,,PAC,"Brad Sherman, Congressman",,,,,,660 Pennsylvania Av.,Suite 202,Washington,DC,20003,G2024,,2024-10-03,1500.00,,PAC Contribution,,C00497545,Universal Technical Institute Inc. PAC (UTIPAC),,,,,,,,,,,,,,,,,
SB23,C00497545,SB23.7471,,,PAC,"Gary Peters, Senator / Peters for Michigan",,,,,,124 W. Allegen St,,Lansing,MI,48933,G2024,,2024-10-03,5000.00,,PAC Contribution,,C00497545,Universal Technical Institute Inc. PAC (UTIPAC),,,,,,,,,,,,,,,,,
SB23,C00497545,SB23.7454,,,PAC,Jacky Rosen for Victory,,,,,,1100 New Jersey Ave,Suite 2403,Washington,DC,20003,G2024,,2024-10-03,1500.00,,PAC Contribution,,C00497545,Universal Technical Institute Inc. PAC (UTIPAC),,,,,,,,,,,,,,,,,
SB23,C00497545,SB23.7491,,,PAC,"Josh Hawley, Senator / Hawley for Senate",,,,,,PO Box 31476,,St. Louis,MO,36131,G2024,,2024-10-03,1500.00,,PAC Contribution,,C00497545,Universal Technical Institute Inc. PAC (UTIPAC),,,,,,,,,,,,,,,,,
SB23,C00497545,SB23.7456,,,PAC,MARK KELLY FOR SENATE,,,,,,PO BOX 27202,,TUCSON,AZ,85726,G2024,,2024-10-03,3500.00,,PAC Contribution,,C00497545,Universal Technical Institute Inc. PAC (UTIPAC),,,,,,,,,,,,,,,,,
SB23,C00497545,SB23.7488,,,PAC,"Marsha Blackburn, Senator / Marsha Blackburn for U.S. Senate",,,,,,PO Box 3750,,Brentwood,TN,37024,G2024,,2024-10-03,1500.00,,PAC Contribution,,C00497545,Universal Technical Institute Inc. PAC (UTIPAC),,,,,,,,,,,,,,,,,
SB23,C00497545,SB23.7481,,,PAC,"Rick Scott, Senator / Rick Scott for Florida",,,,,,PO Box 76024,,Washington,DC,20013,G2024,,2024-10-03,2500.00,,PAC Contribution,,C00497545,Universal Technical Institute Inc. PAC (UTIPAC),,,,,,,,,,,,,,,,,
SB23,C00497545,SB23.7484,,,PAC,"Roger Wicker, Senator / Wicker for Senate",,,,,,PO Box 64,,Jackson,MS,39205,G2024,,2024-10-03,2500.00,,PAC Contribution,,C00497545,Universal Technical Institute Inc. PAC (UTIPAC),,,,,,,,,,,,,,,,,
SB23,C00497545,SB23.7463,,,PAC,Ruben Gallego / Ruben Gallegos for Senate,,,,,,PO Box 1710,,Phoenix,AZ,85001,G2024,,2024-10-03,2500.00,,PAC Contribution,,,Ruben Gallego / Ruben Gallegos for Senate,,,,,,,,,,,,,,,,,
SB23,C00497545,SB23.7475,,,PAC,"Susan Collins, Senator / Collins for Senate",,,,,,413 Dirksen Senate Office Bldg.,,Washington,DC,20510,G2024,,2024-10-03,5000.00,,PAC Contribution,,C00497545,Universal Technical Institute Inc. PAC (UTIPAC),,,,,,,,,,,,,,,,,
SB23,C00497545,SB23.7478,,,PAC,"Ted Cruz, Senator / Ted Cruz for Senate",,,,,,PO Box 25400,,Houston,TX,77265,G2024,,2024-10-03,2500.00,,PAC Contribution,,C00497545,Universal Technical Institute Inc. PAC (UTIPAC),,,,,,,,,,,,,,,,,
SB23,C00497545,SB23.7472,,,CAN,,TILLIS,THOM R,,,,PO BOX 2489,,CORNELIUS,NC,28031,G2024,,2024-10-03,5000.00,,PAC Contribution,,C00497545,Universal Technical Institute Inc. PAC (UTIPAC),,,,,,,,,,,,,,,,,
