form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00853549,B2E3FB8710BDD47AFB41,,,ORG,FINGER LAKES GROUP,,,,,,502 6TH ST,,HUDSON,WI,540161783,,,2023-11-13,12242.58,,GENERAL CONSULTING AND STRATEGIC PLANNING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00853549,BCB3EB517073D43D7BA2,,,ORG,FINGER LAKES GROUP,,,,,,502 6TH ST,,HUDSON,WI,540161783,,,2023-12-14,5500.00,,GENERAL CONSULTING AND STRATEGIC PLANNING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00853549,BD98604F2D08B4B2796A,,,ORG,FINGER LAKES GROUP,,,,,,502 6TH ST,,HUDSON,WI,540161783,,,2023-12-27,10000.00,,GENERAL CONSULTING AND STRATEGIC PLANNING,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00853549,BBB27276D1989478E9B5,,,ORG,STRIPE,,,,,,354 OYSTER POINT BLVD S,,SAN FRANCISCO,CA,94080,,,2023-11-05,329.23,,CREDIT CARD FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00853549,BF7CBCEBBB584459999E,,,ORG,STRIPE,,,,,,354 OYSTER POINT BLVD S,,SAN FRANCISCO,CA,94080,,,2023-11-15,3.20,,CREDIT CARD FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00853549,B9867EE4F93CD4A1581E,,,ORG,STRIPE,,,,,,354 OYSTER POINT BLVD S,,SAN FRANCISCO,CA,94080,,,2023-11-17,3.20,,CREDIT CARD FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00853549,B1712388165ED4251AC1,,,ORG,STRIPE,,,,,,354 OYSTER POINT BLVD S,,SAN FRANCISCO,CA,94080,,,2023-12-01,14.80,,CREDIT CARD FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00853549,B8AB40251A3AA407DB6F,,,ORG,STRIPE,,,,,,354 OYSTER POINT BLVD S,,SAN FRANCISCO,CA,94080,,,2023-12-04,2.99,,CREDIT CARD FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00853549,B6C7F7724BC574AA0BA6,,,ORG,STRIPE,,,,,,354 OYSTER POINT BLVD S,,SAN FRANCISCO,CA,94080,,,2023-12-06,1.04,,CREDIT CARD FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00853549,B065290CF738D4F7CBEA,,,ORG,STRIPE,,,,,,354 OYSTER POINT BLVD S,,SAN FRANCISCO,CA,94080,,,2023-12-10,147.78,,CREDIT CARD FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00853549,BCCEE7D60EF8D41E49AA,,,ORG,STRIPE,,,,,,354 OYSTER POINT BLVD S,,SAN FRANCISCO,CA,94080,,,2023-12-27,23.38,,CREDIT CARD FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00853549,B936139CC3D7C4F62B98,,,ORG,STRIPE,,,,,,354 OYSTER POINT BLVD S,,SAN FRANCISCO,CA,94080,,,2023-12-31,9.47,,CREDIT CARD FEES,001,,,,,,,,,,,,,,,,,,,,
SB21B,C00853549,B51C95854AFE54F55A8D,,,ORG,STRIPE,,,,,,354 OYSTER POINT BLVD S,,SAN FRANCISCO,CA,94080,,,2023-12-31,168.34,,CREDIT CARD FEES,001,,,,,,,,,,,,,,,,,,,,
