form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00032698,27469005,,,CCM,Robert Aderholt For Congress,,,,,,PO Box 1158,,Haleyville,AL,355651158,G2024,,2024-08-09,2500.00,0.00,2024 General,011,C00313247,Robert Aderholt For Congress,H6AL04098,Aderholt,Robert,B.,Rep.,,H,AL,04,,,,,,,,2024 General
SB23,C00032698,27469006,,,PAC,Dakota PAC,,,,,,1029 N. 5th Street,,Bismarck,ND,58501,,,2024-08-09,1000.00,0.00,2024 Contribution,011,C00493072,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00032698,27486787,,,CCM,Buddy Carter For Congress,,,,,,406 Purple Finch Dr,,Pooler,GA,31322,G2024,,2024-08-28,2000.00,0.00,2024 General,011,C00543967,Buddy Carter For Congress,H4GA01039,Carter,Buddy,,Rep.,,H,GA,01,,,,,,,,2024 General
SB23,C00032698,27486788,,,CCM,Aaron Bean For Congress,,,,,,2640a Mitcham Drive,,Tallahassee,FL,32308,G2024,,2024-08-28,1000.00,0.00,2024 General,011,C00816983,Aaron Bean For Congress,H2FL04211,Bean,Aaron,,Rep.,,H,FL,04,,,,,,,,2024 General
SB23,C00032698,27486789,,,PAC,"Jobs, Opportunity & New Ideas PAC",,,,,,2300 Clarendon Blvd,Suite 1306,Washington,DC,22201,,,2024-08-28,2000.00,0.00,2024 Contribution,011,C00566851,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00032698,27486790,,,CCM,Deb Fischer For US Senate,,,,,,"5555 South St, Ste. 200",,Lincoln,NE,68506,G2024,,2024-08-28,1500.00,0.00,2024 General,011,C00498907,Deb Fischer For US Senate,S2NE00094,Fischer,Deb,,Sen.,,S,NE,,,,,,,,,2024 General
SB23,C00032698,27486791,,,CCM,Bill Foster For Congress,,,,,,511 Aurora Avenue,Unit 510,Naperville,IL,60540,G2024,,2024-08-28,1000.00,0.00,2024 General,011,C00435099,Bill Foster For Congress,H8IL14067,Foster,Bill,,Rep.,,H,IL,11,,,,,,,,2024 General
SB23,C00032698,27486792,,,CCM,Chuy Garcia For Congress,,,,,,4140 S Archer Ave,,Chicago,IL,60632,G2024,,2024-08-28,1000.00,0.00,2024 General,011,C00661777,Chuy Garcia For Congress,H8IL04134,Garcia,Jesus,G.,Rep.,,H,IL,04,,,,,,,,2024 General
SB23,C00032698,27486793,,,CCM,Marie For Congress,,,,,,PO Box 1164,,Washougal,WA,98671,G2024,,2024-08-28,2000.00,0.00,2024 General,011,C00806174,Marie For Congress,H2WA03217,Gluesenkamp Perez,Marie,,Rep.,,H,WA,03,,,,,,,,2024 General
SB23,C00032698,27486794,,,CCM,Hern For Congress,,,,,,9521-B Riverside Pkwy,#350,Tulsa,OK,74137,G2024,,2024-08-28,1000.00,0.00,2024 General,011,C00636092,Hern For Congress,H8OK01157,Hern,Kevin,,Rep.,,H,OK,01,,,,,,,,2024 General
