form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00247403,SB23.63105,,,CCM,BERNIE MORENO FOR SENATE,,,,,,PO BOX 340797,,COLUMBUS,OH,43234,,,2024-10-16,1000.00,,Earmarked Donations,,C00653816,COMMITTEE TO ELECT JARED GOLDEN,,,,,,,H,ME,02,,,,,,,,
SB23,C00247403,SB23.63103,,,CCM,COMMITTEE TO ELECT JARED GOLDEN,,,,,,PO BOX 7108,,LEWISTON,ME,04240,,,2024-10-16,1000.00,,Earmarked Donations,,C00653816,COMMITTEE TO ELECT JARED GOLDEN,,,,,,,H,ME,02,,,,,,,,
SB23,C00247403,SB23.63110,,,CCM,DARREN SOTO FOR CONGRESS,,,,,,PO BOX 421349,,KISSIMMEE,FL,34742,,,2024-10-16,8770.00,,Earmarked Donations,,C00581074,DARREN SOTO FOR CONGRESS,,,,,,,H,FL,09,,,,,,,,
SB23,C00247403,SB23.63114,,,CCM,DON BACON FOR CONGRESS,,,,,,P.O. BOX 391368,,OMAHA,NE,68139,,,2024-10-16,1000.00,,Earmarked Donation to Bacon,,C00575167,DON BACON FOR CONGRESS,,,,,,,H,NE,02,,,,,,,,
SB23,C00247403,SB23.63083,,,CCM,JOSH GOTTHEIMER FOR CONGRESS,,,,,,PO BOX 584,,RIDGEWOOD,NJ,07451,,,2024-10-11,13000.00,,Earmarked Donations,,C00573949,JOSH GOTTHEIMER FOR CONGRESS,,,,,,,H,NJ,05,,,,,,,,
SB23,C00247403,SB23.63095,,,CCM,JOSH GOTTHEIMER FOR CONGRESS,,,,,,PO BOX 584,,RIDGEWOOD,NJ,07451,,,2024-10-12,1000.00,,Earmarked Donations,,C00573949,JOSH GOTTHEIMER FOR CONGRESS,,,,,,,H,NJ,05,,,,,,,,
SB23,C00247403,SB23.63089,,,CCM,LALOTA FOR CONGRESS,,,,,,PO BOX 5744,,HAUPPAUGE,NY,11788,,,2024-10-06,6700.00,,Earmarked Donations,,C00806018,LALOTA FOR CONGRESS,,,,,,,H,NY,01,,,,,,,,
SB23,C00247403,SB23.63092,,,CCM,LALOTA FOR CONGRESS,,,,,,PO BOX 5744,,HAUPPAUGE,NY,11788,,,2024-10-11,700.00,,Earmarked Donations,,C00806018,LALOTA FOR CONGRESS,,,,,,,H,NY,01,,,,,,,,
SB23,C00247403,SB23.63094,,,CCM,LALOTA FOR CONGRESS,,,,,,PO BOX 5744,,HAUPPAUGE,NY,11788,,,2024-10-11,1300.00,,PAC Donation to Lawler,011,C00815415,LAWLER FOR CONGRESS,,,,,,,H,NY,17,,,,,,,,
SB23,C00247403,SB23.63100,,,CCM,LAWLER FOR CONGRESS,,,,,,PO BOX 87,,SOUTH SALEM,NY,10590,,,2024-10-16,1000.00,,Earmarked Donations,,C00815415,LAWLER FOR CONGRESS,,,,,,,H,NY,17,,,,,,,,
SB23,C00247403,SB23.63077,,,CCM,MAGGIE FOR CONGRESS,,,,,,131 DANIEL WEBSTER HWY,#949,NASHUA,NH,03060,,,2024-10-11,26000.00,,Earmarked Donations,,C00878454,MAGGIE FOR CONGRESS,,,,,,,H,NH,00,,,,,,,,
SB23,C00247403,SB23.63116,,,CCM,MAGGIE FOR CONGRESS,,,,,,131 DANIEL WEBSTER HWY,#949,NASHUA,NH,03060,,,2024-10-16,500.00,,Earmarked Donations,,C00878454,MAGGIE FOR CONGRESS,,,,,,,H,NH,00,,,,,,,,
SB23,C00247403,SB23.63086,,,CCM,NANCY MACE FOR CONGRESS,,,,,,295 SEVEN FARMS DRIVE,SUITE C-186,CHARLESTON,SC,29492,,,2024-10-11,14750.00,,Earmarked Donations,,C00710103,NANCY MACE FOR CONGRESS,,,,,,,H,SC,01,,,,,,,,
SB23,C00247403,SB23.63091,,,CCM,NANCY MACE FOR CONGRESS,,,,,,295 SEVEN FARMS DRIVE,SUITE C-186,CHARLESTON,SC,29492,,,2024-10-12,300.00,,Earmarked Donations,,C00710103,NANCY MACE FOR CONGRESS,,,,,,,H,SC,01,,,,,,,,
SB23,C00247403,SB23.63101,,,CCM,TED CRUZ VICTORY COMMITTEE,,,,,,815 A BRAZOS,PMB 550,AUSTIN,TX,78701,,,2024-10-16,200.00,,Earmarked Donations,,C00542423,TED CRUZ VICTORY COMMITTEE,,,,,,,S,TX,00,,,,,,,,
SB23,C00247403,SB23.63081,,,CCM,"TRUMP 47 COMMITTEE, INC.",,,,,,P.O. BOX 509,,ARLINGTON,VA,22216,,,2024-10-11,5000.00,,Earmarked Donations,,C00867937,"TRUMP 47 COMMITTEE, INC.",,,,,,,,,,,,,,,,,
