form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00831651,SB23.I13,,,CCM,BRANDON FOR CONGRESS NY22,,,,,,P.O. BOX 3580,,SYRACUSE,NY,13220,P2024,PRIMARY,2023-03-30,3300.00,,CONTRIBUTION,,C00806307,,H2NY22212,WILLIAMS,BRANDON MC DONALD,,,,H,NY,22,  ,,,,,,,
SB23,C00831651,SB23.I11,,,CCM,DESPOSITO FOR NEW YORK,,,,,,P.O. BOX 188,,ISLAND PARK,NY,11558,P2024,PRIMARY,2023-03-30,3300.00,,CONTRIBUTION,,C00809426,,H2NY04277,DESPOSITO,ANTHONY P,,,,H,NY,04,  ,,,,,,,
SB23,C00831651,SB23.I68,,,CCM,KEN CALVERT FOR CONGRESS COMMITTEE,,,,,,PO BOX 2438,,CORONA,CA,92878,P2024,PRIMARY,2023-06-27,1000.00,,CONTRIBUTION,011,C00257337,,H2CA37023,CALVERT,KEN,,,,H,CA,41,  ,,,,,,,
SB23,C00831651,SB23.I9,,,CCM,LALOTA FOR CONGRESS,,,,,,P.O. BOX 5744,,HAUPPAUGE,NY,11788,P2024,PRIMARY,2023-03-30,3300.00,,CONTRIBUTION,,C00806018,,H2NY01190,LALOTA,NICHOLAS JOSEPH,,,,H,NY,01,  ,,,,,,,
SB23,C00831651,SB23.I64,,,CCM,LANGWORTHY FOR CONGRESS,,,,,,PO BOX 120,,CLARENCE,NY,14031,P2024,PRIMARY,2023-06-27,2000.00,,CONTRIBUTION,011,C00817932,,H2NY23228,LANGWORTHY,NICK,,,,H,NY,23,  ,,,,,,,
SB23,C00831651,SB23.I10,,,CCM,LAWLER FOR CONGRESS,,,,,,P.O. BOX 87,,SOUTH SALEM,NY,10590,P2024,PRIMARY,2023-03-30,3300.00,,CONTRIBUTION,,C00815415,,H2NY17162,LAWLER,MICHAEL VINCENT,,,,H,NY,17,  ,,,,,,,
SB23,C00831651,SB23.I12,,,CCM,MARC FOR US INC.,,,,,,P.O. BOX 5158,,POUGHKEEPSIE,NY,12602,P2024,PRIMARY,2023-03-30,3300.00,,CONTRIBUTION,,C00789586,,H2NY19127,MOLINARO,MARCUS J.,,,,H,NY,19,  ,,,,,,,
SB23,C00831651,SB23.I66,,,CCM,MIKE GARCIA FOR CONGRESS,,,,,,9070 IRVINE CENTER DRIVE #150,,IRVINE,CA,92618,P2024,PRIMARY,2023-06-27,1000.00,,CONTRIBUTION,011,C00701102,,H0CA25105,GARCIA,MICHAEL,,,,H,CA,27,  ,,,,,,,
SB23,C00831651,SB23.I65,,,CCM,SALAZAR FOR CONGRESS,,,,,,3725 WEST FLAGLER STREET,#281,MIAMI,FL,33134,P2024,PRIMARY,2023-06-27,1000.00,,CONTRIBUTION,011,C00714261,,H8FL27185,SALAZAR,MARIA,ELVIRA,,,H,FL,27,  ,,,,,,,
SB23,C00831651,SB23.I67,,,CCM,YOUNG KIM FOR CONGRESS,,,,,,PO BOX 2186,,FULLERTON,CA,92837,P2024,PRIMARY,2023-06-27,1000.00,,CONTRIBUTION,011,C00665638,,H8CA39240,KIM,YOUNG,,,,H,CA,40,  ,,,,,,,
SB23,C00831651,SB23.I62,,,PAC,NEW YORK STATE CONSERVATIVE PARTY,,,,,,486 78 STREET,,BROOKLYN,NY,11209,,,2023-06-27,5000.00,,CONTRIBUTION,011,C00282343,,,,,,,,,,,  ,,,,,,,
SB23,C00831651,SB23.I61,,,PAC,NY REPUBLICAN FEDERAL CAMPAIGN COMMITTEE,,,,,,315 STATE ST,,ALBANY,NY,122102001,,,2023-06-27,5000.00,,CONTRIBUTION,011,C00055582,,,,,,,,,,,  ,,,,,,,
SB23,C00831651,SB23.I63,,,PAC,PROTECT THE HOUSE NEW YORK 2024,,,,,,PO BOX 30844,,BETHESDA,MD,20824,,,2023-06-27,3000.00,,CONTRIBUTION,011,C00838037,,,,,,,,,,,  ,,,,,,,
