form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00817338,B-5556,,,CCM,Lori Chavez-Deremer for Congress,,,,,,13203 Southeast 172nd Avenue,STE 166 #399,Happy Valley,OR,97086,G2024,,2024-06-14,1700.00,1700.00,Political contribution,011,C00784520,Lori Chavez-Deremer for Congress,H2OR05209,Chavez-Deremer,Lori,,,,H,OR,05,,,,,,,,
SB23,C00817338,B-5567,,,CCM,Claudia Tenney for Congress,,,,,,8469 Seneca Tpke,Ste 105,New Hartford,NY,134134900,P2024,,2024-06-21,4600.00,4600.00,Political contribution,011,C00632828,Claudia Tenney for Congress,H4NY22051,Tenney,Claudia,,,,H,NY,24,,,,,,,,
SB23,C00817338,B-5569,,,CCM,Dale Strong for Congress,,,,,,P.o. Box 18502,,Huntsville,AL,35804,P2024,,2024-06-21,3300.00,3300.00,Political contribution,011,C00774281,Dale Strong for Congress,H2AL05102,Strong,Dale,Whitney,,,H,AL,05,,,,,,,,
SB23,C00817338,B-5579,,,CCM,Celeste for Congress,,,,,,PO Box 2410,,Cedar City,UT,84721,P2024,,2024-06-24,1000.00,1000.00,Political Contribution,011,C00842765,Celeste for Congress,H4UT02296,Maloy,Celeste,,,,H,UT,02,,,,,,,,
SB23,C00817338,B-5577,,,CCM,Dan Newhouse for Congress,,,,,,PO Box 10949,,Yakima,WA,989091949,P2024,,2024-06-24,4000.00,4000.00,Political contribution,011,C00559393,Dan Newhouse for Congress,H4WA04104,Newhouse,Dan,,,,H,WA,04,,,,,,,,
SB23,C00817338,B-5583,,,CCM,Langworthy for Congress,,,,,,PO Box 120,,Clarence,NY,14031,P2024,,2024-06-24,3300.00,3300.00,Political contribution,011,C00817932,Langworthy for Congress,H2NY23228,Langworthy,Nick,,,,H,NY,23,,,,,,,,
SB23,C00817338,B-5575,,,CCM,Tom Barrett for Congress,,,,,,PO Box 15221,,Lansing,MI,48901,P2024,,2024-06-24,2500.00,2500.00,Political contribution,011,C00793976,Tom Barrett for Congress,H2MI07123,Barrett,Thomas,More,,,H,MI,07,,,,,,,,
SB23,C00817338,B-5585,,,CCM,Scott Fitzgerald for Congress,,,,,,PO Box 484,,Oconomowoc,WI,53066,G2024,,2024-06-26,5000.00,5000.00,Political contribution,011,C00720011,Scott Fitzgerald for Congress,H0WI05113,Fitzgerald,Scott,L,,,H,WI,05,,,,,,,,
SB23,C00817338,B-5581,,,CCM,Van Orden for Congress,,,,,,PO Box 1836,,La Crosse,WI,54601,G2024,,2024-06-26,1000.00,1000.00,Political contribution,011,C00742007,Van Orden for Congress,H0WI03175,Van Orden,Derrick,,,,H,WI,03,,,,,,,,
SB23,C00817338,B-5590,,,CCM,Lisa McClain for Congress,,,,,,PO Box 327,,Romeo,MI,48065,P2024,,2024-06-27,5000.00,5000.00,Political Contribution,011,C00726042,Lisa McClain for Congress,H0MI10287,McClain,Lisa,,,,H,MI,09,,,,,,,,
SB23,C00817338,B-5592,,,CCM,Hern for Congress,,,,,,"9521-B Riverside Pkwy, #350",,Tulsa,OK,74137,G2024,,2024-06-29,5000.00,5000.00,Political Contribution,011,C00636092,Hern for Congress,H8OK01157,Hern,Kevin,R,,,H,OK,01,,,,,,,,
SB23,C00817338,B-5596,,,CCM,Kat for Congress,,,,,,5200 NW 43rd St Ste 102-180,,Gainesville,FL,32606,P2024,,2024-06-29,5000.00,7000.00,Political Contribution,011,C00730895,Kat for Congress,H0FL03175,Cammack,Kat,,,,H,FL,03,,,,,,,,
