form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00391979,EB33639,,,COM,Banks for Senate,,,,,,P.O. Box 11431,,Fort Wayne,IN,46858,G2024,,2024-09-07,5000.00,,Political Contribution: C00577999,011,C00577999,Banks for Senate,,Banks,James E.,,,,S,IN,,,,,,,,,
SB23,C00391979,EB33629,,,CCM,Carlos Gimenez for Congress,,,,,,1421 SW 107th Avenue #236,,Miami,FL,33174,G2024,,2024-09-07,2500.00,,Political Contribution: C00735985,011,C00735985,Carlos Gimenez for Congress,,Gimenez,Carlos,,,,H,FL,28,,,,,,,,
SB23,C00391979,EB33635,,,CCM,Citizens to Elect Rick Larsen,,,,,,P.O. Box 326,,Everett,WA,98206,G2024,,2024-09-07,2000.00,,Political Contribution: C00345546,011,C00345546,Citizens to Elect Rick Larsen,,Larsen,Rick,,,,H,WA,02,,,,,,,,
SB23,C00391979,EB33622,,,CCM,Cole for Congress,,,,,,P.O. Box 722256,,Norman,OK,73070,G2024,,2024-07-22,2500.00,,Political Contribution: C00379735,011,C00379735,Cole for Congress,,Cole,Tom,,,,H,OK,04,,,,,,,,
SB23,C00391979,EB33642,,,CCM,Derek Schmidt for Congress,,,,,,P.O. Box 4010,,Topeka,KS,66604,G2024,,2024-09-16,2500.00,,Political Contribution: C00877373,011,C00877373,Derek Schmidt for Congress,,Schmidt,Derek,,,,H,KS,02,,,,,,,,
SB23,C00391979,EB33630,,,CCM,Friends of David Joyce,,,,,,9856 Archer Lane,,Dublin,OH,43017,G2024,,2024-09-07,1500.00,,Political Contribution: C00527457,011,C00527457,Friends of David Joyce,,Joyce,David,,,,H,OH,14,,,,,,,,
SB23,C00391979,EB33625,,,COM,Friends of John Barrasso,,,,,,P.O. Box 52008,,Casper,WY,82605,G2024,,2024-09-04,5000.00,,Political Contribution: C00436386,011,C00436386,Friends of John Barrasso,,Barrasso,John,,,,S,WY,,,,,,,,,
SB23,C00391979,EB33618,,,CCM,Friends of Rosa DeLauro,,,,,,340 Orange Street,,New Haven,CT,06511,G2024,,2024-07-22,2500.00,,Political Contribution: C00238865,011,C00238865,Friends of Rosa DeLauro,,DeLauro,Rosa,,,,H,CT,03,,,,,,,,
SB23,C00391979,EB33615,,,CCM,Friends of Sherrod Brown,,,,,,600 Pennsylvania Avenue SE Suite 1,,Washington,DC,20003,G2024,,2024-07-22,2500.00,,Political Contribution: C00264697,011,C00264697,Friends of Sherrod Brown,,Brown,Sherrod,,,,S,OH,,,,,,,,,
SB23,C00391979,EB33631,,,CCM,Friends of Sherrod Brown,,,,,,600 Pennsylvania Avenue SE Suite 1,,Washington,DC,20003,G2024,,2024-09-07,2500.00,,Political Contribution: C00264697,011,C00264697,Friends of Sherrod Brown,,Brown,Sherrod,,,,S,OH,,,,,,,,,
SB23,C00391979,EB33620,,,CCM,John Duarte for Congress,,,,,,9460 Tegner Road,,Hilmar,CA,95324,G2024,,2024-07-22,1500.00,,Political Contribution: C00808279,011,C00808279,John Duarte for Congress,,Duarte,John,,,,H,CA,13,,,,,,,,
SB23,C00391979,EB31931,,,COM,Johnson Leadership Fund,,,,,,220 West Windsor Avenue,,Alexandria,VA,22301,,,2024-07-09,10000.00,,Joint Fundraising Committee Contribution,011,C00771246,Johnson Leadership Fund,,,,,,,,,,,,,,,,,
SB23,C00391979,XB29EB31931,EB31931,SB23,CCM,Mike Johnson for Louisiana,,,,,,"228 South Washington Street, Suite",,Alexandria,VA,22314,P2024,,2024-07-09,5000.00,,Contribution made through: Johnson Leadership Fund,011,C00608695,Mike Johnson for Louisiana,,Johnson,James Michael,,,,H,LA,04,Johnson Leadership Fund,220 West Windsor Avenue,,Alexandria,VA,22301,X,
SB23,C00391979,XB30EB31931,EB31931,SB23,CCM,Mike Johnson for Louisiana,,,,,,"228 South Washington Street, Suite",,Alexandria,VA,22314,G2024,,2024-07-09,5000.00,,Contribution made through: Johnson Leadership Fund,011,C00608695,Mike Johnson for Louisiana,,Johnson,James Michael,,,,H,LA,04,Johnson Leadership Fund,220 West Windsor Avenue,,Alexandria,VA,22301,X,
SB23,C00391979,EB33634,,,CCM,Julia Brownley for Congress,,,,,,P.O. Box 2018,,Thousand Oaks,CA,91358,G2024,,2024-09-07,1000.00,,Political Contribution: C00513077,011,C00513077,Julia Brownley for Congress,,Brownley,Julia,,,,H,CA,26,,,,,,,,
SB23,C00391979,EB33645,,,CCM,Julia Brownley for Congress,,,,,,P.O. Box 2018,,Thousand Oaks,CA,91358,G2024,,2024-09-19,-1000.00,,Voided Check - Lost,011,C00513077,Julia Brownley for Congress,,Brownley,Julia,,,,H,CA,26,,,,,,,,
SB23,C00391979,EB33646,,,CCM,Julia Brownley for Congress,,,,,,P.O. Box 2018,,Thousand Oaks,CA,91358,G2024,,2024-09-19,1000.00,,Political Contribution: C00513077,011,C00513077,Julia Brownley for Congress,,Brownley,Julia,,,,H,CA,26,,,,,,,,
SB23,C00391979,EB33636,,,CCM,Marc Veasey Congressional Campaign Committee,,,,,,P.O. Box 50084,,Fort Worth,TX,76105,G2024,,2024-09-07,1000.00,,Political Contribution: C00506832,011,C00506832,Marc Veasey Congressional Campaign Committee,,Veasey,Marc,,,,H,TX,33,,,,,,,,
