form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00573261,500167166,,,CCM,ANDY KIM FOR NEW JERSEY,,,,,,PO Box 211,,Marlton,NJ,080530211,P2024,,2023-09-26,2500.00,0.00,Contribution,,C00648220,,,KIM,ANDY,,,,S,NJ,00,,,,,,,,
SB23,C00573261,26101240C,26101240,SA11AI,CCM,Bob Casey For Senate Inc.,,,,,,PO Box 58746,,Philadelphia,PA,191028746,,,2023-12-28,6600.00,0.00,Conduit Contribution,,C00431056,,,Casey,Robert,P,,Jr,S,PA,,,,,,,,X,"Earmarked by Nelson Helm, Jr"
SB23,C00573261,26101245C,26101245,SA11AI,PAC,CARAVEO VICTORY FUND,,,,,,PO Box 953,,Eastlake,CO,806140953,,,2023-12-28,10000.00,0.00,Conduit Contribution,,,CARAVEO VICTORY FUND,,,,,,,,,,,,,,,,X,"Earmarked by Nelson Helm, Jr"
SB23,C00573261,26101244C,26101244,SA11AI,PAC,CHRIS DELUZIO VICTORY FUND,,,,,,122 C St NW,Ste 360,Washington,DC,200012149,,,2023-12-28,10000.00,0.00,Conduit Contribution,,,CHRIS DELUZIO VICTORY FUND,,,,,,,,,,,,,,,,X,"Earmarked by Nelson Helm, Jr"
SB23,C00573261,500167167,,,CCM,Chris Pappas For Congress,,,,,,PO Box 313,,Manchester,NH,031050313,P2024,,2023-09-26,1000.00,0.00,Contribution,,C00660464,,,Pappas,Chris,,,,H,NH,01,,,,,,,,
SB23,C00573261,26101236C,26101236,SA11AI,CCM,DEBBIE FOR FLORIDA,,,,,,PO Box 432250,,South Miami,FL,332432250,,,2023-12-28,6600.00,0.00,Conduit Contribution,,C00848648,,,MUCARSEL-POWELL,DEBBIE,,,,S,FL,00,,,,,,,X,"Earmarked by Nelson Helm, Jr"
SB23,C00573261,500167168,,,CCM,Engel For Arizona,,,,,,PO Box 40721,,Tucson,AZ,857170721,P2024,,2023-09-26,2000.00,0.00,Contribution,,C00773820,,,ENGEL,KIRSTEN,,,,H,AZ,06,,,,,,,,
SB23,C00573261,500167169,,,CCM,Eric Sorensen For Illinois,,,,,,PO Box 1172,,Moline,IL,612661172,P2024,,2023-09-26,1000.00,0.00,Contribution,,C00793935,,,SORENSEN,ERIC,,,,H,IL,17,,,,,,,,
SB23,C00573261,26101246C,26101246,SA11AI,CCM,Eric Sorensen For Illinois,,,,,,PO Box 1172,,Moline,IL,612661172,,,2023-12-28,10000.00,0.00,Conduit Contribution,,C00793935,,,SORENSEN,ERIC,,,,H,IL,17,,,,,,,X,"Earmarked by Nelson Helm, Jr"
SB23,C00573261,500167170,,,CCM,Josh Riley For Congress,,,,,,213 Tioga St,,Ithaca,NY,148518099,P2024,,2023-09-21,2000.00,0.00,Contribution,,C00793760,,,RILEY,JOSH,,,,H,NY,19,,,,,,,,
