form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00880070,SB21B.4220,,,ORG,Anedot Inc,,,,,,1340 Poydras St,Suite 1770,New Orleans,LA,70113,,,2024-10-17,40.30,,E-Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00880070,SB21B.4221,,,ORG,Anedot Inc,,,,,,1340 Poydras St,Suite 1770,New Orleans,LA,70113,,,2024-10-17,5.00,,E-Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00880070,SB21B.4215,,,ORG,Anedot Inc,,,,,,1340 Poydras St,Suite 1770,New Orleans,LA,70113,,,2024-11-06,2.30,,E-Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00880070,SB21B.4216,,,ORG,Anedot Inc,,,,,,1340 Poydras St,Suite 1770,New Orleans,LA,70113,,,2024-11-06,0.25,,E-Merchant Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00880070,SB21B.4222,,,ORG,CFS Compliance,,,,,,PO Box 30844,,Bethesda,MD,20824,,,2024-10-17,5.00,,E-Merchant Fees,001,,,,,,,,,,,,,,,,,,X,
SB21B,C00880070,SB21B.4217,,,ORG,CFS Compliance,,,,,,PO Box 30844,,Bethesda,MD,20824,,,2024-11-06,0.25,,E-Merchant Fees,001,,,,,,,,,,,,,,,,,,X,
SB21B,C00880070,SB21B.4229,,,ORG,"Ditat Deus Productions, LLC",,,,,,201 Las Vegas Blvd,Unit 100,Las Vegas,NV,89125,,,2024-10-18,10000.00,,Event Sponsor,007,,,,,,,,,,,,,,,,,,,
SB21B,C00880070,SB21B.4231,,,ORG,"Ditat Deus Productions, LLC",,,,,,201 Las Vegas Blvd,Unit 100,Las Vegas,NV,89125,,,2024-10-18,25000.00,,Ad Production,004,,,,,,,,,,,,,,,,,,,
SB21B,C00880070,SB21B.4230,,,ORG,"Ditat Deus Productions, LLC",,,,,,201 Las Vegas Blvd,Unit 100,Las Vegas,NV,89125,,,2024-10-23,10000.00,,Event Sponsor,007,,,,,,,,,,,,,,,,,,,
SB21B,C00880070,SB21B.4227,,,ORG,"Ditat Deus Productions, LLC",,,,,,201 Las Vegas Blvd,Unit 100,Las Vegas,NV,89125,,,2024-11-01,5000.00,,Event Sponsor,007,,,,,,,,,,,,,,,,,,,
SB21B,C00880070,SB21B.4228,,,ORG,"Ditat Deus Productions, LLC",,,,,,201 Las Vegas Blvd,Unit 100,Las Vegas,NV,89125,,,2024-11-04,8000.00,,Event Sponsor,007,,,,,,,,,,,,,,,,,,,
SB21B,C00880070,SB21B.4232,,,ORG,"Ditat Deus Productions, LLC",,,,,,201 Las Vegas Blvd,Unit 100,Las Vegas,NV,89125,,,2024-11-05,8000.00,,Event Sponsor,007,,,,,,,,,,,,,,,,,,,
SB21B,C00880070,SB21B.4255,,,ORG,"Ditat Deus Productions, LLC",,,,,,201 Las Vegas Blvd,Unit 100,Las Vegas,NV,89125,,,2024-11-14,750.00,,In-kind - Compliance Consulting,,,,,,,,,,,,,,,,,,,,
