form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00849729,500173959,,,ORG,"MVAR Media, LLC",,,,,,1199 N Fairfax St,Ste 220,Alexandria,VA,223141437,G2024,,2024-10-22,169900.00,2024-10-18,29138926.30,Digital Media Buy,,,S,S6MT00162,Tester,Jon,,,,S,00,MT,Lewis,David,M,,,2024-11-14,
SE,C00849729,500173962,,,ORG,"MVAR Media, LLC",,,,,,1199 N Fairfax St,Ste 220,Alexandria,VA,223141437,G2024,,2024-10-22,425600.00,2024-10-18,29138926.30,Digital Media Buy,,,O,S4MT00183,Sheehy,Tim,,,,S,00,MT,Lewis,David,M,,,2024-11-14,
SE,C00849729,500173975,,,ORG,"MVAR Media, LLC",,,,,,1199 N Fairfax St,Ste 220,Alexandria,VA,223141437,G2024,,2024-10-22,17800.00,2024-10-23,29138926.30,Digital Media Buy,,,S,S6MT00162,Tester,Jon,,,,S,00,MT,Lewis,David,M,,,2024-11-14,
SE,C00849729,500173977,,,ORG,"MVAR Media, LLC",,,,,,1199 N Fairfax St,Ste 220,Alexandria,VA,223141437,G2024,,2024-10-22,12200.00,2024-10-23,29138926.30,Digital Media Buy,,,O,S4MT00183,Sheehy,Tim,,,,S,00,MT,Lewis,David,M,,,2024-11-14,
SE,C00849729,500174216,,,ORG,"MVAR Media, LLC",,,,,,1199 N Fairfax St,Ste 220,Alexandria,VA,223141437,G2024,,2024-10-29,314600.00,2024-10-25,29138926.30,Digital Media Buy,,,O,S4MT00183,Sheehy,Tim,,,,S,00,MT,Lewis,David,M,,,2024-11-14,
SE,C00849729,500174217,,,ORG,"MVAR Media, LLC",,,,,,1199 N Fairfax St,Ste 220,Alexandria,VA,223141437,G2024,,2024-10-29,140900.00,2024-10-25,29138926.30,Digital Media Buy,,,S,S6MT00162,Tester,Jon,,,,S,00,MT,Lewis,David,M,,,2024-11-14,
SE,C00849729,500173404,,,ORG,"MVAR Media, LLC",,,,,,1199 N Fairfax St,Ste 220,Alexandria,VA,223141437,G2024,,2024-10-17,4630.50,2024-10-29,29138926.30,Digital Media Production Costs,,,S,S6MT00162,Tester,Jon,,,,S,00,MT,Lewis,David,M,,,2024-11-14,
SE,C00849729,500173405,,,ORG,"MVAR Media, LLC",,,,,,1199 N Fairfax St,Ste 220,Alexandria,VA,223141437,G2024,,2024-10-17,1445.00,2024-10-29,29138926.30,Digital Media Production Costs,,,O,S4MT00183,Sheehy,Tim,,,,S,00,MT,Lewis,David,M,,,2024-11-14,
SE,C00849729,500173960,,,ORG,"MVAR Media, LLC",,,,,,1199 N Fairfax St,Ste 220,Alexandria,VA,223141437,G2024,,2024-10-22,2000.00,2024-10-29,29138926.30,Digital Media Production Costs,,,S,S6MT00162,Tester,Jon,,,,S,00,MT,Lewis,David,M,,,2024-11-14,
SE,C00849729,500173961,,,ORG,"MVAR Media, LLC",,,,,,1199 N Fairfax St,Ste 220,Alexandria,VA,223141437,G2024,,2024-10-22,7207.50,2024-10-29,29138926.30,Digital Media Production Costs,,,O,S4MT00183,Sheehy,Tim,,,,S,00,MT,Lewis,David,M,,,2024-11-14,
