form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00051979,11666327,,,COM,Citizens for Brian Feldman,,,,,,12517 Palatine Court,,Potomac,MD,20854,,,2024-01-02,1000.00,0.00,"Brian Feldman, STATE SENATE 15th MD",011,,,,Feldman,Brian,J.,MD Sen.,,,,,,,,,,,,"Brian Feldman, STATE SENATE 15th MD"
SB29,C00051979,11666328,,,COM,Jason Buckel for Delegatee,,,,,,206 Washington Street,,Cumberland,MD,21502,,,2024-01-02,300.00,0.00,"Jason Buckel, STATE HOUSE 1st MD",011,,,,Buckel,Jason,C.,MD Del.,,,,,,,,,,,,"Jason Buckel, STATE HOUSE 1st MD"
SB29,C00051979,11666329,,,COM,Friends of Jesse Pippy,,,,,,PO Box 2047,,Frederick,MD,21702,,,2024-01-02,200.00,0.00,"Jesse Pippy, STATE HOUSE 4th MD",011,,,,Pippy,Jesse,Tyler,MD Del.,,,,,,,,,,,,"Jesse Pippy, STATE HOUSE 4th MD"
SB29,C00051979,11666330,,,COM,Committee to Elect C.T. Wilson,,,,,,8963 Armor Court,,White Plains,MD,20695,,,2024-01-02,250.00,0.00,"C.T. Wilson, STATE HOUSE 28th MD",011,,,,Wilson,C.T.,,MD Del.,,,,,,,,,,,,"C.T. Wilson, STATE HOUSE 28th MD"
SB29,C00051979,11666331,,,COM,Friends of Katie (Kathryn) Fry Hester,,,,,,3701 Red Oak Lane,,Ellicott City,MD,21042,,,2024-01-02,250.00,0.00,"Kathryn Hester, STATE SENATE 9th MD",011,,,,Hester,Kathryn,Fry,MD Sen.,,,,,,,,,,,,"Kathryn Hester, STATE SENATE 9th MD"
SB29,C00051979,11666332,,,COM,Friends of Steve Arentz for Delegate,,,,,,100 Bryans Channel Way,,Queenstown,MD,21658,,,2024-01-02,200.00,0.00,"Steven Arentz, STATE HOUSE 36th MD",011,,,,Arentz,Steven,J.,MD Del.,,,,,,,,,,,,"Steven Arentz, STATE HOUSE 36th MD"
SB29,C00051979,11666333,,,COM,Friends of Christopher Adams,,,,,,7614 East Longfield Drive,,Hebron,MD,21830,,,2024-01-02,300.00,0.00,"Christopher Adams, STATE HOUSE 37th MD",011,,,,Adams,Christopher,,MD Del.,,,,,,,,,,,,"Christopher Adams, STATE HOUSE 37th MD"
SB29,C00051979,11672575,,,COM,Stein for State Representative,,,,,,2854 State Rt 61,,Norwalk,OH,44857,,,2024-01-10,-500.00,0.00,Void - check dated 12.15.2023,011,,,,Stein,Richard,Lee,OH Rep.,,,,,,,,,,,,Void - check dated 12.15.2023
SB29,C00051979,11672576,,,COM,Friends of Jon Cross,,,,,,8 N Main Street,,Kenton,OH,43326,,,2024-01-10,-2500.00,0.00,Void - check dated 12.08.2023,011,,,,Cross,Jon,C.,OH Rep.,,,,,,,,,,,,Void - check dated 12.08.2023
SB29,C00051979,11792739,,,COM,Friends of George Lang,,,,,,7727 Foxboro Drive,,West Chester,OH,45069,,,2024-01-26,3000.00,0.00,"George Lang, STATE SENATE 4th OH",011,,,,Lang,George,F.,OH Sen.,,,,,,,,,,,,"George Lang, STATE SENATE 4th OH"
SB29,C00051979,11792740,,,COM,Deters for Ohios Future,,,,,,9923 Beech Drive,,Cincinnati,OH,45231,,,2024-01-26,2500.00,0.00,"Joseph Deters, SUPREME COURT JUSTICE  OH",011,,,,Deters,Joseph,,Mr.,,,,,,,,,,,,"Joseph Deters, SUPREME COURT JUSTICE  OH"
