form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00412791,500051515,,,CCM,BOB CASEY FOR SENATE INC,,,,,,PO Box 58746,,Philadelphia,PA,191028746,P2024,,2023-04-10,5000.00,0.00,CONTRIBUTION,,C00431056,,,Casey,Robert,P,,Jr,S,PA,00,,,,,,,,
SB23,C00412791,500051516,,,CCM,BOB CASEY FOR SENATE INC,,,,,,PO Box 58746,,Philadelphia,PA,191028746,G2024,,2023-04-10,5000.00,0.00,CONTRIBUTION,,C00431056,,,Casey,Robert,P,,Jr,S,PA,00,,,,,,,,
SB23,C00412791,500051710,,,PAC,DEMOCRATIC PARTY OF VIRGINIA,,,,,,919 E Main St,Ste 2050,Richmond,VA,232190025,,,2023-04-27,5000.00,0.00,CONTRIBUTION,,C00155952,DEMOCRATIC PARTY OF VIRGINIA,,,,,,,,,,,,,,,,,
SB23,C00412791,500052704,,,PTY,Democratic Senatorial Campaign Committee,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,,,2023-06-29,15000.00,0.00,DSCC General Fund,,C00042366,Democratic Senatorial Campaign Committee,,,,,,,,,,,,,,,,,
SB23,C00412791,500053127,,,PTY,Democratic Senatorial Campaign Committee,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,,,2023-06-29,35000.00,0.00,Voter Protection / Legal Defense Fund,,C00042366,Democratic Senatorial Campaign Committee,,,,,,,,,,,,,,,,,
SB23,C00412791,500052711,,,CCM,ELISSA SLOTKIN FOR MICHIGAN,,,,,,PO Box 4145,,East Lansing,MI,488264145,P2024,,2023-06-29,5000.00,0.00,CONTRIBUTION,,C00834218,,,SLOTKIN,ELISSA,,,,S,MI,00,,,,,,,,
SB23,C00412791,500051211,,,CCM,Friends Of Mazie Hirono,,,,,,PO Box 677,,Honolulu,HI,968090677,P2024,,2023-03-30,5000.00,0.00,CONTRIBUTION,,C00420760,,,Hirono,Mazie,K,,,S,HI,00,,,,,,,,
SB23,C00412791,500052709,,,CCM,Friends Of Mazie Hirono,,,,,,PO Box 677,,Honolulu,HI,968090677,G2024,,2023-06-29,5000.00,0.00,CONTRIBUTION,,C00420760,,,Hirono,Mazie,K,,,S,HI,00,,,,,,,,
SB23,C00412791,500051156,,,CCM,FRIENDS OF SHERROD BROWN,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,G2024,,2023-03-28,5000.00,0.00,CONTRIBUTION,,C00264697,,,BROWN,SHERROD,,,,S,OH,00,,,,,,,,
SB23,C00412791,500050503,,,CCM,GILLIBRAND FOR SENATE,,,,,,124 Washington St,Ste 101,Foxboro,MA,020351368,G2024,,2023-01-24,5000.00,0.00,CONTRIBUTION,,C00413914,,,Gillibrand,Kirsten,E,,,S,NY,00,,,,,,,,
SB23,C00412791,500051108,,,CCM,KAINE FOR VIRGINIA,,,,,,1751 Potomac Greens Dr,,Alexandria,VA,223146233,P2024,,2023-03-23,5000.00,0.00,CONTRIBUTION,,C00495358,,,Kaine,TIMOTHY,M,,,S,VA,00,,,,,,,,
SB23,C00412791,500051109,,,CCM,KAINE FOR VIRGINIA,,,,,,1751 Potomac Greens Dr,,Alexandria,VA,223146233,G2024,,2023-03-23,5000.00,0.00,CONTRIBUTION,,C00495358,,,Kaine,TIMOTHY,M,,,S,VA,00,,,,,,,,
SB23,C00412791,500051213,,,CCM,MANCHIN FOR WEST VIRGINIA,,,,,,PO Box 5202,,Charleston,WV,253610202,P2024,,2023-03-30,5000.00,0.00,CONTRIBUTION,007,C00486563,,,Manchin,Joe,,,III,S,WV,00,,,,,,,,
SB23,C00412791,500051214,,,CCM,MANCHIN FOR WEST VIRGINIA,,,,,,PO Box 5202,,Charleston,WV,253610202,G2024,,2023-03-30,5000.00,0.00,CONTRIBUTION,007,C00486563,,,Manchin,Joe,,,III,S,WV,00,,,,,,,,
SB23,C00412791,500051154,,,CCM,MARTIN HEINRICH FOR SENATE,,,,,,PO Box 25763,,Albuquerque,NM,871250763,G2024,,2023-03-28,5000.00,0.00,CONTRIBUTION,,C00434563,,,Heinrich,Martin Trevor,,,,S,NM,00,,,,,,,,
SB23,C00412791,500050576,,,CCM,MCCLELLAN FOR CONGRESS,,,,,,PO Box 47,,Richmond,VA,232180047,O2023,Special General,2023-02-01,5000.00,0.00,CONTRIBUTION,,C00829812,,,MCCLELLAN,JENNIFER,,,,H,VA,04,,,,,,,,
SB23,C00412791,500052701,,,CCM,MENENDEZ FOR SENATE,,,,,,PO Box 32248,,Newark,NJ,071020648,G2024,,2023-06-29,5000.00,0.00,CONTRIBUTION,,C00264564,,,MENENDEZ,ROBERT,,,,S,NJ,00,,,,,,,,
SB23,C00412791,500051158,,,CCM,MONTANANS FOR TESTER,,,,,,PO Box 1135,,Helena,MT,596241135,P2024,,2023-03-28,5000.00,0.00,CONTRIBUTION,,C00412304,,,Tester,Jon,,,,S,MT,00,,,,,,,,
SB23,C00412791,500052703,,,CCM,MONTANANS FOR TESTER,,,,,,PO Box 1135,,Helena,MT,596241135,G2024,,2023-06-29,5000.00,0.00,CONTRIBUTION,,C00412304,,,Tester,Jon,,,,S,MT,00,,,,,,,,
SB23,C00412791,500051157,,,CCM,ROSEN FOR NEVADA,,,,,,PO Box 27195,,Las Vegas,NV,891261195,P2024,,2023-03-28,5000.00,0.00,CONTRIBUTION,,C00606939,,,Rosen,Jacky,,,,S,NV,00,,,,,,,,
SB23,C00412791,500052705,,,CCM,ROSEN FOR NEVADA,,,,,,PO Box 27195,,Las Vegas,NV,891261195,G2024,,2023-06-29,5000.00,0.00,CONTRIBUTON,,C00606939,,,Rosen,Jacky,,,,S,NV,00,,,,,,,,
SB23,C00412791,500052710,,,CCM,SCHIFF FOR SENATE,,,,,,611 Pennsylvania Ave SE,# 143,Washington,DC,200034303,P2024,,2023-06-29,5000.00,0.00,CONTRIBUTION,,C00343871,,,SCHIFF,ADAM,,,,S,CA,00,,,,,,,,
SB23,C00412791,500052707,,,CCM,TAMMY BALDWIN FOR SENATE,,,,,,PO Box 696,,Madison,WI,537010696,P2024,,2023-06-29,5000.00,0.00,CONTRIBUTION,,C00326801,,,BALDWIN,TAMMY,,,,S,WI,00,,,,,,,,
SB23,C00412791,500052708,,,CCM,TAMMY BALDWIN FOR SENATE,,,,,,PO Box 696,,Madison,WI,537010696,G2024,,2023-06-29,5000.00,0.00,CONTRIBUTION,,C00326801,,,BALDWIN,TAMMY,,,,S,WI,00,,,,,,,,
SB23,C00412791,500051155,,,CCM,WHITEHOUSE FOR SENATE,,,,,,PO Box 40280,,Providence,RI,029400280,G2024,,2023-03-28,5000.00,0.00,CONTRIBUTION,,C00410803,,,Whitehouse,Sheldon,,,,S,RI,00,,,,,,,,
