form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00443705,EB1112,,,ORG,Law Office of Russell H. Miller,,,,,,"20 Park Road, Suite E",,Burlingame,CA,94010,,,2024-10-24,724.20,,Legal & Accounting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00443705,EB1114,,,ORG,CHASE CARD SERVICES,,,,,,Post Office Box 6294,,Carol Stream,IL,60197,,,2024-11-15,1004.97,,Credit Card Purchases. Purpose appears on Schedule B memo item,001,,,,,,,,,,,,,,,,,,,
SB21B,C00443705,XB807EB1114,EB1114,SB21B,ORG,Apple,,,,,,1301 Burlingame Ave,,Burlingame,CA,94010,,,2024-11-15,2.99,,Storage,001,,,,,,,,,,,,CHASE CARD SERVICES,Post Office Box 6294,,Carol Stream,IL,60197,X,
SB21B,C00443705,XB808EB1114,EB1114,SB21B,ORG,Adobe,,,,,,345 Park Avenue,,San Jose,CA,951102704,,,2024-11-15,19.99,,Software,001,,,,,,,,,,,,CHASE CARD SERVICES,Post Office Box 6294,,Carol Stream,IL,60197,X,
SB21B,C00443705,XB811EB1114,EB1114,SB21B,ORG,Alaska Air,,,,,,Alaska Service Rd S,,Seattle,WA,98168,,,2024-11-15,235.10,,Travel,002,,,,,,,,,,,,CHASE CARD SERVICES,Post Office Box 6294,,Carol Stream,IL,60197,X,
SB21B,C00443705,XB810EB1114,EB1114,SB21B,ORG,Sapore Italiano,,,,,,1477 Burlingame Ave.,,Burlingame,CA,94010,,,2024-11-15,154.26,,Meal,001,,,,,,,,,,,,CHASE CARD SERVICES,Post Office Box 6294,,Carol Stream,IL,60197,X,
SB21B,C00443705,XB812EB1114,EB1114,SB21B,ORG,United Airlines,,,,,,77 W Wacker Dr,,Chicago,IL,60601,,,2024-11-15,235.48,,Travel,002,,,,,,,,,,,,CHASE CARD SERVICES,Post Office Box 6294,,Carol Stream,IL,60197,X,
SB21B,C00443705,XB815EB1114,EB1114,SB21B,ORG,The Sicilian Butcher,,,,,,15530 N Tatum Blvd #160,,Phoenix,AZ,85032,,,2024-11-15,258.26,,Meal,001,,,,,,,,,,,,CHASE CARD SERVICES,Post Office Box 6294,,Carol Stream,IL,60197,X,
SB21B,C00443705,XB813EB1114,EB1114,SB21B,ORG,Uber,,,,,,1455 Market St Ste 400,,San Francisco,CA,94103,,,2024-11-15,44.98,,Travel,002,,,,,,,,,,,,CHASE CARD SERVICES,Post Office Box 6294,,Carol Stream,IL,60197,X,
SB21B,C00443705,XB816EB1114,EB1114,SB21B,ORG,Uber,,,,,,1455 Market St Ste 400,,San Francisco,CA,94103,,,2024-11-15,53.91,,Travel,002,,,,,,,,,,,,CHASE CARD SERVICES,Post Office Box 6294,,Carol Stream,IL,60197,X,
SB21B,C00443705,EB1115,,,ORG,Law Office of Russell H. Miller,,,,,,"20 Park Road, Suite E",,Burlingame,CA,94010,,,2024-11-20,768.60,,Legal & Accounting Services,001,,,,,,,,,,,,,,,,,,,
