form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00227744,27386121,,,CCM,Mike Kelly For Congress,,,,,,PO Box 476,,Lyndora,PA,16045,G2024,,2024-06-03,5000.00,0.00,,011,C00474189,Mike Kelly For Congress,H0PA03271,Kelly,Mike,,Rep.,Jr.,H,PA,16,,,,,,,,
SB23,C00227744,27386550,,,CCM,Jason Smith For Congress,,,,,,4570 S. Hwy 19,,Salem,MO,655608910,G2024,,2024-06-03,5000.00,0.00,,011,C00541862,Jason Smith For Congress,H4MO08162,Smith,Jason,,Rep.,,H,MO,08,,,,,,,,
SB23,C00227744,27386551,,,CCM,Jeffries For Congress,,,,,,PO Box 65322,,Washington,NY,20035,P2024,,2024-06-03,5000.00,0.00,,011,C00503052,Jeffries For Congress,H2NY10092,Jeffries,Hakeem,,Rep.,,H,NY,08,,,,,,,,
SB23,C00227744,27386552,,,CCM,Jeffries For Congress,,,,,,PO Box 65322,,Washington,NY,20035,G2024,,2024-06-03,5000.00,0.00,,011,C00503052,Jeffries For Congress,H2NY10092,Jeffries,Hakeem,,Rep.,,H,NY,08,,,,,,,,
SB23,C00227744,27387557,,,CCM,Lofgren For Congress,,,,,,"C/O Contribution Solutions, LLC",1346 The Alameda #7-380,San Jose,CA,95126,G2024,,2024-06-04,2500.00,0.00,,011,C00289603,Lofgren For Congress,H4CA16049,Lofgren,Zoe,,Rep.,,H,CA,18,,,,,,,,
SB23,C00227744,27387558,,,PAC,Mainstream PAC,,,,,,123 E. San Carlos St.,#531,San Jose,CA,95112,,,2024-06-04,5000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00227744,27391169,,,PAC,Freedom Fund,,,,,,128 North Columbus St.,,Alexandria,VA,22314,,,2024-06-05,2500.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB23,C00227744,27391171,,,CCM,Gallego For Arizona,,,,,,PO Box 1710,,Phoenix,AZ,85001,P2024,,2024-06-05,5000.00,0.00,,011,C00558627,Gallego For Arizona,S4AZ00139,Gallego,Ruben,,Rep.,,H,AZ,03,,,,,,,,
SB23,C00227744,27391173,,,CCM,Montanans For Tester,,,,,,PO Box 1135,,Helena,MT,59624,G2024,,2024-06-05,1500.00,0.00,,011,C00412304,Montanans For Tester,S6MT00162,Tester,Jon,,Sen.,,S,MT,,,,,,,,,
SB23,C00227744,27391174,,,CCM,Lou Correa For Congress,,,,,,2335 North Park Blvd.,,Santa Ana,CA,92706,G2024,,2024-06-05,2500.00,0.00,,011,C00578302,Lou Correa For Congress,H6CA46116,Correa,Lou,,Rep.,,H,CA,46,,,,,,,,
SB23,C00227744,27391175,,,CCM,Robin Kelly For Congress,,,,,,PO Box 101199,,Chicago,IL,60610,G2024,,2024-06-05,2500.00,0.00,,011,C00539866,Robin Kelly For Congress,H2IL02172,Kelly,Robin,,Rep.,,H,IL,02,,,,,,,,
SB23,C00227744,27391176,,,CCM,Beatty For Congress,,,,,,1421 Taylor Corners Circle,,Blacklick,OH,43004,G2024,,2024-06-05,5000.00,0.00,,011,C00507368,Beatty For Congress,H2OH03125,Beatty,Joyce,,Rep.,,H,OH,03,,,,,,,,
SB23,C00227744,27391177,,,CCM,Casten For Congress,,,,,,PO Box 132,,Downers Grove,IL,60515,G2024,,2024-06-05,2500.00,0.00,,011,C00648493,Casten For Congress,H8IL06139,Casten,Sean,,Rep.,,H,IL,06,,,,,,,,
SB23,C00227744,27391178,,,CCM,Case For Congress,,,,,,PO Box 656,,Honolulu,HI,96809,P2024,,2024-06-05,2500.00,0.00,,011,C00382978,Case For Congress,,Case,Ed,,Rep.,,H,,02,,,,,,,,
SB23,C00227744,27391179,,,CCM,Pete Aguilar For Congress,,,,,,PO Box 10954,,San Bernardino,CA,92423,G2024,,2024-06-05,2500.00,0.00,,011,C00510461,Pete Aguilar For Congress,H2CA31125,Aguilar,Pete,,Rep.,,H,CA,33,,,,,,,,
SB23,C00227744,27391180,,,CCM,Moolenaar For Congress,,,,,,10201 East Crossroads Circle Se,#24,Caledonia,MI,49316,G2024,,2024-06-05,2500.00,0.00,,011,C00561530,Moolenaar For Congress,H4MI04126,Moolenaar,John,,Rep.,,H,MI,02,,,,,,,,
SB23,C00227744,27391184,,,CCM,Lahood For Congress,,,,,,P.O. Box 10735,,Peoria,IL,61612,G2024,,2024-06-05,2500.00,0.00,,011,C00575050,Lahood For Congress,H6IL18088,LaHood,Darin,,Rep.,,H,IL,16,,,,,,,,
SB23,C00227744,27391185,,,CCM,Marc For Us Inc.,,,,,,PO Box 219,,Leeds,NY,12451,P2024,,2024-06-05,5000.00,0.00,,011,C00789586,Marc For Us Inc.,H2NY19127,Molinaro,Marc,,Rep.,,H,NY,19,,,,,,,,
SB23,C00227744,27391186,,,CCM,Claudia Tenney For Congress,,,,,,PO Box 378,,Victor,NY,14564,G2024,,2024-06-05,2500.00,0.00,,011,C00632828,Claudia Tenney For Congress,H4NY22051,Tenney,Claudia,,Rep.,,H,NY,24,,,,,,,,
SB23,C00227744,27391192,,,CCM,Womack For Congress Committee,,,,,,91 Woodridge Ln,,Rogers,AR,727563078,G2024,,2024-06-05,2500.00,0.00,,011,C00477745,Womack For Congress Committee,H0AR03055,Womack,Steve,,Rep.,,H,AR,03,,,,,,,,
SB23,C00227744,27391198,,,CCM,Scott Fitzgerald For Congress,,,,,,PO Box 484,,Oconomowoc,WI,530660484,G2024,,2024-06-05,2000.00,0.00,,011,C00720011,Scott Fitzgerald For Congress,H0WI05113,Fitzgerald,Scott,,Rep.,,H,WI,05,,,,,,,,
