form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00782292,500066407,,,COM,Ann Johnson Campaign,,,,,,PO Box 56386,,Houston,TX,772566386,P2024,,2023-09-19,1000.00,0.00,Contribution to Candidate Committee,011,,,,,,,,,,,,,,,,,,,
SB29,C00782292,500066563,,,COM,Bryan Hughes Campaign,,,,,,PO Box 450,,Mineola,TX,757730450,P2026,,2023-10-17,1000.00,0.00,Contribution to Candidate Committee,011,,,,,,,,,,,,,,,,,,,
SB29,C00782292,500066406,,,COM,Carol Alvarado Campaign,,,,,,PO Box 230842,,Houston,TX,772230842,P2024,,2023-09-19,1000.00,0.00,Contribution to Candidate Committee,011,,,,,,,,,,,,,,,,,,,
SB29,C00782292,500066347,,,COM,Caroline Harris for State Representative,,,,,,PO Box 700,,Round Rock,TX,786800700,P2024,,2023-09-07,1000.00,0.00,Contribution to Candidate Committee,011,,,,,,,,,,,,,,,,,,,
SB29,C00782292,500066346,,,COM,Cody Harris for State Representative,,,,,,1007 N Mallard St,,Palestine,TX,758017737,P2024,,2023-09-07,1000.00,0.00,Contribution to Candidate Committee,011,,,,,,,,,,,,,,,,,,,
SB29,C00782292,500066355,,,COM,David Spiller for Texas Campaign,,,,,,PO Box 447,,Jacksboro,TX,764580447,P2024,,2023-09-07,1000.00,0.00,Contribution to Candidate Committee,011,,,,,,,,,,,,,,,,,,,
SB29,C00782292,500066408,,,ORG,Eddie Morales Campaign,,,,,,352 Hillcrest Blvd,,Eagle Pass,TX,788524616,P2024,,2023-09-19,1000.00,0.00,Contribution to Candidate Committee,011,,,,,,,,,,,,,,,,,,,
SB29,C00782292,500066561,,,COM,Friends of Brandon Creighton,,,,,,2257 N Loop 336 W,Ste Pm 140,Conroe,TX,773043566,P2026,,2023-10-17,1000.00,0.00,Contribution to Candidate Committee,011,,,,,,,,,,,,,,,,,,,
SB29,C00782292,500066603,,,COM,Friends of Grant Green,,,,,,940413 S 3330 Rd,,Wellston,OK,748817075,P2026,,2023-10-23,2500.00,0.00,Contribution to State Candidate,011,,,,,,,,,,,,,,,,,,,
SB29,C00782292,500066601,,,COM,Friends of Kevin Wallace,,,,,,PO Box 367,,Wellston,OK,748810367,P2024,,2023-10-23,2500.00,0.00,Contribution to State Candidate,011,,,,,,,,,,,,,,,,,,,
SB29,C00782292,500066353,,,COM,Friends of Tom Oliverson,,,,,,1 Greenway Plz,Ste 225,Houston,TX,770460106,P2024,,2023-09-07,1000.00,0.00,Contribution to Candidate Committee,011,,,,,,,,,,,,,,,,,,,
