form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00846428,SE.4189,,,ORG,"Add In Solutions, Inc.",,,,,,10545 Grove Lane,,Cooper City,FL,33328,P2024,,2024-07-17,588.86,2024-07-25,19930.53,voter contact/text messaging,,C00846428,S,H4FL25030,Eddy,Christopher,,,,H,25,FL,Watkins,Nancy,H.,,,2024-08-06,
SE,C00846428,SE.4186,,,ORG,"Hirsch & Jaeger, LLC",,,,,,"2201 Menaul Blvd., N.E.",Suite A,Albuquerque,NM,87107,P2024,,2024-07-19,4000.00,2024-07-15,5815.67,advertising-7/19 through 8/20,,C00846428,S,H4FL25030,Eddy,Christopher,,,,H,25,FL,Watkins,Nancy,H.,,,2024-08-06,
SE,C00846428,SE.4187,,,ORG,Mark Graphics,,,,,,4230 Oak Circle,,Boca Raton,FL,33431,P2024,,2024-07-16,7911.00,2024-07-25,19341.67,direct mail services,,C00846428,S,H4FL25030,Eddy,Christopher,,,,H,25,FL,Watkins,Nancy,H.,,,2024-08-06,
SE,C00846428,SE.4191,,,ORG,SJD Media & Marketing,,,,,,P. O. Box 59,,Albertson,NY,11507,P2024,,2024-07-29,5615.00,2024-07-18,11430.67,advertising,,C00846428,S,H4FL25030,Eddy,Christopher,,,,H,25,FL,Watkins,Nancy,H.,,,2024-08-06,
SE,C00846428,SE.4228,,,ORG,Sunshine Group Consulting,,,,,,1950 NE 6th St,#10052,Pompano Beach,FL,33061,P2024,,2024-07-23,900.00,,11430.67,Social media advertising-See Schedule D,,C00846428,S,H4FL25030,Eddy,Christopher,,,,H,25,FL,Watkins,Nancy,H.,,,2024-08-06,X
SE,C00846428,SE.4229,,,ORG,Sunshine Group Consulting,,,,,,1950 NE 6th St,#10052,Pompano Beach,FL,33061,P2024,,2024-07-28,900.00,,25448.34,Social media advertising-See Schedule D,,C00846428,S,H4FL25030,Eddy,Christopher,,,,H,25,FL,Watkins,Nancy,H.,,,2024-08-06,X
SE,C00846428,SE.4230,,,ORG,Sunshine Group Consulting,,,,,,1950 NE 6th St,#10052,Pompano Beach,FL,33061,P2024,,2024-07-29,200.00,,25448.34,Social media advertising-See Schedule D,,C00846428,S,H4FL25030,Eddy,Christopher,,,,H,25,FL,Watkins,Nancy,H.,,,2024-08-06,X
SE,C00846428,SE.4231,,,ORG,Sunshine Group Consulting,,,,,,1950 NE 6th St,#10052,Pompano Beach,FL,33061,P2024,,2024-07-29,191.94,,25448.34,Social media advertising-See Schedule D,,C00846428,S,H4FL25030,Eddy,Christopher,,,,H,25,FL,Watkins,Nancy,H.,,,2024-08-06,X
SE,C00846428,SE.4232,,,ORG,Sunshine Group Consulting,,,,,,1950 NE 6th St,#10052,Pompano Beach,FL,33061,P2024,,2024-07-30,185.15,,25448.34,Social media advertising-See Schedule D,,C00846428,S,H4FL25030,Eddy,Christopher,,,,H,25,FL,Watkins,Nancy,H.,,,2024-08-06,X
SE,C00846428,SE.4233,,,ORG,Sunshine Group Consulting,,,,,,1950 NE 6th St,#10052,Pompano Beach,FL,33061,P2024,,2024-07-31,184.69,,25448.34,Social media advertising-See Schedule D,,C00846428,S,H4FL25030,Eddy,Christopher,,,,H,25,FL,Watkins,Nancy,H.,,,2024-08-06,X
SE,C00846428,SE.4248,,,ORG,Sunshine Group Consulting,,,,,,1950 NE 6th St,#10052,Pompano Beach,FL,33061,P2024,,2024-07-18,900.00,,11430.67,Social media advertising-See Schedule D,,C00846428,S,H4FL25030,Eddy,Christopher,,,,H,25,FL,Watkins,Nancy,H.,,,2024-08-06,X
