form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00525071,B850963,,,CCM,Friends of Dan Kildee,,,,,,412 First St. SE Suite 100,,Washington,DC,20003,P2024,,2023-07-14,2500.00,,Contribution,011,C00499947,,H2MI05119,Kildee,Dan,,,,H,MI,08,,,,,,,,
SB23,C00525071,B850965,,,CCM,Friends of John Thune,,,,,,PO Box 505,,Sioux Falls,SD,57101,P2026,,2023-07-14,5000.00,,Contribution,011,C00409581,,S2SD00068,Thune,John,,,,S,SD, ,,,,,,,,
SB23,C00525071,B850962,,,CCM,Jason Smith for Congress,,,,,,PO Box 1324,,Cape Girardeau,MO,63702,P2024,,2023-07-14,2500.00,,Contribution,011,C00541862,,H4MO08162,Smith,Jason,,,,H,MO,08,,,,,,,,
SB23,C00525071,B850964,,,CCM,Team Hagerty,,,,,,1101 30th Street NW Suite 125,,Washington,DC,20007,O2020,Debt Ret Primary,2023-07-14,5000.00,,Contribution,011,C00718627,,S0TN00169,Hagerty,Bill,,,,S,TN, ,,,,,,,,
SB23,C00525071,B852304,,,CCM,Jeffries for Congress,,,,,,PO Box 65322,,Washington,DC,20035,P2024,,2023-08-07,2500.00,,Contribution,011,C00503052,,H2NY10092,Jeffries,Hakeem,,,,H,NY,08,,,,,,,,
SB23,C00525071,B853796,,,COM,Iron Ladies PAC,,,,,,P.O. Box 341027,,Austin,TX,78734,O2023,Not Applicable,2023-09-01,5000.00,,Contribution,011,C00781716,,,,,,,,,, ,,,,,,,,
SB23,C00525071,B857623,,,PAC,Building Up Democracy's Dream,,,,,,PO Box 97275,,Raleigh,NC,27624,O2023,Not Applicable,2023-10-18,2500.00,,Contribution,011,C00834507,,,,,,,,,, ,,,,,,,,
SB23,C00525071,B857624,,,COM,Jacky Rosen Victory Fund,,,,,,PO Box 15854,,Washington,DC,20003,P2024,,2023-10-18,2500.00,,Contribution,011,C00772517,,,,,,,,,, ,,,,,,,,
SB23,C00525071,B859389,,,CCM,Marc Veasey Congressional Campaign Cmte,,,,,,499 S. Capitol Street SW  Suite 42,,Washington,DC,20003,P2024,,2023-11-13,2500.00,,Contribution,011,C00506832,,H2TX33073,Veasey,Marc,,,,H,TX,33,,,,,,,,
SB23,C00525071,B860276,,,PAC,Concrete Reinforcing Steel Institute PAC (REBAR PAC),,,,,,933 N. Plum Grove Road,,Schaumburg,IL,60173,O2023,Not Applicable,2023-11-16,5000.00,,Contribution,011,C00565614,,,,,,,,,, ,,,,,,,,
SB23,C00525071,B860278,,,CCM,Lummis for Wyoming Inc.,,,,,,111 S Durbin St. Suite 300,,Casper,WY,82601,P2026,,2023-11-16,1500.00,,Contribution,011,C00443580,,S0WY00137,Lummis,Cynthia,,,,S,WY, ,,,,,,,,
SB23,C00525071,B862944,,,PAC,Together Holding Our Majority (THOMPAC),,,,,,P.O. Box 97275,,Raleigh,NC,27624,O2023,Not Applicable,2023-12-21,5000.00,,Contribution,011,C00571323,,,,,,,,,, ,,,,,,,,
SB23,C00525071,B863105,,,PAC,ASSOCIATED GENERAL CONTRACTORS NEW YORK STATE PAC (AGC NYS PAC),,,,,,10 AIRLINE DRIVE SUITE 203,,ALBANY,NY,12205,O2023,Not Applicable,2023-12-27,5000.00,,Contribution,011,C00382382,,,,,,,,,, ,,,,,,,,
