form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00161414,B003513S000010L23,,,CCM,BARRASSO VICTORY 2024,,,,,,901 N WASHINGTON ST,SUITE 700,ALEXANDRIA,VA,22314,G2024,,2024-08-14,2500.00,,2024 GENERAL ELECTION,011,C00764373,,S6WY00068,BARRASSO,JOHN,A,,,,,,,,,,,,,
SB23,C00161414,B003513S000005L23,,,CCM,STEVE DAINES FOR MONTANA,,,,,,8945 MCGUIRE ROAD,,BELGRADE,MT,59714,P2026,,2024-08-14,5000.00,,2026 PRIMARY ELECTION,011,C00491357,,S2MT00096,DAINES,STEVEN,,,,S,MT,,,,,,,,,
SB23,C00161414,B003513S000009L23,,,CCM,TEAM HAGERTY,,,,,,4515 HARDING PIKE,,NASHVILLE,TN,37205,P2026,,2024-08-14,2500.00,,2026 PRIMARY ELECTION,011,C00718627,,S0TN00169,HAGERTY,BILL,,,,S,TN,,,,,,,,,
SB23,C00161414,B003513S000002L23,,,CCM,MAGGIE FOR NH,,,,,,PO BOX 298,,CONCORD,NH,03302,P2028,,2024-08-14,1000.00,,2028 PRIMARY ELECTION,011,C00588772,,S6NH00091,HASSAN,MARGARET,WOOD,,,S,NH,,,,,,,,,
SB23,C00161414,B003513S000001L23,,,CCM,HIMES FOR CONGRESS,,,,,,"857 POST RD, #312",,FAIRFIELD,CT,06824,G2024,,2024-08-14,1000.00,,2024 GENERAL ELECTION,011,C00434191,,H8CT04172,HIMES,JIM,,,,H,CT,04,,,,,,,,
SB23,C00161414,B003513S000007L23,,,CCM,LAWLER FOR CONGRESS,,,,,,PO BOX 87,,SOUTH SALEM,NY,10590,G2024,,2024-08-14,2500.00,,2024 GENERAL ELECTION,011,C00815415,,H2NY17162,LAWLER,MICHAEL,VINCENT,,,H,NY,17,,,,,,,,
SB23,C00161414,B003513S000006L23,,,CCM,IOWANS FOR ZACH NUNN,,,,,,PO BOX 11,,BONDURANT,IA,50035,G2024,,2024-08-14,1000.00,,2024 GENERAL ELECTION,011,C00784389,,H2IA03119,NUNN,ZACH,,,,H,IA,03,,,,,,,,
SB23,C00161414,B003513S000003L23,,,CCM,BRITTANY PETTERSEN FOR COLORADO,,,,,,PO BOX 150887,,LAKEWOOD,CO,80215,G2024,,2024-08-14,1000.00,,2024 GENERAL ELECTION,011,C00637215,,H8CO07045,PETTERSEN,BRITTANY,LOUISE,,,H,CO,07,,,,,,,,
SB23,C00161414,B003513S000011L23,,,CCM,PETE SESSIONS FOR CONGRESS,,,,,,PO BOX 7754,,WACO,TX,76714,G2024,,2024-08-14,1000.00,,2024 GENERAL ELECTION,011,C00303305,,H2TX03126,SESSIONS,PETER,ANDERSON,,,H,TX,17,,,,,,,,
SB23,C00161414,B003513S000008L23,,,CCM,JASON SMITH FOR CONGRESS,,,,,,4570 S HWY 19,,SALEM,MO,65560,G2024,,2024-08-14,2500.00,,2024 GENERAL ELECTION,011,C00541862,,H4MO08162,SMITH,JASON,T,,,H,MO,08,,,,,,,,
SB23,C00161414,B003513S000004L23,,,CCM,MIKE THOMPSON FOR CONGRESS,,,,,,PO BOX 10541,,NAPA,CA,94581,G2024,,2024-08-14,1000.00,,2024 GENERAL ELECTION,011,C00326363,,H8CA01109,THOMPSON,MIKE,,,,H,CA,04,,,,,,,,
