form_type,filer_committee_id_number,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,expenditure_date,expenditure_purpose_descrip,beneficiary_committee_name,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,category_code,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,election_code,election_other_description,expenditure_amount,semi_annual_refunded_bundled_amt,memo_code,memo_text_description,image_number,beneficiary_committee_fec_id
SB23,C00429217,TEXANS FOR RONNY JACKSON,,,,,,PO BOX 53058,,AMARILLO,TX,79159,2024-06-04,CONTRIBUTION,,,,,,,,,,,O,CONTRIBUTION,500.00,,,,202408160300479571
SB23,C00429217,SENATOR TED CRUZ,,,,,,200 S 10TH ST SUITE 1603,,MCALLEN,TX,78501,2024-06-04,CONTRIBUTION,,,,,,,,,,,O,CONTRIBUTION,1500.00,,,,202408160300479569
SB23,C00429217,TEXANS FOR HENRY CUELLAR,,,,,,PO BOX 6147,,LAREDO,TX,780426147,2024-02-21,CONTRIBUTION,,,,,,,,,,,O,CONTRIBUTION,1000.00,,,,202408160300479569
SB23,C00429217,VICENTE GONZALEZ FOR CONGRESS,,,,,,255 S KANSAS AVENUE,,WESLACO,TX,78596,2024-06-04,CONTRIBUTION,,,,,,,,,,,O,CONTRIBUTION,1000.00,,,,202408160300479570
SB23,C00429217,CONGRESSMAN JODEY ARRINGTON,,,,,,1312 TEXAS AVENUE SUITE 219,,LUBBOCK,TX,79401,2024-06-04,CONTRIBUTION,,,,,,,,,,,O,CONTRIBUTION,500.00,,,,202408160300479571
SB23,C00429217,TEXANS FOR RONNY JACKSON,,,,,,PO BOX 53058,,AMARILLO,TX,79159,2024-06-25,CONTRIBUTION,,,,,,,,,,,O,CONTRIBUTION,500.00,,,,202408160300479572
SB23,C00429217,MONICA DE LA CRUZ FOR CONGRESS,,,,,,PO BOX 4605,,MCALLEN,TX,78502,2024-06-04,CONTRIBUTION,,,,,,,,,,,O,CONTRIBUTION,1500.00,,,,202408160300479570
SB23,C00429217,NATHANIEL MORAN FOR CONGRESS,,,,,,PO BOX 7066,,TYLER,TX,75711,2024-06-04,CONTRIBUTION,,,,,,,,,,,O,CONTRIBUTION,500.00,,,,202408160300479571
SB23,C00429217,TEXANS FOR SENATOR JOHN CORNYN,,,,,,6770  EXPRESSWAY 83 SUITE 302,,HARLINGEN,TX,78552,2024-06-04,CONTRIBUTION,,,,,,,,,,,O,CONTRIBUTION,1500.00,,,,202408160300479569
SB23,C00429217,US CONGRESSMAN TONY GONZALEZS,,,,,,PO BOX 700442,,SAN ANTONIO,TX,78270,2024-06-04,CONTRIBUTION,,,,,,,,,,,O,CONTRIBUTION,1000.00,,,,202408160300479570
SB23,C00429217,FRIENDS OF GLENN THOMPSON,,,,,,4905 DEL RAY AVE SUITE 401,,BETHESDA,MD,20814,2024-06-04,CONTRIBUTION,,,,,,,,,,,O,CONTRIBUTION,500.00,,,,202408160300479572
