form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00300921,SB21B.144047,,,ORG,Alvin Williams,,,,,,1325 G. St NW,,Washington,DC,20005,G2024,,2024-10-01,6500.00,,Administrative and Management - Salary,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.144052,,,ORG,Alvin Williams,,,,,,1325 G. St NW,,Washington,DC,20005,G2024,,2024-10-03,1000.00,,Administrative and Management - Salary,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.144057,,,ORG,Alvin Williams,,,,,,1325 G. St NW,,Washington,DC,20005,G2024,,2024-10-08,1000.00,,Administrative and Management - Salary,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.144053,,,ORG,Alvin Williams HSA,,,,,,1325 G. St NW,,Washington,DC,20005,G2024,,2024-10-03,1000.00,,Administrative and Management - Salary,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.144061,,,ORG,Alvin Williams HSA,,,,,,1325 G. St NW,,Washington,DC,20005,G2024,,2024-10-16,1500.00,,Administrative and Management - Salary,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.144015,,,ORG,AMH Print Group,,,,,,PO Box 518,,Mechanicsville,VA,23111,G2024,,2024-10-07,5941.51,,Printing,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.144055,,,ORG,Best Buy,,,,,,20914 Frederick Rd,,Germantown,MD,20876,G2024,,2024-10-05,1960.42,,Computers,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.144016,,,ORG,"Campaign Funding Direct, Inc.",,,,,,"1420 Spring Hill Road, Suite 490",,McLean,VA,22102,G2024,,2024-10-07,121.91,,Direct Mail Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.144034,,,ORG,"Campaign Funding Direct, Inc.",,,,,,"1420 Spring Hill Road, Suite 490",,McLean,VA,22102,G2024,,2024-10-14,313.45,,Direct Mail Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.144035,,,ORG,"Campaign Funding Direct, Inc.",,,,,,"1420 Spring Hill Road, Suite 490",,McLean,VA,22102,G2024,,2024-10-14,313.55,,Direct Mail Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.144017,,,ORG,"Campaign Funding Direct, Inc/Mailing Costs",,,,,,"1420 Spring Hill Road, Suite 490",,McLean,VA,22102,G2024,,2024-10-07,4000.00,,Direct Mail Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.144036,,,ORG,"Campaign Funding Direct, Inc/Mailing Costs",,,,,,"1420 Spring Hill Road, Suite 490",,McLean,VA,22102,G2024,,2024-10-14,2500.00,,Direct Mail Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.144050,,,ORG,Carr,,,,,,40 Burton Hls Blvd #415,,Nashville,TN,37215,G2024,,2024-10-01,470.71,,Office Expense,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.144018,,,ORG,"CP Direct, LLC",,,,,,Dept. 441 PO Box 4458,,Houston,TX,77210,G2024,,2024-10-07,5803.40,,Printing,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.144019,,,ORG,ECG Data Center,,,,,,"1420 Spring Hill Road, Suite 490",,McLean,VA,22102,G2024,,2024-10-07,16.80,,Database Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.144020,,,ORG,ECG Data Center,,,,,,1420 Spring Hill Road Suite 490,,McLean,VA,22102,G2024,,2024-10-07,165.44,,Database Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.144021,,,ORG,ECG Data Center,,,,,,1420 Spring Hill Road Suite 490,,McLean,VA,22102,G2024,,2024-10-07,534.06,,Database Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.144058,,,ORG,iVOM Solutions,,,,,,1310 Eastern Ave NE,,Washington,DC,20019,G2024,,2024-10-10,650.00,,Accounting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.144059,,,ORG,iVOM Solutions,,,,,,1310 Eastern Ave NE,,Washington,DC,20019,G2024,,2024-10-10,650.00,,Accounting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.144060,,,ORG,iVOM Solutions,,,,,,1310 Eastern Ave NE,,Washington,DC,20019,G2024,,2024-10-15,650.00,,Accounting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.144013,,,ORG,Moore RMG - Hagerstown,,,,,,100 Jamison Ct,,Hagerstown,MD,21740,G2024,,2024-10-02,1840.00,,Direct Mail Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.144022,,,ORG,Moore RMG - Hagerstown,,,,,,100 Jamison Ct,,Hagerstown,MD,21740,G2024,,2024-10-07,162.71,,Direct Mail Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.144023,,,ORG,Moore RMG - Hagerstown,,,,,,100 Jamison Ct,,Hagerstown,MD,21740,G2024,,2024-10-07,788.39,,Direct Mail Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.144024,,,ORG,Moore RMG - Hagerstown,,,,,,100 Jamison Ct,,Hagerstown,MD,21740,G2024,,2024-10-07,1361.46,,Direct Mail Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.144025,,,ORG,Moore RMG - Hagerstown,,,,,,100 Jamison Ct,,Hagerstown,MD,21740,G2024,,2024-10-07,1874.85,,Direct Mail Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.144062,,,ORG,NW Mutual,,,,,,1801 K. St. NW,,Washington,DC,20006,G2024,,2024-10-16,1097.12,,Insurance,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.144063,,,ORG,NW Mutual,,,,,,1801 K. St. NW,,Washington,DC,20006,G2024,,2024-10-16,336.99,,Insurance,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.144026,,,ORG,Omega List Company,,,,,,1420 Spring Hill Road Suite 490,,McLean,VA,22102,G2024,,2024-10-07,11.02,,List Acquisition,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.144027,,,ORG,Omega List Company,,,,,,1420 Spring Hill Road Suite 490,,McLean,VA,22102,G2024,,2024-10-07,18.88,,List Acquisition,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.144028,,,ORG,Omega List Company,,,,,,1420 Spring Hill Road Suite 490,,McLean,VA,22102,G2024,,2024-10-07,19.60,,List Acquisition,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.144029,,,ORG,Omega List Company,,,,,,1420 Spring Hill Road Suite 490,,McLean,VA,22102,G2024,,2024-10-07,33.22,,List Acquisition,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.144030,,,ORG,Omega List Company,,,,,,1420 Spring Hill Road Suite 490,,McLean,VA,22102,G2024,,2024-10-07,58.01,,List Acquisition,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.144037,,,ORG,Omega List Company,,,,,,1420 Spring Hill Road Suite 490,,McLean,VA,22102,G2024,,2024-10-14,12.60,,List Acquisition,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.144038,,,ORG,Omega List Company,,,,,,1420 Spring Hill Road Suite 490,,McLean,VA,22102,G2024,,2024-10-14,37.90,,List Acquisition,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.144039,,,ORG,Omega List Company,,,,,,1420 Spring Hill Road Suite 490,,McLean,VA,22102,G2024,,2024-10-14,61.39,,List Acquisition,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.144040,,,ORG,Omega List Company,,,,,,1420 Spring Hill Road Suite 490,,McLean,VA,22102,G2024,,2024-10-14,87.14,,List Acquisition,,,,,,,,,,,,,,,,,,,,
