form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00503151,SB21B.6806,,,ORG,American Express,,,,,,PO Box 360001,,Ft. Lauderdale,FL,333360001,,,2023-07-25,850.42,,Credit Card Payment,,,,,,,,,,,,,,,,,,,,
SB21B,C00503151,SB21B.6806.0,SB21B.6806,SB21B,ORG,Harry's Reserve,,,,,,"909 New Jersey Ave, SE",,Washington,DC,20003,,,2023-06-14,250.94,,Food/Beverage,,,,,,,,,,,,,,,,,,,X,
SB21B,C00503151,SB21B.6806.1,SB21B.6806,SB21B,ORG,WholeFoods,,,,,,"800 New Jersey Ave, SE",,Washington,DC,20003,,,2023-06-14,225.60,,Food/Beverage,,,,,,,,,,,,,,,,,,,X,
SB21B,C00503151,SB21B.6806.2,SB21B.6806,SB21B,ORG,Capitol Hill Club,,,,,,300 1st Street SE,,Washington,DC,20003,,,2023-06-15,295.63,,Food/Beverage,,,,,,,,,,,,,,,,,,,X,
SB21B,C00503151,SB21B.6814,,,ORG,American Express,,,,,,PO Box 360001,,Ft. Lauderdale,FL,333360001,,,2023-08-25,453.30,,Credit Card Payment,,,,,,,,,,,,,,,,,,,,
SB21B,C00503151,SB21B.6814.0,SB21B.6814,SB21B,ORG,Capitol Hill Club,,,,,,300 1st Street SE,,Washington,DC,20003,,,2023-07-14,223.12,,Food/Beverage,,,,,,,,,,,,,,,,,,,X,
SB21B,C00503151,SB21B.6814.4,SB21B.6814,SB21B,ORG,Capitol Hill Club,,,,,,300 1st Street SE,,Washington,DC,20003,,,2023-08-11,119.93,,Food/Beverage,,,,,,,,,,,,,,,,,,,X,
SB21B,C00503151,SB21B.6850,,,ORG,American Express,,,,,,PO Box 360001,,Ft. Lauderdale,FL,333360001,,,2023-10-25,588.33,,Credit Card Payment,,,,,,,,,,,,,,,,,,,,
SB21B,C00503151,SB21B.6850.0,SB21B.6850,SB21B,ORG,The OceanAire Seafood Room,,,,,,"1201 F St, NW",,Washington,DC,20004,,,2023-10-12,588.33,,Food/Beverage,,,,,,,,,,,,,,,,,,,X,
SB21B,C00503151,SB21B.6856,,,ORG,American Express,,,,,,PO Box 360001,,Ft. Lauderdale,FL,333360001,,,2023-11-24,601.29,,Credit Card Payment,,,,,,,,,,,,,,,,,,,,
SB21B,C00503151,SB21B.6856.0,SB21B.6856,SB21B,ORG,Capitol Hill Club,,,,,,300 1st Street SE,,Washington,DC,20003,,,2023-10-13,289.03,,Food/Beverage,,,,,,,,,,,,,,,,,,,X,
SB21B,C00503151,SB21B.6856.1,SB21B.6856,SB21B,ORG,AC Hotel,,,,,,867 New Jersey Ave,,Washington,DC,20003,,,2023-10-25,10.00,,Parking,,,,,,,,,,,,,,,,,,,X,
SB21B,C00503151,SB21B.6808,,,ORG,"Concentric Office, LLC",,,,,,PO Box 2485,,Springfield,VA,22152,,,2023-07-27,680.28,,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00503151,SB21B.6851,,,ORG,"Concentric Office, LLC",,,,,,PO Box 2485,,Springfield,VA,22152,,,2023-10-30,890.10,,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00503151,SB21B.6803,,,ORG,Stein Eriksen Lodge,,,,,,PO Box 3177,,Park City,UT,84060,,,2023-07-03,8619.87,,Food/Beverage & Lodging,,,,,,,,,,,,,,,,,,,,
