form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00486845,500461504,,,ORG,50+1 Strategies LLC,,,,,,PO Box 358,,San Francisco,CA,941040358,G2024,,2024-10-17,350000.00,,446711.79,Digital Ad Buy & Production,,,O,H4CA49149,GUNDERSON,MATT,,,,H,49,CA,Sonekan,Titi,,,,2024-12-05,
SE,C00486845,500463257,,,ORG,Agency Strategies,,,,,,500 E Court Ave,Ste 160,Des Moines,IA,503092057,G2024,,2024-10-23,99999.30,2024-10-18,2070009.22,Direct Mail Production & Postage,,,O,S4WI00256,HOVDE,ERIC,,,,S,00,WI,Sonekan,Titi,,,,2024-12-05,
SE,C00486845,500463258,,,ORG,Agency Strategies,,,,,,500 E Court Ave,Ste 160,Des Moines,IA,503092057,G2024,,2024-10-23,99999.30,2024-10-18,2070009.22,Direct Mail Production & Postage,,,S,S2WI00219,BALDWIN,TAMMY,,,,S,00,WI,Sonekan,Titi,,,,2024-12-05,
SE,C00486845,500463273,,,ORG,Agency Strategies,,,,,,500 E Court Ave,Ste 160,Des Moines,IA,503092057,G2024,,2024-10-23,99999.30,2024-10-18,13106033.74,Direct Mail Production & Postage,,,S,P00009423,Harris,Kamala,,,,P,00,,Sonekan,Titi,,,,2024-12-05,
SE,C00486845,500463274,,,ORG,Agency Strategies,,,,,,500 E Court Ave,Ste 160,Des Moines,IA,503092057,G2024,,2024-10-23,99999.30,2024-10-18,13106033.74,Direct Mail Production & Postage,,,O,P80001571,TRUMP,DONALD,J.,,,P,00,,Sonekan,Titi,,,,2024-12-05,
SE,C00486845,500463786,,,ORG,AL Media LLC,,,,,,222 W Ontario St,Ste 600,Chicago,IL,606543655,G2024,,2024-10-29,250000.00,2024-10-28,2070009.22,Digital Ad Buy,,,O,S4WI00256,HOVDE,ERIC,,,,S,00,WI,Sonekan,Titi,,,,2024-12-05,
SE,C00486845,500462278,,,ORG,C Plus K LLC,,,,,,1640 Rhode Island Ave NW,Ste 600,Washington,DC,200363229,G2024,,2024-10-21,7585.21,2024-10-21,2250312.74,Digital Ad Buy & Production,,,S,S6OH00163,BROWN,SHERROD,,,,S,00,OH,Sonekan,Titi,,,,2024-12-05,
SE,C00486845,500462279,,,ORG,C Plus K LLC,,,,,,1640 Rhode Island Ave NW,Ste 600,Washington,DC,200363229,G2024,,2024-10-21,3250.81,2024-10-21,2250312.74,Digital Ad Buy & Production,,,O,S4OH00192,MORENO,BERNIE,,,,S,00,OH,Sonekan,Titi,,,,2024-12-05,
SE,C00486845,500462280,,,ORG,C Plus K LLC,,,,,,1640 Rhode Island Ave NW,Ste 600,Washington,DC,200363229,G2024,,2024-10-21,692414.80,2024-10-21,2250312.74,Digital Ad Buy & Production,,,S,S6OH00163,BROWN,SHERROD,,,,S,00,OH,Sonekan,Titi,,,,2024-12-05,
SE,C00486845,500462281,,,ORG,C Plus K LLC,,,,,,1640 Rhode Island Ave NW,Ste 600,Washington,DC,200363229,G2024,,2024-10-21,296749.20,2024-10-21,2250312.74,Digital Ad Buy & Production,,,O,S4OH00192,MORENO,BERNIE,,,,S,00,OH,Sonekan,Titi,,,,2024-12-05,
SE,C00486845,500463662,,,ORG,C Plus K LLC,,,,,,1640 Rhode Island Ave NW,Ste 600,Washington,DC,200363229,G2024,,2024-10-28,525000.00,2024-10-28,2250312.74,Digital Ad Buy,,,S,S6OH00163,BROWN,SHERROD,,,,S,00,OH,Sonekan,Titi,,,,2024-12-05,
SE,C00486845,500463663,,,ORG,C Plus K LLC,,,,,,1640 Rhode Island Ave NW,Ste 600,Washington,DC,200363229,G2024,,2024-10-28,225000.00,2024-10-28,2250312.74,Digital Ad Buy,,,O,S4OH00192,MORENO,BERNIE,,,,S,00,OH,Sonekan,Titi,,,,2024-12-05,
SE,C00486845,500461711,,,ORG,Deliver Strategies LLC,,,,,,PO Box 100970,,Arlington,VA,222103970,G2024,,2024-10-18,0.00,2024-10-18,13106033.74,Stickers (Originally Reported as an Estimate of $50.00),,,S,P00009423,Harris,Kamala,,,,P,00,,Sonekan,Titi,,,,2024-12-05,
SE,C00486845,500461705,,,ORG,Deliver Strategies LLC,,,,,,PO Box 100970,,Arlington,VA,222103970,G2024,,2024-10-18,5850.00,2024-10-30,13106033.74,Door Hangers,,,S,P00009423,Harris,Kamala,,,,P,00,,Sonekan,Titi,,,,2024-12-05,
SE,C00486845,500463670,,,ORG,Deliver Strategies LLC,,,,,,PO Box 100970,,Arlington,VA,222103970,G2024,,2024-10-25,5400.00,2024-10-30,312136.95,Palm Cards,,,S,H4MI07210,HERTEL,CURTIS,JR.,,,H,07,MI,Sonekan,Titi,,,,2024-12-05,
SE,C00486845,500472374,,,ORG,Deliver Strategies LLC,,,,,,PO Box 100970,,Arlington,VA,222103970,G2024,,2024-09-11,93.71,2024-10-30,1514913.51,Stickers,,,S,H4CA27111,Whitesides,George,,,,H,27,CA,Sonekan,Titi,,,,2024-12-05,
SE,C00486845,500472375,,,ORG,Deliver Strategies LLC,,,,,,PO Box 100970,,Arlington,VA,222103970,G2024,,2024-09-11,93.71,2024-10-30,1367038.25,Digital Advertising & Production,,,S,H4CA45170,TRAN,DEREK,,,,H,45,CA,Sonekan,Titi,,,,2024-12-05,
SE,C00486845,500472376,,,ORG,Deliver Strategies LLC,,,,,,PO Box 100970,,Arlington,VA,222103970,G2024,,2024-09-11,93.72,2024-10-30,1258806.87,Stickers,,,S,H4CA47085,MIN,DAVE,,,,H,47,CA,Sonekan,Titi,,,,2024-12-05,
SE,C00486845,500472377,,,ORG,Deliver Strategies LLC,,,,,,PO Box 100970,,Arlington,VA,222103970,G2024,,2024-09-11,56.23,2024-10-30,312136.95,Stickers (Originally Reported as an estimate of $56.22),,,S,H4MI07210,HERTEL,CURTIS,JR.,,,H,07,MI,Sonekan,Titi,,,,2024-12-05,
SE,C00486845,500472378,,,ORG,Deliver Strategies LLC,,,,,,PO Box 100970,,Arlington,VA,222103970,G2024,,2024-09-11,224.91,2024-10-30,1921400.78,Stickers (Originally Reported as an estimate of $224.89),,,S,S4MI00470,Slotkin,Elissa,,,,S,00,MI,Sonekan,Titi,,,,2024-12-05,
SE,C00486845,500472379,,,ORG,Deliver Strategies LLC,,,,,,PO Box 100970,,Arlington,VA,222103970,G2024,,2024-09-11,310.00,2024-10-30,2070009.22,Stickers,,,S,S2WI00219,BALDWIN,TAMMY,,,,S,00,WI,Sonekan,Titi,,,,2024-12-05,
SE,C00486845,500472380,,,ORG,Deliver Strategies LLC,,,,,,PO Box 100970,,Arlington,VA,222103970,G2024,,2024-09-11,93.72,2024-10-30,624346.81,Stickers,,,S,H4NY22085,MANNION,JOHN,W,,,H,22,NY,Sonekan,Titi,,,,2024-12-05,
SE,C00486845,500472381,,,ORG,Deliver Strategies LLC,,,,,,PO Box 100970,,Arlington,VA,222103970,G2024,,2024-09-11,241.12,2024-10-30,1261428.12,Stickers,,,S,S4AZ00139,GALLEGO,RUBEN,,,,S,00,AZ,Sonekan,Titi,,,,2024-12-05,
SE,C00486845,500472382,,,ORG,Deliver Strategies LLC,,,,,,PO Box 100970,,Arlington,VA,222103970,G2024,,2024-09-11,164.00,2024-10-30,1357211.04,Stickers,,,S,S8NV00156,ROSEN,JACKY,,,,S,00,NV,Sonekan,Titi,,,,2024-12-05,
SE,C00486845,500472383,,,ORG,Deliver Strategies LLC,,,,,,PO Box 100970,,Arlington,VA,222103970,G2024,,2024-09-11,70.29,2024-10-30,701923.26,Stickers,,,S,H2NE02132,VARGAS,ANTHONY 'TONY',,,,H,02,NE,Sonekan,Titi,,,,2024-12-05,
SE,C00486845,500472384,,,ORG,Deliver Strategies LLC,,,,,,PO Box 100970,,Arlington,VA,222103970,G2024,,2024-09-11,68.88,2024-10-30,1115923.30,Stickers (Originally Reported as an estimate of $68.89),,,S,H2AZ02311,ENGEL,KIRSTEN,,,,H,06,AZ,Sonekan,Titi,,,,2024-12-05,
