form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00304832,SB23.5333,,,CCM,BRIAN HIGGINS FOR CONGRESS,,,,,,PO BOX 28,,BUFFALO,NY,14220,P2024,,2023-05-04,5000.00,,Contribution to Candidate,,C00401034,,,,,,,,H,NY,26,,,,,,,,
SB23,C00304832,SB23.5334,,,CCM,BRIAN HIGGINS FOR CONGRESS,,,,,,PO BOX 28,,BUFFALO,NY,14220,G2024,,2023-05-04,5000.00,,Contribution to Candidate,,C00401034,,,,,,,,H,NY,26,,,,,,,,
SB23,C00304832,SB23.5325,,,CCM,CISCOMANI FOR CONGRESS,,,,,,PO BOX 35103,,TUCSON,AZ,85740,G2024,,2023-05-04,2500.00,,Contribution to Candidate,,C00786194,,,,,,,,H,AZ,06,,,,,,,,
SB23,C00304832,SB23.5368,,,PAC,DEFEND THE DREAM,,,,,,777 S FIGUEROA ST SUITE 4050,,LOS ANGELES,CA,90017,O2024,n/a,2023-04-26,253.22,,In-Kind: Wine Donation,,C00771238,,,,,,,,,,,,,,,,,,
SB23,C00304832,SB23.5348,,,CCM,FRIENDS OF JIM CLYBURN,,,,,,POST OFFICE BOX 12567,,COLUMBIA,SC,29211,P2024,,2023-06-22,2500.00,,Contribution to Candidate,,C00255562,,,,,,,,H,SC,06,,,,,,,,
SB23,C00304832,SB23.5341,,,CCM,JASON SMITH FOR CONGRESS,,,,,,PO BOX 1324,,CAPE GIRARDEAU,MO,63702,P2024,,2023-05-04,2500.00,,Contribution to Candidate,,C00541862,,,,,,,,H,MO,08,,,,,,,,
SB23,C00304832,SB23.5352,,,CCM,LOIS FRANKEL FOR CONGRESS,,,,,,PO BOX 480503,,DELRAY BEACH,FL,33446,P2024,,2023-06-22,2500.00,,Contribution to Candidate,,C00494856,,,,,,,,H,FL,22,,,,,,,,
SB23,C00304832,SB23.5350,,,CCM,MENENDEZ FOR SENATE,,,,,,PO BOX 32248,,NEWARK,NJ,07102,P2024,,2023-06-22,2500.00,,Contribution to Candidate,,C00264564,,,,,,,,S,NJ,00,,,,,,,,
SB23,C00304832,SB23.5335,,,CCM,NANCY MACE FOR CONGRESS,,,,,,295 SEVEN FARMS DRIVE,SUITE C-186,CHARLESTON,SC,29492,G2024,,2023-05-04,5000.00,,Contribution to Candidate,,C00710103,,,,,,,,H,SC,01,,,,,,,,
SB23,C00304832,SB23.5336,,,CCM,NANCY MACE FOR CONGRESS,,,,,,295 SEVEN FARMS DRIVE,SUITE C-186,CHARLESTON,SC,29492,P2024,,2023-05-04,5000.00,,Contribution to Candidate,,C00710103,,,,,,,,H,SC,01,,,,,,,,
