form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00021121,SB29.101007,,,ORG,"Bonadio & Co., LLP",,,,,,6 Wembley Court,,Albany,NY,12205,,,2024-05-10,6000.00,,12/31/23 Audit services,,,,,,,,,,,,,,,,,,,,
SB29,C00021121,SB29.101020,,,ORG,"Bonadio & Co., LLP",,,,,,6 Wembley Court,,Albany,NY,12205,,,2024-06-13,1300.00,,12/31/23 Audit services,,,,,,,,,,,,,,,,,,,,
SB29,C00021121,SB29.100990,,,ORG,New York State United Teachers,,,,,,800 Troy Schenectady Road,,Latham,NY,12110,,,2024-04-18,248.35,,Monthly Postage expense,,,,,,,,,,,,,,,,,,,,
SB29,C00021121,SB29.100991,,,ORG,New York State United Teachers,,,,,,800 Troy Schenectady Road,,Latham,NY,12110,,,2024-04-18,7937.33,,Health Insurance personnel costs,,,,,,,,,,,,,,,,,,,,
SB29,C00021121,SB29.100991.0,SB29.100991,SB29,ORG,New York State United Teachers,,,,,,"159 Wolf Road, Box 15008",,Albany,NY,12212,,,2024-04-18,5143.55,,Accounting Health Insurance costs,,,,,,,,,,,,,,,,,,,X,
SB29,C00021121,SB29.100991.1,SB29.100991,SB29,ORG,New York State United Teachers,,,,,,800 Troy Schenectady Road,,Latham,NY,12110,,,2024-04-18,2133.13,,Legislation Health Insurance costs,,,,,,,,,,,,,,,,,,,X,
SB29,C00021121,SB29.100991.2,SB29.100991,SB29,ORG,New York State United Teachers,,,,,,800 Troy Schenectady Road,,Latham,NY,12110,,,2024-04-18,660.65,,Legal Health Insurance costs,,,,,,,,,,,,,,,,,,,X,
SB29,C00021121,SB29.100995,,,ORG,New York State United Teachers,,,,,,800 Troy Schenectady Road,,Latham,NY,12110,,,2024-04-18,55200.55,,"Legislative, Accounting & Admin Personnel Costs",,,,,,,,,,,,,,,,,,,,
SB29,C00021121,SB29.100995.0,SB29.100995,SB29,ORG,New York State United Teachers,,,,,,800 Troy Schenectady Road,,Latham,NY,12110,,,2024-04-18,25196.67,,Accounting Personnel Costs,,,,,,,,,,,,,,,,,,,X,
SB29,C00021121,SB29.100995.1,SB29.100995,SB29,ORG,New York State United Teachers,,,,,,800 Troy Schenectady Road,,Latham,NY,12110,,,2024-04-18,24172.11,,Legislative Personnel Costs,,,,,,,,,,,,,,,,,,,X,
SB29,C00021121,SB29.100995.2,SB29.100995,SB29,ORG,New York State United Teachers,,,,,,800 Troy Schenectady Road,,Latham,NY,12110,,,2024-04-18,5831.77,,Legal Personnel Costs,,,,,,,,,,,,,,,,,,,X,
SB29,C00021121,SB29.100999,,,ORG,New York State United Teachers,,,,,,800 Troy Schenectady Road,,Latham,NY,12110,,,2024-05-09,35472.78,,"Legislative, Accounting & Admin Personnel Costs",,,,,,,,,,,,,,,,,,,,
SB29,C00021121,SB29.100999.0,SB29.100999,SB29,ORG,New York State United Teachers,,,,,,800 Troy Schenectady Road,,Latham,NY,12110,,,2024-05-09,16481.67,,Accounting Personnel Costs,,,,,,,,,,,,,,,,,,,X,
SB29,C00021121,SB29.100999.1,SB29.100999,SB29,ORG,New York State United Teachers,,,,,,800 Troy Schenectady Road,,Latham,NY,12110,,,2024-05-09,15231.48,,Legislative Personnel Costs,,,,,,,,,,,,,,,,,,,X,
SB29,C00021121,SB29.100999.2,SB29.100999,SB29,ORG,New York State United Teachers,,,,,,800 Troy Schenectady Road,,Latham,NY,12110,,,2024-05-09,3759.63,,Legal Personnel Costs,,,,,,,,,,,,,,,,,,,X,
SB29,C00021121,SB29.101003,,,ORG,New York State United Teachers,,,,,,800 Troy Schenectady Road,,Latham,NY,12110,,,2024-05-09,7939.20,,Health Insurance personnel costs,,,,,,,,,,,,,,,,,,,,
SB29,C00021121,SB29.101003.0,SB29.101003,SB29,ORG,New York State United Teachers,,,,,,"159 Wolf Road, Box 15008",,Albany,NY,12212,,,2024-05-09,5143.56,,Accounting Health Insurance costs,,,,,,,,,,,,,,,,,,,X,
SB29,C00021121,SB29.101003.1,SB29.101003,SB29,ORG,New York State United Teachers,,,,,,800 Troy Schenectady Road,,Latham,NY,12110,,,2024-05-09,2133.93,,Legislation Health Insurance costs,,,,,,,,,,,,,,,,,,,X,
SB29,C00021121,SB29.101003.2,SB29.101003,SB29,ORG,New York State United Teachers,,,,,,800 Troy Schenectady Road,,Latham,NY,12110,,,2024-05-09,661.71,,Legal Health Insurance costs,,,,,,,,,,,,,,,,,,,X,
SB29,C00021121,SB29.101022,,,ORG,New York State United Teachers,,,,,,800 Troy Schenectady Road,,Latham,NY,12110,,,2024-05-16,838.08,,Monthly Printing expense,,,,,,,,,,,,,,,,,,,,
SB29,C00021121,SB29.101011,,,ORG,New York State United Teachers,,,,,,800 Troy Schenectady Road,,Latham,NY,12110,,,2024-05-17,917.45,,Monthly Postage expense,,,,,,,,,,,,,,,,,,,,
SB29,C00021121,SB29.101501,,,ORG,New York State United Teachers,,,,,,800 Troy Schenectady Road,,Latham,NY,12110,,,2024-05-17,864.00,,Monthly Printing expense,,,,,,,,,,,,,,,,,,,,
SB29,C00021121,SB29.101502,,,ORG,New York State United Teachers,,,,,,800 Troy Schenectady Road,,Latham,NY,12110,,,2024-05-17,30.00,,Monthly Paypal Access fee,,,,,,,,,,,,,,,,,,,,
SB29,C00021121,SB29.101502.0,SB29.101502,SB29,ORG,"PayPal, Inc.",,,,,,"4100 Solutions Center, #774100",,Chicago,IL,60677,,,2024-05-17,30.00,,Monthly Paypal Access fee,,,,,,,,,,,,,,,,,,,X,
SB29,C00021121,SB29.101012,,,ORG,New York State United Teachers,,,,,,800 Troy Schenectady Road,,Latham,NY,12110,,,2024-06-11,35510.35,,"Legislative, Accounting & Admin Personnel Costs",,,,,,,,,,,,,,,,,,,,
SB29,C00021121,SB29.101012.0,SB29.101012,SB29,ORG,New York State United Teachers,,,,,,800 Troy Schenectady Road,,Latham,NY,12110,,,2024-06-11,16519.23,,Accounting Personnel Costs,,,,,,,,,,,,,,,,,,,X,
SB29,C00021121,SB29.101012.1,SB29.101012,SB29,ORG,New York State United Teachers,,,,,,800 Troy Schenectady Road,,Latham,NY,12110,,,2024-06-11,15231.49,,Legislative Personnel Costs,,,,,,,,,,,,,,,,,,,X,
SB29,C00021121,SB29.101012.2,SB29.101012,SB29,ORG,New York State United Teachers,,,,,,800 Troy Schenectady Road,,Latham,NY,12110,,,2024-06-11,3759.63,,Legal Personnel Costs,,,,,,,,,,,,,,,,,,,X,
SB29,C00021121,SB29.101016,,,ORG,New York State United Teachers,,,,,,800 Troy Schenectady Road,,Latham,NY,12110,,,2024-06-11,7939.68,,Health Insurance personnel costs,,,,,,,,,,,,,,,,,,,,
SB29,C00021121,SB29.101016.0,SB29.101016,SB29,ORG,New York State United Teachers,,,,,,"159 Wolf Road, Box 15008",,Albany,NY,12212,,,2024-06-11,5144.04,,Accounting Health Insurance costs,,,,,,,,,,,,,,,,,,,X,
SB29,C00021121,SB29.101016.1,SB29.101016,SB29,ORG,New York State United Teachers,,,,,,800 Troy Schenectady Road,,Latham,NY,12110,,,2024-06-11,2133.93,,Legislation Health Insurance costs,,,,,,,,,,,,,,,,,,,X,
