form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00787317,500152917,,,CCM,COLIN VAN OSTERN FOR CONGRESS,,,,,,PO Box 4087,,Concord,NH,033024087,P2024,,2024-07-10,2500.00,0.00,Candidate contribution,,C00874636,,,VAN OSTERN,KEVIN,COLIN,,,H,NH,02,,,,,,,,
SB23,C00787317,500152835,,,PAC,A PLEASANT PENINSULA PAC,,,,,,122 C St NW,Ste 360,Washington,DC,200012149,G2024,,2024-08-13,5000.00,0.00,Contribution,,C00841908,A PLEASANT PENINSULA PAC,,,,,,,,,,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152836,,,PAC,AMERICAN MOSAIC PAC,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,G2024,,2024-08-13,5000.00,0.00,Contribution,,C00694471,AMERICAN MOSAIC PAC,,,,,,,,,,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152837,,,CCM,AMISH FOR ARIZONA,,,,,,PO Box 7070,,Phoenix,AZ,850117070,G2024,,2024-08-13,3300.00,0.00,Contribution,,C00836502,,,SHAH,AMISH,DR.,,,H,AZ,01,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152838,,,PAC,AS MAINE GOES PAC,,,,,,PO Box 7108,,Lewiston,ME,042437108,G2024,,2024-08-13,5000.00,0.00,Contribution,,C00834101,AS MAINE GOES PAC,,,,,,,,,,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152839,,,PAC,BEAT THE ODDS PAC,,,,,,5130 S Fort Apache Rd,Ste Pm 215,Las Vegas,NV,891481732,G2024,,2024-08-13,5000.00,0.00,Contribution,,C00721233,BEAT THE ODDS PAC,,,,,,,,,,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152840,,,PAC,BEYOND THOUGHTS AND PRAYERS PAC,,,,,,PO Box 600698,,Newtonville,MA,024600006,G2024,,2024-08-13,5000.00,0.00,Contribution,,C00786392,BEYOND THOUGHTS AND PRAYERS PAC,,,,,,,,,,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152841,,,PAC,BLUE NEVADA PAC,,,,,,4904 Camino Al Norte,Unit 336664,North Las Vegas,NV,890338879,G2024,,2024-08-13,5000.00,0.00,Contribution,,C00707232,BLUE NEVADA PAC,,,,,,,,,,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152842,,,PAC,BUDWINSKI PAC,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,G2024,,2024-08-13,5000.00,0.00,Contribution,,C00840462,BUDWINSKI PAC,,,,,,,,,,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152843,,,CCM,CHRISSY HOULAHAN FOR CONGRESS,,,,,,PO Box 222,,Devon,PA,193330222,G2024,,2024-08-13,3300.00,0.00,Contribution,,C00637371,,,HOULAHAN,CHRISSY,,,,H,PA,06,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152844,,,CCM,CITIZENS FOR PETER BARCA,,,,,,PO Box 1509,,Kenosha,WI,531411509,P2024,,2024-08-13,3300.00,0.00,Contribution,,C00876490,,,BARCA,PETER,,,,H,WI,01,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152845,,,CCM,CITIZENS FOR PETER BARCA,,,,,,PO Box 1509,,Kenosha,WI,531411509,G2024,,2024-08-13,3300.00,0.00,Contribution,,C00876490,,,BARCA,PETER,,,,H,WI,01,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152846,,,CCM,COMMITTEE TO ELECT SHOMARI FIGURES FOR CONGRESS,,,,,,907 Spring Hill Ave,,Mobile,AL,366042711,G2024,,2024-08-13,3300.00,0.00,Contribution,,C00856237,,,FIGURES,SHOMARI,C.,,,H,AL,02,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152847,,,PAC,COMMON GOOD PAC,,,,,,PO Box 669,,Glen Cove,NY,115420669,G2024,,2024-08-13,5000.00,0.00,Contribution,,C00669929,COMMON GOOD PAC,,,,,,,,,,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152848,,,CCM,COOKE FOR CONGRESS,,,,,,PO Box 1846,,Eau Claire,WI,547021846,P2024,,2024-08-13,3300.00,0.00,Contribution,,C00844993,,,COOKE,REBECCA,,,,H,WI,03,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152849,,,CCM,COOKE FOR CONGRESS,,,,,,PO Box 1846,,Eau Claire,WI,547021846,G2024,,2024-08-13,3300.00,0.00,Contribution,,C00844993,,,COOKE,REBECCA,,,,H,WI,03,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152850,,,CCM,DEBBIE DINGELL FOR CONGRESS,,,,,,PO Box 972480,,Ypsilanti,MI,481970303,G2024,,2024-08-13,3300.00,0.00,Contribution,,C00558213,,,DINGELL,DEBBIE,,,,H,MI,06,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152851,,,CCM,DEBORAH ROSS FOR CONGRESS,,,,,,PO Box 28258,,Raleigh,NC,276118258,G2024,,2024-08-13,3300.00,0.00,Contribution,,C00729277,,,ROSS,DEBORAH,,,,H,NC,02,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152852,,,PAC,DEMOCRATS TIME IN NEVADA,,,,,,PO Box 50614,,Henderson,NV,890160614,G2024,,2024-08-13,5000.00,0.00,Contribution,,C00450577,DEMOCRATS TIME IN NEVADA,,,,,,,,,,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152853,,,PAC,ELECT MORE DEMOCRATS PAC,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,G2024,,2024-08-13,5000.00,0.00,Contribution,,C00695395,ELECT MORE DEMOCRATS PAC,,,,,,,,,,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152854,,,CCM,EMILY RANDALL FOR CONGRESS,,,,,,PO Box 1883,,Port Orchard,WA,983660680,G2024,,2024-08-13,3300.00,0.00,Contribution,,C00857094,,,RANDALL,EMILY,,,,H,WA,06,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152855,,,PAC,FIGHTING FOR SOUTH TEXAS PAC,,,,,,PO Box 15096,,Washington,DC,200030096,G2024,,2024-08-13,5000.00,0.00,Contribution,,C00660613,FIGHTING FOR SOUTH TEXAS PAC,,,,,,,,,,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152856,,,CCM,FOUSHEE FOR CONGRESS,,,,,,PO Box 16446,,Chapel Hill,NC,275166446,G2024,,2024-08-13,3300.00,0.00,Contribution,,C00794727,,,FOUSHEE,VALERIE,,,,H,NC,04,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152857,,,PAC,GREAT CHAIN PAC,,,,,,PO Box 2113,,Kingston,NY,124022113,G2024,,2024-08-13,5000.00,0.00,Contribution,,C00832576,GREAT CHAIN PAC,,,,,,,,,,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152858,,,CCM,Haley Stevens for Congress,,,,,,33717 Woodward Ave,# 539,Birmingham,MI,480090913,G2024,,2024-08-13,3300.00,0.00,Contribution,,C00638650,,,STEVENS,HALEY,,,,H,MI,11,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152859,,,CCM,LAUREN UNDERWOOD FOR CONGRESS,,,,,,13400 S Route 59,Unit 116,Plainfield,IL,605855830,G2024,,2024-08-13,3300.00,0.00,Contribution,,C00652719,,,UNDERWOOD,LAUREN,,,,H,IL,14,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152860,,,PAC,MAC PAC,,,,,,PO Box 60405,,Worcester,MA,016060405,G2024,,2024-08-13,5000.00,0.00,Contribution,,C00461251,MAC PAC,,,,,,,,,,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152861,,,CCM,MAD 4 PA PAC,,,,,,PO Box 444,,Glenside,PA,190380444,G2024,,2024-08-13,3300.00,0.00,Contribution,,C00670844,,,DEAN,MADELEINE,,,,H,PA,04,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152862,,,PAC,MAKING AMERICANS COUNT PAC (MAC PAC),,,,,,1 Park Row,Ste 5,Providence,RI,029031235,G2024,,2024-08-13,5000.00,0.00,Contribution,,C00547448,MAKING AMERICANS COUNT PAC (MAC PAC),,,,,,,,,,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152863,,,CCM,MARLINGA FOR CONGRESS,,,,,,155 S Main St,Unit 672,Mount Clemens,MI,480467727,G2024,,2024-08-13,3300.00,0.00,Contribution,,C00807727,,,MARLINGA,CARL,J.,,,H,MI,10,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152864,,,PAC,MCKENZIE RIVER PAC,,,,,,PO Box 657,,Springfield,OR,974770116,G2024,,2024-08-13,5000.00,0.00,Contribution,,C00848556,MCKENZIE RIVER PAC,,,,,,,,,,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152865,,,PAC,PAC A PUNCH,,,,,,PO Box L,,Mesilla,NM,880464612,G2024,,2024-08-13,5000.00,0.00,Contribution,,C00834515,PAC A PUNCH,,,,,,,,,,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152866,,,PAC,PIRATE PAC,,,,,,122 C St NW,Ste 360,Washington,DC,200012149,G2024,,2024-08-13,5000.00,0.00,Contribution,,C00854430,PIRATE PAC,,,,,,,,,,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152867,,,PAC,PUTTING NEW HAMPSHIRE FIRST,,,,,,105 N State St,,Concord,NH,033014334,G2024,,2024-08-13,5000.00,0.00,Contribution,,C00760009,PUTTING NEW HAMPSHIRE FIRST,,,,,,,,,,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152868,,,CCM,SANFORD BISHOP FOR CONGRESS,,,,,,PO Box 909,,Columbus,GA,319020909,G2024,,2024-08-13,3300.00,0.00,Contribution,,C00266940,,,BISHOP,SANFORD,,,,H,GA,02,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152869,,,CCM,SCANLON FOR CONGRESS,,,,,,PO Box 263,,Swarthmore,PA,190810263,G2024,,2024-08-13,3300.00,0.00,Contribution,,C00669358,,,SCANLON,MARY,GAY,,,H,PA,05,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152870,,,PAC,STORM PAC,,,,,,PO Box 1172,,Moline,IL,612661172,G2024,,2024-08-13,5000.00,0.00,Contribution,,C00846071,STORM PAC,,,,,,,,,,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152871,,,PAC,SUMMITT PAC,,,,,,PO Box 22116,,Eagan,MN,551220116,G2024,,2024-08-13,5000.00,0.00,Contribution,,C00762369,SUMMITT PAC,,,,,,,,,,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152872,,,PAC,SUNFLOWER SEEDS PAC,,,,,,13851 W 63rd St,# 303,Shawnee,KS,662163800,G2024,,2024-08-13,5000.00,0.00,Contribution,,C00724443,SUNFLOWER SEEDS PAC,,,,,,,,,,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152873,,,PAC,TIMBER PAC,,,,,,401 2nd Ave S,Ste 303,Seattle,WA,981042862,G2024,,2024-08-13,5000.00,0.00,Contribution,,C00833574,TIMBER PAC,,,,,,,,,,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152874,,,PAC,TRUEDEM LEADERSHIP FUND,,,,,,545 E Town St,,Columbus,OH,432154801,G2024,,2024-08-13,5000.00,0.00,Contribution,,C00417865,TRUEDEM LEADERSHIP FUND,,,,,,,,,,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152875,,,CCM,Val Hoyle for Congress,,,,,,PO Box 657,,Springfield,OR,974770116,G2024,,2024-08-13,3300.00,0.00,Contribution,,C00796144,,,HOYLE,VALERIE,,,,H,OR,04,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152876,,,CCM,VINDMAN FOR CONGRESS,,,,,,4222 Fortuna Center Plz,Ste 664,Dumfries,VA,220251515,G2024,,2024-08-13,3300.00,0.00,Contribution,,C00856955,,,VINDMAN,YEVGENY,'EUGENE',,,H,VA,07,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152877,,,PAC,WE BELONG HERE PAC,,,,,,35 E Gay St,Ste 502,Columbus,OH,432153138,G2024,,2024-08-13,5000.00,0.00,Contribution,,C00723676,WE BELONG HERE PAC,,,,,,,,,,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152878,,,PAC,WE INVEST IN LIVES AND DREAMS PAC,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,G2024,,2024-08-13,5000.00,0.00,Contribution,,C00776310,WE INVEST IN LIVES AND DREAMS PAC,,,,,,,,,,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152879,,,PAC,WILLAMETTE VALLEY PAC,,,,,,122 C St NW,Ste 360,Washington,DC,200012149,G2024,,2024-08-13,5000.00,0.00,Contribution,,C00850784,WILLAMETTE VALLEY PAC,,,,,,,,,,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152880,,,PAC,WORKING HARDER PAC,,,,,,514 Daniels St,# 286,Raleigh,NC,276051317,G2024,,2024-08-13,5000.00,0.00,Contribution,,C00705368,WORKING HARDER PAC,,,,,,,,,,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152881,,,PAC,YINZER PAC,,,,,,122 C St NW,Ste 360,Washington,DC,200012149,G2024,,2024-08-13,5000.00,0.00,Contribution,,C00830182,YINZER PAC,,,,,,,,,,,,,,,,,Earmarked by William H Harris and transmitted by committee check
SB23,C00787317,500152895,,,CCM,AMISH FOR ARIZONA,,,,,,PO Box 7070,,Phoenix,AZ,850117070,G2024,,2024-08-27,3300.00,0.00,Contribution,,C00836502,,,SHAH,AMISH,DR.,,,H,AZ,01,,,,,,,,Earmarked by Joseph Alsop and transmitted by committee check
SB23,C00787317,500152883,,,PAC,BUDWINSKI PAC,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,G2024,,2024-08-27,5000.00,0.00,Contribution,,C00840462,BUDWINSKI PAC,,,,,,,,,,,,,,,,,Earmarked by Joseph Alsop and transmitted by committee check
SB23,C00787317,500152882,,,CCM,CITIZENS FOR PETER BARCA,,,,,,PO Box 1509,,Kenosha,WI,531411509,G2024,,2024-08-27,3300.00,0.00,Contribution,,C00876490,,,BARCA,PETER,,,,H,WI,01,,,,,,,,Earmarked by Joseph Alsop and transmitted by committee check
SB23,C00787317,500152886,,,CCM,EHASZ FOR CONGRESS,,,,,,1800 Byberry Rd,Unit 1336,Bensalem,PA,190204747,G2024,,2024-08-27,3300.00,0.00,Contribution,,C00791335,,,EHASZ,ASHLEY,,,,H,PA,01,,,,,,,,Earmarked by Joseph Alsop and transmitted by committee check
SB23,C00787317,500152890,,,PAC,ELECT MORE DEMOCRATS PAC,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,G2024,,2024-08-27,5000.00,0.00,Contribution,,C00695395,ELECT MORE DEMOCRATS PAC,,,,,,,,,,,,,,,,,Earmarked by Joseph Alsop and transmitted by committee check
SB23,C00787317,500152894,,,CCM,EMILY RANDALL FOR CONGRESS,,,,,,PO Box 1883,,Port Orchard,WA,983660680,G2024,,2024-08-27,3300.00,0.00,Contribution,,C00857094,,,RANDALL,EMILY,,,,H,WA,06,,,,,,,,Earmarked by Joseph Alsop and transmitted by committee check
SB23,C00787317,500152884,,,PAC,MAKING AMERICANS COUNT PAC (MAC PAC),,,,,,1 Park Row,Ste 5,Providence,RI,029031235,G2024,,2024-08-27,5000.00,0.00,Contribution,,C00547448,MAKING AMERICANS COUNT PAC (MAC PAC),,,,,,,,,,,,,,,,,Earmarked by Joseph Alsop and transmitted by committee check
