form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00733527,B878729,,,CCM,Jay Obernolte For Congress,,,,,,439 New Jersey Ave SE,,Washington,DC,20003,G2024,,2024-07-22,1000.00,,Contribution,011,C00720078,,H0CA08135,Obernolte,Jay,,,,H,CA,23,,,,,,,,
SB23,C00733527,B886898,,,COM,Casey Keystone Victory Fund,,,,,,750 1st Street NE Suite 1070,,Washington,DC,20002,O2024,Not Applicable,2024-09-30,1000.00,,Contribution,011,C00545830,,,,,,,,,, ,,,,,,,,
SB23,C00733527,B886900,,,CCM,Ciscomani for Congress,,,,,,2308 Mount Vernon Avenue #337,,Alexandria,VA,22301,G2024,,2024-09-30,1000.00,,Contribution,011,C00786194,,H2AZ02360,Ciscomani,Juan,,,,H,AZ,06,,,,,,,,
SB23,C00733527,B886912,,,PAC,Freedom Fund,,,,,,228 South Washington Street #115,,Alexandria,VA,22314,O2024,Not Applicable,2024-09-30,5000.00,,Contribution,011,C00390674,,,,,,,,,, ,,,,,,,,
SB23,C00733527,B886899,,,PAC,Golden State Democracy PAC,,,,,,228 2nd Street SE,,Washington,DC,20003,O2024,Not Applicable,2024-09-30,1000.00,,Contribution,011,C00867978,,,,,,,,,, ,,,,,,,,
SB23,C00733527,B886901,,,CCM,Jason Smith for Congress,,,,,,439 New Jersey Avenue SE,,Washington,DC,20003,G2024,,2024-09-30,2000.00,,Contribution,011,C00541862,,H4MO08162,Smith,Jason,,,,H,MO,08,,,,,,,,
SB23,C00733527,B886904,,,CCM,Marsha for Senate,,,,,,410 1st Street SE Second Floor,,Washington,DC,20003,G2024,,2024-09-30,3300.00,,Contribution,011,C00376939,,S8TN00337,Blackburn,Marsha,,,,S,TN, ,,,,,,,,
SB23,C00733527,B886902,,,CCM,Mullin for America,,,,,,439 New Jersey Ave SE,,Washington,DC,20003,P2026,,2024-09-30,1500.00,,Contribution,011,C00498345,,S2OK00186,Mullin,Markwayne,,,,S,OK, ,,,,,,,,
SB23,C00733527,B886897,,,PAC,Supporting House Problem Solvers - SHP PAC,,,,,,412 First St SE Ste 100,,Washington,DC,20003,O2024,Not Applicable,2024-09-30,2500.00,,Contribution,011,C00563601,,,,,,,,,, ,,,,,,,,
SB23,C00733527,B886903,,,CCM,Thom Tillis Committee,,,,,,10540 Swerling Way,,Raleigh,NC,27614,P2026,,2024-09-30,2500.00,,Contribution,011,C00545772,,S4NC00162,Tillis,Thom,,,,S,NC, ,,,,,,,,
