form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00540229,SB21B.47705,,,ORG,"AMERICAN DATA, LLC",,,,,,11110 SUNSET HILLS ROAD,PO BOX 3823,RESTON,VA,20190,G2024,,2024-11-22,4129.41,,LIST RENTAL,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.47704,,,ORG,CAMPAIGN COMPLIANCE CENTER,,,,,,7151 RICHMOND ROAD,SUITE 201A,WILLIAMSBURG,VA,23188,G2024,,2024-10-30,3000.00,,COMPLIANCE CONSULTING,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.103364,,,ORG,CMDI,,,,,,1593 Spring Hill Rd,#400,Vienna,VA,22182,G2024,,2024-10-22,2000.00,,Postage/Shipping,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.103344,,,ORG,CMDI,,,,,,1593 Spring Hill Rd,#400,Vienna,VA,22182,G2024,,2024-11-08,8870.27,,Database Hosting,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.103327,,,ORG,CMDI,,,,,,1593 Spring Hill Rd,#400,Vienna,VA,22182,G2024,,2024-11-21,2000.00,,Database Hosting,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.103328,,,ORG,CMDI,,,,,,1593 Spring Hill Rd,#400,Vienna,VA,22182,G2024,,2024-11-21,270.00,,Database Hosting,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.47707,,,ORG,DOMINION DATA GROUP,,,,,,15 ANGELA COURT,,FISHERSVILLE,VA,22939,G2024,,2024-11-22,5257.71,,LIST RENTAL,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.47708,,,ORG,"FULFILLMENT SOLUTIONS, INC",,,,,,PO BOX 2328,,ASHBURN,VA,20146,G2024,,2024-11-22,65815.08,,FUNDRAISING PHONE CALLS,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.103349,,,ORG,"InfoCision, Inc.",,,,,,325 Springside Drive,,Akron,OH,44333,G2024,,2024-11-04,59.52,,Telephone Marketing,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.103350,,,ORG,"InfoCision, Inc.",,,,,,325 Springside Drive,,Akron,OH,44333,G2024,,2024-11-04,30.40,,Telephone Marketing,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.103352,,,ORG,"InfoCision, Inc.",,,,,,325 Springside Drive,,Akron,OH,44333,G2024,,2024-11-04,86.22,,Telephone Marketing,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.103330,,,ORG,"InfoCision, Inc.",,,,,,325 Springside Drive,,Akron,OH,44333,G2024,,2024-11-20,17.10,,Telephone Marketing,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.103332,,,ORG,"InfoCision, Inc.",,,,,,325 Springside Drive,,Akron,OH,44333,G2024,,2024-11-20,150.37,,Telephone Marketing,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.47710,,,ORG,INTEGRAM,,,,,,22695 COMMERCE CENTER COURT,SUITE 170,STERLING,VA,20166,G2024,,2024-11-22,3629.04,,PRINTING,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.47711,,,ORG,JMK Victory,,,,,,44679 Endicott Dr.,#225,Ashburn,VA,20147,G2024,,2024-11-22,22385.88,,PRINTING,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.118102,,,IND,,Logan,Gary,,,,1905 Whitcomb St.,Apt 8,Richmond,VA,23223,G2024,,2024-10-23,300.00,,Fundraising Commission,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.118104,,,IND,,Logan,Gary,,,,1905 Whitcomb St.,Apt 8,Richmond,VA,23223,G2024,,2024-11-20,300.00,,Fundraising Commission,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.47712,,,ORG,PLANET DIRECT,,,,,,11050 CHALLENGER COURT,,MANASSAS,VA,20109,G2024,,2024-11-22,13724.80,,POSTAGE,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.47714,,,ORG,REINKING ENTERPRISES INC,,,,,,13175 GEORGE WEBER DRIVE,,ROGERS,MN,55374,G2024,,2024-11-22,7537.74,,MEDIA,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.47703,,,ORG,RRTV Media,,,,,,3948 3rd St S,Ste 18,Jacksonville,FL,32250,G2024,,2024-10-25,18000.00,,MEDIA,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.118081,,,ORG,Stripe,,,,,,185 Berry Street,Suite 550,San Francisco,CA,94107,G2024,,2024-10-31,701.76,,Processing Fees,,C00540229,CONSTITUTIONAL RIGHTS PAC,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.103341,,,ORG,Stripe,,,,,,185 Berry Street,Suite 550,San Francisco,CA,94107,G2024,,2024-11-12,115.76,,Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.103335,,,ORG,Stripe,,,,,,185 Berry Street,Suite 550,San Francisco,CA,94107,G2024,,2024-11-18,105.00,,Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.118082,,,ORG,Stripe,,,,,,185 Berry Street,Suite 550,San Francisco,CA,94107,G2024,,2024-11-25,201.44,,Processing Fees,,C00540229,CONSTITUTIONAL RIGHTS PAC,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.103323,,,ORG,THE SILENT PARTNER,,,,,,4 Creamery Brk,,East Granby,CT,06026,G2024,,2024-11-25,1191.90,,Marketing,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.103324,,,ORG,THE SILENT PARTNER,,,,,,4 Creamery Brk,,East Granby,CT,06026,G2024,,2024-11-25,3270.34,,Marketing,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.47715,,,ORG,TOTAL AUXILIUM GROUP INC,,,,,,16192 COASTAL HIGHWAY,,LEWES,DE,19958,G2024,,2024-11-22,93627.85,,FUNDRAISING PHONE CALLS,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.103368,,,ORG,USPS,,,,,,685 Turnberry Blvd,,Newport News,VA,23608,G2024,,2024-10-17,131.60,,Postage/Shipping,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.103366,,,ORG,USPS,,,,,,685 Turnberry Blvd,,Newport News,VA,23608,G2024,,2024-10-18,84.60,,Postage/Shipping,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.103367,,,ORG,USPS,,,,,,685 Turnberry Blvd,,Newport News,VA,23608,G2024,,2024-10-18,18.80,,Postage/Shipping,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.103365,,,ORG,USPS,,,,,,685 Turnberry Blvd,,Newport News,VA,23608,G2024,,2024-10-21,411.72,,Postage/Shipping,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.103361,,,ORG,USPS,,,,,,685 Turnberry Blvd,,Newport News,VA,23608,G2024,,2024-10-23,1077.24,,Postage/Shipping,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.103362,,,ORG,USPS,,,,,,685 Turnberry Blvd,,Newport News,VA,23608,G2024,,2024-10-23,703.12,,Postage/Shipping,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.103363,,,ORG,USPS,,,,,,685 Turnberry Blvd,,Newport News,VA,23608,G2024,,2024-10-23,577.16,,Postage/Shipping,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.103360,,,ORG,USPS,,,,,,685 Turnberry Blvd,,Newport News,VA,23608,G2024,,2024-10-24,282.00,,Postage/Shipping,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.103359,,,ORG,USPS,,,,,,685 Turnberry Blvd,,Newport News,VA,23608,G2024,,2024-10-25,231.24,,Postage/Shipping,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.103358,,,ORG,USPS,,,,,,685 Turnberry Blvd,,Newport News,VA,23608,G2024,,2024-10-28,216.76,,Postage/Shipping,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.103356,,,ORG,USPS,,,,,,685 Turnberry Blvd,,Newport News,VA,23608,G2024,,2024-10-29,966.32,,Postage/Shipping,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.103357,,,ORG,USPS,,,,,,685 Turnberry Blvd,,Newport News,VA,23608,G2024,,2024-10-29,306.44,,Postage/Shipping,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.103355,,,ORG,USPS,,,,,,685 Turnberry Blvd,,Newport News,VA,23608,G2024,,2024-10-30,402.32,,Postage/Shipping,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.103354,,,ORG,USPS,,,,,,685 Turnberry Blvd,,Newport News,VA,23608,G2024,,2024-10-31,357.48,,Postage/Shipping,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.103353,,,ORG,USPS,,,,,,685 Turnberry Blvd,,Newport News,VA,23608,G2024,,2024-11-01,436.16,,Postage/Shipping,,,,,,,,,,,,,,,,,,,,
SB21B,C00540229,SB21B.103351,,,ORG,USPS,,,,,,685 Turnberry Blvd,,Newport News,VA,23608,G2024,,2024-11-04,15.04,,Postage/Shipping,,,,,,,,,,,,,,,,,,,,
