form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00771238,500355022,,,ORG,Actblue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-05-05,39.50,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00771238,500355023,,,ORG,Actblue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-05-12,98.75,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00771238,500355024,,,ORG,Actblue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-05-19,395.00,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00771238,500355025,,,ORG,Actblue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-05-26,626.08,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00771238,500355165,,,ORG,Actblue,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-05-31,276.50,0.00,Merchant Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00771238,500355070,,,ORG,Aisle 518 Strategies LLC,,,,,,"5515 S Hyde Park Blvd, #1N",,Chicago,IL,606371544,,,2024-05-13,5000.00,0.00,Digital Fundraising,,,,,,,,,,,,,,,,,,,,
SB21B,C00771238,500355071,,,ORG,"Bertolina & Barnato, Inc.",,,,,,1005 12th St,Ste H,Sacramento,CA,958143940,,,2024-05-06,7000.00,0.00,Campaign Consulting Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00771238,500355077,,,ORG,First National Bank of Omaha,,,,,,PO Box 2818,,Omaha,NE,681032818,P2024,,2024-05-03,3351.68,0.00,Credit Card Payment - See Memo Itemization Below,,,,,,,,,,,,,,,,,,,,
SB21B,C00771238,500355173,500355077,SB21B,ORG,Bar Spero,,,,,,250 Massachusetts Ave NW,Ste 155,Washington,DC,200015876,,,2024-05-03,356.97,0.00,Food & Beverage Expenses,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00771238,500355169,500355077,SB21B,ORG,Hilo Toku,,,,,,2439 18th St NW,,Washington,DC,200092042,,,2024-05-03,296.45,0.00,Food & Beverage Expenses,,,,,,,,,,,,,,,,,,,X,*
