form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00602805,SB23.5770,,,CCM,ANNA ESHOO FOR CONGRESS,,,,,,"555 CAPITOL MALL, SUITE 400",,SACRAMENTO,CA,95814,P2024,,2023-04-04,-1500.00,,Voided Political Contribution - Originally Reported 3/6/2023,011,C00258475,ANNA ESHOO FOR CONGRESS,H8CA12098,ESHOO,ANNA G,,,,H,CA,16,,,,,,,,
SB23,C00602805,SB23.5761,,,CCM,ANNA ESHOO FOR CONGRESS,,,,,,"555 CAPITOL MALL, SUITE 400",,SACRAMENTO,CA,95814,P2024,,2023-04-18,1000.00,,Political Contribution,011,C00258475,ANNA ESHOO FOR CONGRESS,H8CA12098,ESHOO,ANNA G,,,,H,CA,16,,,,,,,,
SB23,C00602805,SB23.5765,,,PAC,BLUE DOG POLITICAL ACTION COMMITTEE,,,,,,PO BOX 83142,,GAITHERSBURG,MD,20883,,,2023-04-18,500.00,,Political Contribution,011,C00305318,,,,,,,,,,,,,,,,,,
SB23,C00602805,SB23.5757,,,CCM,BOOZMAN FOR ARKANSAS,,,,,,PO BOX 671,,ROGERS,AR,72757,P2028,,2023-04-18,1000.00,,Political Contribution,011,C00476317,BOOZMAN FOR ARKANSAS,S0AR00150,BOOZMAN,SEN. JOHN,,,,S,AR,00,,,,,,,,
SB23,C00602805,SB23.5756,,,PAC,CHC BOLD PAC,,,,,,PO BOX 33079,,WASHINGTON,DC,20033,,,2023-04-04,-2500.00,,Voided Political Contribution - Originally Reported on 3/6/2023,011,C00365536,,,,,,,,,,,,,,,,,,
SB23,C00602805,SB23.5760,,,PAC,CHC BOLD PAC,,,,,,PO BOX 33079,,WASHINGTON,DC,20033,,,2023-04-18,2500.00,,Political Contribution,011,C00365536,,,,,,,,,,,,,,,,,,
SB23,C00602805,SB23.5766,,,CCM,DAN CRENSHAW FOR CONGRESS,,,,,,PO BOX 430965,,HOUSTON,TX,77243,P2024,,2023-04-18,1000.00,,Political Contribution,011,C00660795,DAN CRENSHAW FOR CONGRESS,H8TX02166,CRENSHAW,DANIEL,,,,H,TX,02,,,,,,,,
SB23,C00602805,SB23.5763,,,CCM,ELISE FOR CONGRESS,,,,,,PO BOX 500,,GLENS FALLS,NY,12801,P2024,,2023-04-18,1000.00,,Political Contribution,011,C00547893,ELISE FOR CONGRESS,H4NY21079,STEFANIK,ELISE M.,,,,H,NY,21,,,,,,,,
SB23,C00602805,SB23.5758,,,CCM,"KUSTER FOR CONGRESS, INC",,,,,,PO BOX 1498,,CONCORD,NH,03302,P2024,,2023-04-18,1000.00,,Political Contribution,011,C00462861,"KUSTER FOR CONGRESS, INC",H0NH02181,KUSTER,ANN MCLANE,,,,H,NH,02,,,,,,,,
SB23,C00602805,SB23.5762,,,CCM,LISA BLUNT ROCHESTER FOR CONGRESS,,,,,,PO BOX 9767,,WILMINGTON,DE,19809,P2024,,2023-04-18,1000.00,,Political Contribution,011,C00590778,LISA BLUNT ROCHESTER FOR CONGRESS,H6DE00206,BLUNT ROCHESTER,LISA,,,,H,DE,00,,,,,,,,
SB23,C00602805,SB23.5759,,,CCM,MANCHIN FOR WEST VIRGINIA,,,,,,PO BOX 5202,,CHARLESTON,WV,25361,P2024,,2023-04-18,1000.00,,Political Contribution,011,C00486563,MANCHIN FOR WEST VIRGINIA,S0WV00090,MANCHIN,JOE III,,,,S,WV,00,,,,,,,,
SB23,C00602805,SB23.5764,,,CCM,ROBIN KELLY FOR CONGRESS,,,,,,PO BOX 101199,,CHICAGO,IL,60610,P2024,,2023-04-18,2500.00,,Political Contribution,011,C00539866,ROBIN KELLY FOR CONGRESS,H2IL02172,KELLY,ROBIN,,,,H,IL,02,,,,,,,,
