form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00363853,11995026,,,CCM,Adam Smith For Congress Committee,,,,,,PO Box 578,,Renton,WA,98057,G2024,,2024-10-21,1000.00,0.00,,011,C00304709,Adam Smith For Congress Committee,H6WA09025,Smith,D Adam,,,,H,WA,09,,,,,,,,
SB23,C00363853,11995027,,,CCM,Strickland For Washington,,,,,,1625 E 72nd St,Ste 700-139,Tacoma,WA,98404,G2024,,2024-10-21,1000.00,0.00,,011,C00732826,Strickland For Washington,H0WA10034,Strickland,Marilyn,,,,H,WA,10,,,,,,,,
SB23,C00363853,11995031,,,CCM,Delbene For Congress,,,,,,PO Box 487,,Bothell,WA,98041,G2024,,2024-10-21,1000.00,0.00,,011,C00459099,Delbene For Congress,H0WA08046,DelBene,Suzan,,Rep.,,H,WA,01,,,,,,,,
SB23,C00363853,11995032,,,CCM,Dan Newhouse For Congress,,,,,,PO Box 10949,,Yakima,WA,98909,G2024,,2024-10-21,1000.00,0.00,,011,C00559393,Dan Newhouse For Congress,H4WA04104,Newhouse,Daniel,,,,H,WA,04,,,,,,,,
SB23,C00363853,11995034,,,CCM,Virginia Foxx For Congress,,,,,,P.O. Box 1100,,Clemmons,NC,27012,G2024,,2024-10-21,1000.00,0.00,,011,C00386748,Virginia Foxx For Congress,H4NC05146,Foxx,Virginia,,Rep.,,H,NC,05,,,,,,,,
SB23,C00363853,11997498,,,CCM,People For Derek Kilmer,,,,,,PO Box 1574,,Gig Harbor,WA,98335,G2024,,2024-10-29,0.01,0.00,,011,C00514893,People For Derek Kilmer,H2WA06129,Kilmer,Derek,,,,H,WA,06,,,,,,,,
SB23,C00363853,11997499,,,CCM,People For Derek Kilmer,,,,,,PO Box 1574,,Gig Harbor,WA,98335,G2024,,2024-10-29,-0.01,0.00,Void - People For Derek Kilmer,011,C00514893,People For Derek Kilmer,H2WA06129,Kilmer,Derek,,,,H,WA,06,,,,,,,,Void - People For Derek Kilmer
SB23,C00363853,11997500,,,CCM,People For Derek Kilmer,,,,,,PO Box 1574,,Gig Harbor,WA,98335,G2024,,2024-10-29,0.01,0.00,,011,C00514893,People For Derek Kilmer,H2WA06129,Kilmer,Derek,,,,H,WA,06,,,,,,,,
SB23,C00363853,11997501,,,CCM,Strickland For Washington,,,,,,1625 E 72nd St,Ste 700-139,Tacoma,WA,98404,G2024,,2024-10-29,-1000.00,0.00,Void - Strickland For Washington,011,C00732826,Strickland For Washington,H0WA10034,Strickland,Marilyn,,,,H,WA,10,,,,,,,,Void - Strickland For Washington
SB23,C00363853,11997502,,,CCM,Strickland For Washington,,,,,,1625 E 72nd St,Ste 700-139,Tacoma,WA,98404,G2024,,2024-10-29,1000.00,0.00,,011,C00732826,Strickland For Washington,H0WA10034,Strickland,Marilyn,,,,H,WA,10,,,,,,,,
