form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00494617,SB21B.I38450,,,ORG,ONPOINT DATA STRATEGY LLC,,,,,,"20130 LAKEVIEW CENTER PLAZA, SUITE",,ASHBURN,VA,20147,,,2024-11-27,363.50,,DATA MANAGEMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00494617,SB21B.I38443,,,ORG,ANEDOT,,,,,,P.O. BOX 84314,,BATON ROUGE,LA,70884,,,2024-11-30,5.49,,ONLINE PROCESSING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00494617,SB21B.I38457,,,ORG,US POSTMASTER,,,,,,POSTAL SERVICE,,MIAMI,FL,33101,,,2024-11-30,33.84,,POSTAGE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00494617,SB21B.I38447,,,ORG,EAGLE BANK,,,,,,8245 BOONE BOULEVARD,,TYSONS,VA,22182,,,2024-12-10,285.85,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00494617,SB21B.I38444,,,ORG,ANEDOT,,,,,,P.O. BOX 84314,,BATON ROUGE,LA,70884,,,2024-12-31,43.54,,ONLINE PROCESSING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00494617,SB21B.I38445,,,ORG,ANEDOT,,,,,,P.O. BOX 84314,,BATON ROUGE,LA,70884,,,2024-12-31,60.00,,ONLINE PROCESSING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00494617,SB21B.I38446,,,ORG,CMDI,,,,,,"1593 SPRING HILL RD., STE. 400",SUITE 400,TYSONS CORNER,VA,221822245,,,2024-12-31,72956.90,,DATA MANAGEMENT/CAGING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00494617,SB21B.I38448,,,ORG,HOLTZMAN VOGEL PLLC,,,,,,15405 JOHN MARSHALL HWY,SUITE 100,HAYMARKET,VA,201692835,,,2024-12-31,11273.75,,LEGAL FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00494617,SB21B.I38449,,,ORG,HUCKABY DAVIS LISKER INC.,,,,,,"228 S. WASHINGTON ST, STE. 115",SUITE 115,ALEXANDRIA,VA,223145408,,,2024-12-31,6714.58,,COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00494617,SB21B.I38451,,,ORG,SOCKO STRATEGIES LLC,,,,,,"1101 30TH ST., NW STE 125",,WASHINGTON,DC,20007,,,2024-12-31,6303.00,,FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00494617,SB21B.I38452,,,ORG,SOCKO STRATEGIES LLC,,,,,,"1101 30TH ST., NW STE 125",,WASHINGTON,DC,20007,,,2024-12-31,4922.40,,FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00494617,SB21B.I38453,,,ORG,SOCKO STRATEGIES LLC,,,,,,"1101 30TH ST., NW STE 125",,WASHINGTON,DC,20007,,,2024-12-31,5551.50,,FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00494617,SB21B.I38454,,,ORG,SOCKO STRATEGIES LLC,,,,,,"1101 30TH ST., NW STE 125",,WASHINGTON,DC,20007,,,2024-12-31,9181.88,,FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00494617,SB21B.I38455,,,ORG,SOCKO STRATEGIES LLC,,,,,,"1101 30TH ST., NW STE 125",,WASHINGTON,DC,20007,,,2024-12-31,4053.00,,FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00494617,SB21B.I38456,,,ORG,TARGETED VICTORY LLC,,,,,,"2311 WILSON BLVD, STE. 200",STE. 400,ARLINGTON,VA,222010187,,,2024-12-31,1029383.98,,DIGITAL FUNDRAISING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00494617,SB21B.I38458,,,ORG,US POSTMASTER,,,,,,POSTAL SERVICE,,MIAMI,FL,33101,,,2024-12-31,42.40,,POSTAGE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00494617,SB21B.I38459,,,ORG,WINRED,,,,,,P.O. BOX 9891,,ARLINGTON,VA,22219,,,2024-12-31,15538.17,,EARMARK FEES,,C00694323,,,,,,,,,,,  ,,,,,,,
