form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00294918,SB21B.4155,,,PAC,Fannie Lou Hamer Federal Political Action Committee,,,,,,POB 21940,,Detroit,MI,48221,,,2024-10-17,2500.00,,C & G Publishing,001,C00294918,,,,,,,,,,,,,,,,,,
SB21B,C00294918,SB21B.4156,,,PAC,Fannie Lou Hamer Federal Political Action Committee,,,,,,POB 21940,,Detroit,MI,48221,,,2024-10-22,10.00,,Domestic Wire Fee,001,C00294918,,,,,,,,,,,,,,,,,,
SB21B,C00294918,SB21B.4158,,,PAC,Fannie Lou Hamer Federal Political Action Committee,,,,,,POB 21940,,Detroit,MI,48221,,,2024-10-23,750.00,,Real Times Media,004,C00294918,,,,,,,,,,,,,,,,,,
SB21B,C00294918,SB21B.4159,,,PAC,Fannie Lou Hamer Federal Political Action Committee,,,,,,POB 21940,,Detroit,MI,48221,,,2024-10-24,200.00,,Foreign ATM Wire ,001,C00294918,,,,,,,,,,,,,,,,,,
SB21B,C00294918,SB21B.4160,,,PAC,Fannie Lou Hamer Federal Political Action Committee,,,,,,POB 21940,,Detroit,MI,48221,,,2024-10-28,2244.00,,Chefdo,003,C00294918,,,,,,,,,,,,,,,,,,
SB21B,C00294918,SB21B.4161,,,PAC,Fannie Lou Hamer Federal Political Action Committee,,,,,,POB 21940,,Detroit,MI,48221,,,2024-10-28,1000.00,,RETURNED DEPOSIT,010,C00294918,,,,,,,,,,,,,,,,,,
SB21B,C00294918,SB21B.4170,,,PAC,Fannie Lou Hamer Federal Political Action Committee,,,,,,POB 21940,,Detroit,MI,48221,,,2024-10-28,500.00,,FOREIGN ATM WITHDRAWAL,007,C00294918,,,,,,,,,,,,,,,,,,
SB21B,C00294918,SB21B.4171,,,PAC,Fannie Lou Hamer Federal Political Action Committee,,,,,,POB 21940,,Detroit,MI,48221,,,2024-10-28,10.00,,RETURNED DEPOSIT,001,C00294918,,,,,,,,,,,,,,,,,,
SB21B,C00294918,SB21B.4172,,,PAC,Fannie Lou Hamer Federal Political Action Committee,,,,,,POB 21940,,Detroit,MI,48221,,,2024-10-28,215.16,,INST XFER PAYPAL,001,C00294918,,,,,,,,,,,,,,,,,,
SB21B,C00294918,SB21B.4173,,,PAC,Fannie Lou Hamer Federal Political Action Committee,,,,,,POB 21940,,Detroit,MI,48221,,,2024-10-29,200.00,,FOREIGH ATM WITHHDRAWAL,001,C00294918,,,,,,,,,,,,,,,,,,
SB21B,C00294918,SB21B.4174,,,PAC,Fannie Lou Hamer Federal Political Action Committee,,,,,,POB 21940,,Detroit,MI,48221,,,2024-10-31,1500.00,,BEASLEY MEDIA GROUP,004,C00294918,,,,,,,,,,,,,,,,,,
SB21B,C00294918,SB21B.4175,,,PAC,Fannie Lou Hamer Federal Political Action Committee,,,,,,POB 21940,,Detroit,MI,48221,,,2024-10-31,1500.00,,WGPR 107.5,004,C00294918,,,,,,,,,,,,,,,,,,
SB21B,C00294918,SB21B.4176,,,PAC,Fannie Lou Hamer Federal Political Action Committee,,,,,,POB 21940,,Detroit,MI,48221,,,2024-11-01,7000.00,,IHEARTMEDIA INC,003,C00294918,,,,,,,,,,,,,,,,,,
SB21B,C00294918,SB21B.4177,,,PAC,Fannie Lou Hamer Federal Political Action Committee,,,,,,POB 21940,,Detroit,MI,48221,,,2024-11-04,2500.00,,C & G PUBLISHING,001,C00294918,,,,,,,,,,,,,,,,,,
SB21B,C00294918,SB21B.4178,,,PAC,Fannie Lou Hamer Federal Political Action Committee,,,,,,POB 21940,,Detroit,MI,48221,,,2024-11-04,1500.00,,REAL TIME MEDIA,001,C00294918,,,,,,,,,,,,,,,,,,
SB21B,C00294918,SB21B.4179,,,PAC,Fannie Lou Hamer Federal Political Action Committee,,,,,,POB 21940,,Detroit,MI,48221,,,2024-11-04,500.00,,FOREIGN ATM WITHDRAWAL,001,C00294918,,,,,,,,,,,,,,,,,,
SB21B,C00294918,SB21B.4180,,,PAC,Fannie Lou Hamer Federal Political Action Committee,,,,,,POB 21940,,Detroit,MI,48221,,,2024-11-04,3300.00,,P2P DARCI MCCONNELL,001,C00294918,,,,,,,,,,,,,,,,,,
SB21B,C00294918,SB21B.4189,,,PAC,Fannie Lou Hamer Federal Political Action Committee,,,,,,POB 21940,,Detroit,MI,48221,,,2024-11-04,14000.00,,Election Day expenses,,C00294918,,,,,,,,,,,,,,,,,,
