form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00562983,VN7FFAJCK53,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-02-05,2399.06,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00562983,VN7FFAJCK61,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-02-12,4104.92,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00562983,VN7FFAJCK79,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-02-19,2934.43,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00562983,VN7FFAJCK87,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-02-26,3083.69,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00562983,VN7FFAJCPH4,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-02-28,2127.81,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00562983,VN7FFAJCF21,,,ORG,American Express,,,,,,PO Box 1270,,Newark,NJ,071011270,,,2023-02-22,3213.55,0.00,"Credit Card Payment, See Below",,,,,,,,,,,,,,,,,,,,
SB21B,C00562983,VN7FFAJCPJ2,VN7FFAJCF21,SB21B,ORG,Facebook Advertising USA,,,,,,1601 Willow Rd,Bldg 10,Menlo Park,CA,940251453,,,2023-02-22,3213.55,0.00,List Acquisition,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00562983,VN7FFAJCAN9,,,ORG,Anne Lewis Strategies LLC,,,,,,650 Massachusetts Ave NW,Ste 505,Washington,DC,200013796,,,2023-02-15,903.66,0.00,Digital Consulting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00562983,VN7FFAJCHN4,,,ORG,"Gilbert & Wolfand, PC",,,,,,2201 Wisconsin Ave NW,Ste 320,Washington,DC,200074190,,,2023-02-28,969.50,0.00,Accounting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00562983,VN7FFAJD4G5,,,ORG,Premier Political Compliance Inc.,,,,,,1032 15th St NW,Ste 247,Washington,DC,200051502,,,2023-02-28,1000.00,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00562983,VN7FFAJCPA8,,,ORG,Public Policy Polling,,,,,,3020 Highwoods Blvd,,Raleigh,NC,276041005,,,2023-02-28,3250.00,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00562983,VN7FFAJCPB6,,,ORG,Spiros Consulting LLC,,,,,,1735 New Hampshire Ave NW,Apt 102,Washington,DC,200092556,,,2023-02-28,58909.20,0.00,Research Services,,,,,,,,,,,,,,,,,,,,
