form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00821546,500399723,,,PAC,GREAT CHAIN PAC,,,,,,PO Box 2113,,Kingston,NY,124022113,O2024,,2024-09-03,5000.00,0.00,Joint Fundraising Transfer,,C00832576,,,,,,,,,,,,,,,,,,
SB22,C00821546,500409597,,,PAC,GREAT CHAIN PAC,,,,,,PO Box 2113,,Kingston,NY,124022113,O2024,,2024-09-03,8500.00,0.00,Joint Fundraising Transfer,,C00832576,,,,,,,,,,,,,,,,,,
SB22,C00821546,500399711,,,PTY,NEW YORK STATE DEMOCRATIC COMMITTEE,,,,,,420 Lexington Ave,Rm 845,New York,NY,101700038,O2024,,2024-07-17,31000.00,0.00,Joint Fundraising Transfer,,C00143230,,,,,,,,,,,,,,,,,,
SB22,C00821546,500399716,,,PTY,NEW YORK STATE DEMOCRATIC COMMITTEE,,,,,,420 Lexington Ave,Rm 845,New York,NY,101700038,O2024,,2024-08-01,8600.00,0.00,Joint Fundraising Transfer,,C00143230,,,,,,,,,,,,,,,,,,
SB22,C00821546,500399725,,,PTY,NEW YORK STATE DEMOCRATIC COMMITTEE,,,,,,420 Lexington Ave,Rm 845,New York,NY,101700038,O2024,,2024-09-04,21000.00,0.00,Joint Fundraising Transfer,,C00143230,,,,,,,,,,,,,,,,,,
SB22,C00821546,500399728,,,PTY,NEW YORK STATE DEMOCRATIC COMMITTEE,,,,,,420 Lexington Ave,Rm 845,New York,NY,101700038,O2024,,2024-09-10,11500.00,0.00,Joint Fundraising Transfer,,C00143230,,,,,,,,,,,,,,,,,,
SB22,C00821546,500402857,,,PTY,NEW YORK STATE DEMOCRATIC COMMITTEE,,,,,,420 Lexington Ave,Rm 845,New York,NY,101700038,O2024,,2024-09-20,49000.00,0.00,Joint Fundraising Transfer,,C00143230,,,,,,,,,,,,,,,,,,
SB22,C00821546,500402856,,,PTY,NEW YORK STATE DEMOCRATIC COMMITTEE,,,,,,420 Lexington Ave,Rm 845,New York,NY,101700038,O2024,,2024-09-25,20000.00,0.00,Joint Fundraising Transfer,,C00143230,,,,,,,,,,,,,,,,,,
SB22,C00821546,500409589,,,PTY,NEW YORK STATE DEMOCRATIC COMMITTEE,,,,,,420 Lexington Ave,Rm 845,New York,NY,101700038,O2024,,2024-09-30,54000.00,0.00,Joint Fundraising Transfer,,C00143230,,,,,,,,,,,,,,,,,,
SB22,C00821546,500399714,,,CCM,PAT RYAN FOR CONGRESS,,,,,,PO Box 2113,,Kingston,NY,124022113,G2024,,2024-07-17,7000.00,0.00,Joint Fundraising Transfer,,C00815290,,,RYAN,PATRICK,,,,H,NY,18,,,,,,,,
SB22,C00821546,500399724,,,CCM,PAT RYAN FOR CONGRESS,,,,,,PO Box 2113,,Kingston,NY,124022113,G2024,,2024-09-03,27000.00,0.00,Joint Fundraising Transfer,,C00815290,,,RYAN,PATRICK,,,,H,NY,18,,,,,,,,
SB22,C00821546,500399727,,,CCM,PAT RYAN FOR CONGRESS,,,,,,PO Box 2113,,Kingston,NY,124022113,G2024,,2024-09-09,9300.00,0.00,Joint Fundraising Transfer,,C00815290,,,RYAN,PATRICK,,,,H,NY,18,,,,,,,,
SB22,C00821546,500401305,,,CCM,PAT RYAN FOR CONGRESS,,,,,,PO Box 2113,,Kingston,NY,124022113,G2024,,2024-09-16,16000.00,0.00,Joint Fundraising Transfer,,C00815290,,,RYAN,PATRICK,,,,H,NY,18,,,,,,,,
SB22,C00821546,500402854,,,CCM,PAT RYAN FOR CONGRESS,,,,,,PO Box 2113,,Kingston,NY,124022113,G2024,,2024-09-24,19000.00,0.00,Joint Fundraising Transfer,,C00815290,,,RYAN,PATRICK,,,,H,NY,18,,,,,,,,
SB22,C00821546,500409588,,,CCM,PAT RYAN FOR CONGRESS,,,,,,PO Box 2113,,Kingston,NY,124022113,G2024,,2024-09-30,5000.00,0.00,Joint Fundraising Transfer,,C00815290,,,RYAN,PATRICK,,,,H,NY,18,,,,,,,,
