form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00300921,SB21B.146798,,,ORG,AMH Print Group,,,,,,PO Box 518,,Mechanicsville,VA,23111,G2024,,2024-11-04,4812.61,,Printing,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.146769,,,ORG,"Campaign Funding Direct, Inc.",,,,,,"1420 Spring Hill Road, Suite 490",,McLean,VA,22102,G2024,,2024-10-21,3814.96,,Direct Mail Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.146770,,,ORG,"Campaign Funding Direct, Inc.",,,,,,"1420 Spring Hill Road, Suite 490",,McLean,VA,22102,G2024,,2024-10-21,1992.79,,Direct Mail Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.146771,,,ORG,"Campaign Funding Direct, Inc.",,,,,,"1420 Spring Hill Road, Suite 490",,McLean,VA,22102,G2024,,2024-10-21,608.88,,Direct Mail Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.146772,,,ORG,"Campaign Funding Direct, Inc.",,,,,,"1420 Spring Hill Road, Suite 490",,McLean,VA,22102,G2024,,2024-10-21,320.02,,Direct Mail Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.146773,,,ORG,"Campaign Funding Direct, Inc.",,,,,,"1420 Spring Hill Road, Suite 490",,McLean,VA,22102,G2024,,2024-10-21,256.33,,Direct Mail Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.146774,,,ORG,"Campaign Funding Direct, Inc.",,,,,,"1420 Spring Hill Road, Suite 490",,McLean,VA,22102,G2024,,2024-10-21,92.72,,Direct Mail Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.146775,,,ORG,"Campaign Funding Direct, Inc.",,,,,,"1420 Spring Hill Road, Suite 490",,McLean,VA,22102,G2024,,2024-10-21,10.99,,Direct Mail Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.146781,,,ORG,"Campaign Funding Direct, Inc.",,,,,,"1420 Spring Hill Road, Suite 490",,McLean,VA,22102,G2024,,2024-10-28,4292.55,,Direct Mail Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.146782,,,ORG,"Campaign Funding Direct, Inc.",,,,,,"1420 Spring Hill Road, Suite 490",,McLean,VA,22102,G2024,,2024-10-28,74.61,,Direct Mail Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.146780,,,ORG,"Campaign Funding Direct, Inc/Mailing Costs",,,,,,"1420 Spring Hill Road, Suite 490",,McLean,VA,22102,G2024,,2024-10-21,5500.00,,Postage,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.146799,,,ORG,"Campaign Funding Direct, Inc/Mailing Costs",,,,,,"1420 Spring Hill Road, Suite 490",,McLean,VA,22102,G2024,,2024-11-04,45.34,,Database Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00300921,SB21B.146814,,,ORG,Carr Workplaces,,,,,,1325 G St NW,,Washington,DC,20005,G2024,,2024-11-01,479.49,,Office Expense,,,,,,,,,,,,,,,,,,,,
