form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00032698,27604966,,,PAC,Arkansas For Leadership Political Action Committee (ArkPAC),,,,,,PO Box 1672,,Alexandria,VA,22313,,,2024-12-06,2000.00,0.00,2024 Contribution,011,C00413948,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00032698,27604967,,,CCM,Vern Buchanan For Congress,,,,,,P. O. Box 48928,,Sarasota,FL,34230,P2026,,2024-12-06,1000.00,0.00,2026 Primary,011,C00412759,Vern Buchanan For Congress,H6FL13148,Buchanan,Vern,,Rep.,,H,FL,16,,,,,,,,2026 Primary
SB23,C00032698,27604969,,,PAC,Wolf PACk,,,,,,"413 New Jersey Avenue, SE",,Washington,DC,20003,,,2024-12-06,1000.00,0.00,2024 Contribution,011,C00599092,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00032698,27604970,,,PAC,Bringing America Together PAC,,,,,,PO Box 30844,,Bethesda,MD,20824,,,2024-12-05,1500.00,0.00,2024 Contribution,011,C00647354,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00032698,27604971,,,PAC,Cut the Bull PAC,,,,,,228 S. WASHINGTON STREET,Suite 115,Alexandria,VA,22314,,,2024-12-05,1000.00,0.00,2024 Contribution,011,C00691626,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00032698,27604972,,,CCM,Bernie Moreno For Senate,,,,,,30628 Detroit Rd #184,,Westlake,OH,44145,P2024,Primary Debt 2024,2024-12-06,5000.00,0.00,2024 Primary Debt Retirement,011,C00837484,Bernie Moreno For Senate,S4OH00192,Moreno,Bernie,,Sen,,S,OH,,,,,,,,,2024 Primary Debt Retirement
SB23,C00032698,27606268,,,PAC,Supporting House Problem Solvers Political Action Committee SHP PAC,,,,,,910 17TH ST NW STE 1050,,Washington,DC,20003,,,2024-12-06,1000.00,0.00,2024 Contribution,011,C00563601,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00032698,27606269,,,CCM,Pete Ricketts for Senate,,,,,,11235 DAVENPORT ST,STE 107,Omaha,NE,68154,P2026,,2024-12-05,2500.00,0.00,2026 Primary,011,C00832436,Pete Ricketts for Senate,S6NE00129,Ricketts,Pete,,,,S,NE,,,,,,,,,2026 Primary
SB23,C00032698,27606270,,,CCM,Tim Sheehy For Montana,,,,,,PO Box 7209,,Helena,MT,59604,G2024,General Debt 2024,2024-12-05,2500.00,0.00,2024 General Debt Retirement,011,C00844159,Tim Sheehy For Montana,S4MT00183,Sheehy,Tim,,Sen.,,S,MT,,,,,,,,,2024 General Debt Retirement
SB23,C00032698,27606271,,,PAC,Heartland Values PAC,,,,,,PO Box 505,,Sioux Falls,SD,57101,,,2024-12-06,1000.00,0.00,2024 Contribution,011,C00409003,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00032698,27614218,,,CCM,Vern Buchanan For Congress,,,,,,P. O. Box 48928,,Sarasota,FL,34230,P2026,,2024-12-30,1000.00,0.00,2026 Primary,011,C00412759,Vern Buchanan For Congress,H6FL13148,Buchanan,Vern,,Rep.,,H,FL,16,,,,,,,,2026 Primary
