form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00763359,500471630,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,West Somerville,MA,021443132,,,2024-12-02,47.34,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00763359,500471631,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,West Somerville,MA,021443132,,,2024-12-02,3.81,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00763359,500473707,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,West Somerville,MA,021443132,,,2024-12-09,29.29,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00763359,500474387,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,West Somerville,MA,021443132,,,2024-12-16,61.12,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00763359,500474956,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,West Somerville,MA,021443132,,,2024-12-23,41.40,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00763359,500476324,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,West Somerville,MA,021443132,,,2024-12-30,74.24,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00763359,500476454,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,West Somerville,MA,021443132,,,2024-12-31,60.27,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00763359,500470482,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,Frnt 1,Washington,DC,200061245,,,2024-11-27,124.75,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00763359,500478868,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,Frnt 1,Washington,DC,200061245,,,2024-12-30,169.25,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00763359,500473351,,,ORG,Apollo Artistry,,,,,,1165 N Clark St,Ste 700,Chicago,IL,606102821,,,2024-12-10,100.00,0.00,Web Hosting,,,,,,,,,,,,,,,,,,,,
SB21B,C00763359,500478863,,,ORG,Emily Harrold Pictures LLC,,,,,,515 Willington Dr,,Orangeburg,SC,291181850,,,2024-12-20,2900.00,0.00,Video Production Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00763359,500473348,,,IND,,Floyd,Ashley,,,,300 Black Friars Rd,,Columbia,SC,292091502,,,2024-12-03,2500.00,0.00,Managing Consultant,,,,,,,,,,,,,,,,,,,,
SB21B,C00763359,500473350,,,ORG,Intuit Quickbooks,,,,,,2632 Marine Way,,Mountain View,CA,940431126,,,2024-12-06,68.90,0.00,Software Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00763359,500473349,,,ORG,NGP VAN,,,,,,PO Box 392264,,Pittsburgh,PA,152519264,,,2024-12-04,3888.00,0.00,Software Service,,,,,,,,,,,,,,,,,,,,
SB21B,C00763359,500478866,,,ORG,S.A. Hogan LLC,,,,,,PO Box 2508,,Bloomington,IN,474022508,,,2024-12-20,3750.00,0.00,Strategic Planning Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00763359,500478867,,,ORG,S.A. Hogan LLC,,,,,,PO Box 2508,,Bloomington,IN,474022508,,,2024-12-26,3750.00,0.00,Strategic Planning Consulting,,,,,,,,,,,,,,,,,,,,
