form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00740597,500039700,,,ORG,Paragon Payment Solutions,,,,,,2141 E Broadway Rd,Ste 202,Tempe,AZ,852821895,,,2023-06-02,27.29,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00740597,500038210,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-03-13,1.92,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00740597,500037920,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-02-23,40.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00740597,500039730,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-06-20,0.99,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00740597,500038040,,,ORG,American Express,,,,,,200 Vesey St,,New York,NY,102851000,,,2023-02-06,4078.98,0.00,Credit Card Payment - See Below if Itemized,,,,,,,,,,,,,,,,,,,,
SB21B,C00740597,500038050,500038040,SB21B,ORG,Amtrak,,,,,,1 Massachusetts Ave NW,,Washington,DC,200011401,,,2023-02-06,34.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00740597,500038060,500038040,SB21B,ORG,Delta Air Lines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2023-02-06,337.60,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00740597,500038061,500038040,SB21B,ORG,citizenM New York Bowery Hotel,,,,,,189 Bowery,,New York,NY,100022811,,,2023-02-06,380.99,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00740597,500038052,500038040,SB21B,ORG,American Express,,,,,,200 Vesey St,,New York,NY,102851000,,,2023-02-06,39.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00740597,500038062,500038040,SB21B,ORG,citizenM New York Bowery Hotel,,,,,,189 Bowery,,New York,NY,100022811,,,2023-02-06,438.37,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00740597,500038063,500038040,SB21B,ORG,Amtrak,,,,,,1 Massachusetts Ave NW,,Washington,DC,200011401,,,2023-02-06,674.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00740597,500038064,500038040,SB21B,ORG,Carey Global Network,,,,,,7445 New Technology Way,,Frederick,MD,217039401,,,2023-02-06,1071.42,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00740597,500038055,500038040,SB21B,ORG,Amtrak,,,,,,1 Massachusetts Ave NW,,Washington,DC,200011401,,,2023-02-06,152.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00740597,500038065,500038040,SB21B,ORG,Delta Air Lines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2023-02-06,1287.20,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00740597,500038056,500038040,SB21B,ORG,Amtrak,,,,,,1 Massachusetts Ave NW,,Washington,DC,200011401,,,2023-02-06,185.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00740597,500038057,500038040,SB21B,ORG,Amtrak,,,,,,1 Massachusetts Ave NW,,Washington,DC,200011401,,,2023-02-06,199.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00740597,500038048,500038040,SB21B,ORG,Delta Air Lines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2023-02-06,-1327.20,0.00,Refund from Vendor,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00740597,500038058,500038040,SB21B,ORG,Amtrak,,,,,,1 Massachusetts Ave NW,,Washington,DC,200011401,,,2023-02-06,206.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00740597,500038059,500038040,SB21B,ORG,Delta Air Lines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2023-02-06,230.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00740597,500039680,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-06-05,3.95,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00740597,500035321,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-01-03,114.55,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00740597,500039831,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-06-30,19.75,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00740597,500038431,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-03-24,0.25,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00740597,500038041,,,ORG,American Express,,,,,,200 Vesey St,,New York,NY,102851000,,,2023-02-06,6994.10,0.00,Credit Card Payment - See Below If Itemized,,,,,,,,,,,,,,,,,,,,
SB21B,C00740597,500038046,500038041,SB21B,ORG,Fundamental DTLA,,,,,,750 S Grand Ave,Unit 30,Los Angeles,CA,900173813,,,2023-02-06,3497.05,0.00,Event Catering,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00740597,500038047,500038041,SB21B,ORG,Fundamental DTLA,,,,,,750 S Grand Ave,Unit 30,Los Angeles,CA,900173813,,,2023-02-06,3497.05,0.00,Event Catering,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00740597,500037081,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2023-02-13,4.09,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
