form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00806612,SB21B.I5859,,,ORG,AMERICAN EXPRESS,,,,,,200 VESEY STREET,,NEW YORK,NY,10285,,,2024-04-01,12276.52,,CREDIT CARD PAYMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00806612,SB21B.I5871,SB21B.I5859,,ORG,AC HOTEL NAPLES ,,,,,,455 12TH ST SOUTH,,NAPLES,FL,34102,,,2024-04-01,1330.83,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00806612,SB21B.I5873,SB21B.I5859,,ORG,AMERICAN AIRLINES,,,,,,CORPORATE HQ - 1 SKYVIEW DRIVE,,FT. WORTH,TX,76155,,,2024-04-01,49.95,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00806612,SB21B.I5892,SB21B.I5859,,ORG,BUDGET RENT A CAR,,,,,,CORPORATE HQ - 6 SYLVAN WAY,,PARSIPPANY,NJ,07054,,,2024-04-01,949.40,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00806612,SB21B.I5879,SB21B.I5859,,ORG,CAMPIELLO NAPLES,,,,,,1177 3RD ST SOUTH,,NAPLES,FL,34102,,,2024-04-01,873.98,,FOOD / BEVERAGE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00806612,SB21B.I5869,SB21B.I5859,,ORG,FEDEX,,,,,,CORPORATE HQ - 942 SOUTH SHADY GRO,,MEMPHIS,TN,38120,,,2024-04-01,227.30,,DELIVERY SERVICE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00806612,SB21B.I5865,SB21B.I5859,,ORG,HERTZ CAR RENTAL,,,,,,CORPORATE HQ - 225 BRAE BLVD,,PARK RIDGE,NJ,07656,,,2024-04-01,815.76,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00806612,SB21B.I5894,SB21B.I5859,,ORG,HOTEL GARDEN INN,,,,,,2500 BRICKELL AVE,,MIAMI,FL,33129,,,2024-04-01,1823.67,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00806612,SB21B.I5864,SB21B.I5859,,ORG,IDONATEPRO,,,,,,2033 SAN ELIJO AVENUE,#203,CARDIFF BY THE SEA,CA,92007,,,2024-04-01,700.00,,SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00806612,SB21B.I5898,SB21B.I5859,,ORG,JETBLUE,,,,,,6322 SOUTH 3000 EAST,STE G10,SALT LAKE CITY,UT,84121,,,2024-04-01,645.39,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00806612,SB21B.I5877,SB21B.I5859,,ORG,METRO CARS TAXI,,,,,,24957 BREST RD,,TAYLOR,MI,48180,,,2024-04-01,332.00,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
