form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00144766,B37BDDBAF9A99457F853,,,CCM,ALMA ADAMS FOR CONGRESS,,,,,,P.O. Box 31473,,Charlotte,NC,282311473,P2024,,2024-01-26,1000.00,,Contribution to a Federal Candidate,,C00546358,ALMA ADAMS FOR CONGRESS,H4NC12100,Adams,Alma,,Rep.,,H,NC,12,,,,,,,,,
SB23,C00144766,B3DEE3AB8C42A4771B0A,,,CCM,ANDY HARRIS FOR CONGRESS,,,,,,PO Box 1527,,Annapolis,MD,214041527,P2024,,2024-01-18,2500.00,,Contribution to a Federal Candidate,,C00435974,ANDY HARRIS FOR CONGRESS,H8MD01094,Harris,Andy,,Rep.,,H,MD,01,,,,,,,,,
SB23,C00144766,B522A85C9BEC148F4855,,,CCM,BALDERSON FOR CONGRESS,,,,,,4679 Winterset Dr,,Columbus,OH,432208113,P2024,,2024-01-31,1000.00,,Contribution to a Federal Candidate,,C00662650,BALDERSON FOR CONGRESS,H8OH12180,Balderson,Troy,,Rep.,,H,OH,12,,,,,,,,,
SB23,C00144766,BAB3034E793AB4B8A880,,,CCM,BARRAGAN FOR CONGRESS,,,,,,1840 SOUTH GAFFEY STREET #421,,SAN PEDRO,CA,90731,P2024,,2024-01-26,2500.00,,Contribution to a Federal Candidate,,C00577353,BARRAGAN FOR CONGRESS,H6CA44103,Barragan,Nanette,Diaz,Rep.,,H,CA,44,,,,,,,,,
SB23,C00144766,B948467F2273344DD9E4,,,CCM,BARRAGAN FOR CONGRESS,,,,,,1840 SOUTH GAFFEY STREET #421,,SAN PEDRO,CA,90731,P2024,,2024-01-11,2500.00,,Contribution to a Federal Candidate,,C00577353,BARRAGAN FOR CONGRESS,H6CA44103,Barragan,Nanette,Diaz,Rep.,,H,CA,44,,,,,,,,,
SB23,C00144766,B9333C00A82A64C8AA58,,,CCM,BEATTY FOR CONGRESS,,,,,,223 East Town Street,,Columbus,OH,432154609,P2024,,2024-01-31,2500.00,,Contribution to a Federal Candidate,,C00507368,BEATTY FOR CONGRESS,H2OH03125,Beatty,Joyce,,Rep.,,H,OH,03,,,,,,,,,
SB23,C00144766,BA54A7D04E4D249F68AF,,,CCM,BERA FOR CONGRESS,,,,,,POST OFFICE BOX 582496,,Elk Grove,CA,957580042,P2024,,2024-01-26,2500.00,,Contribution to a Federal Candidate,,C00461061,BERA FOR CONGRESS,H0CA03078,Bera,Ami,,Rep.,,H,CA,06,,,,,,,,,
SB23,C00144766,B57FAE84FE17C469AB33,,,CCM,BILL FOSTER FOR CONGRESS COMMITTEE,,,,,,PO Box 9104,,Aurora,IL,605989104,P2024,,2024-01-11,2500.00,,Contribution to a Federal Candidate,,C00435099,BILL FOSTER FOR CONGRESS COMMITTEE,H8IL14067,Foster,Bill,,Rep.,,H,IL,11,,,,,,,,,
SB23,C00144766,B31389BA3B75646EF828,,,CCM,BOB LATTA FOR CONGRESS,,,,,,P.O. Box 106,,Bowling Green,OH,434020106,P2024,,2024-01-31,2000.00,,Contribution to a Federal Candidate,,C00438697,BOB LATTA FOR CONGRESS,H8OH05036,Latta,Bob,,Rep.,,H,OH,05,,,,,,,,,
SB23,C00144766,BEE732E2B4564410E894,,,CCM,CAREY FOR CONGRESS,,,,,,PO BOX 16032,,COLUMBUS,OH,43216,P2024,,2024-01-31,2500.00,,Contribution to a Federal Candidate,,C00779603,CAREY FOR CONGRESS,H2OH15228,Carey,Mike,,Rep.,,H,OH,15,,,,,,,,,
