form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00833343,SB21B.4402,,,ORG,ActBlue Technical Service,,,,,,366 Summer Street,,Somerville,MA,02144,G2023,,2023-07-05,0.99,,Third party collection fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00833343,SB21B.4405,,,ORG,ActBlue Technical Service,,,,,,366 Summer Street,,Somerville,MA,02144,G2023,,2023-07-15,0.20,,Third party online donation fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00833343,SB21B.4409,,,ORG,ActBlue Technical Service,,,,,,366 Summer Street,,Somerville,MA,02144,G2023,,2023-07-23,1.19,,Third party online donation fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00833343,SB21B.4412,,,ORG,ActBlue Technical Service,,,,,,366 Summer Street,,Somerville,MA,02144,G2023,,2023-07-30,7.11,,Third party vendor fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00833343,SB21B.4415,,,ORG,ActBlue Technical Service,,,,,,366 Summer Street,,Somerville,MA,02144,G2023,,2023-08-06,1.58,,third party online fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00833343,SB21B.4419,,,ORG,ActBlue Technical Service,,,,,,366 Summer Street,,Somerville,MA,02144,G2023,,2023-08-20,0.60,,third party online donation fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00833343,SB21B.4422,,,ORG,ActBlue Technical Service,,,,,,366 Summer Street,,Somerville,MA,02144,G2023,,2023-08-27,0.79,,Third party online fundraising fees.,001,,,,,,,,,,,,,,,,,,,
SB21B,C00833343,SB21B.4425,,,ORG,ActBlue Technical Service,,,,,,366 Summer Street,,Somerville,MA,02144,G2023,,2023-08-31,7.11,,Third party fundraising fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00833343,SB21B.4428,,,ORG,ActBlue Technical Service,,,,,,366 Summer Street,,Somerville,MA,02144,G2023,,2023-09-03,1.58,,Third party fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00833343,SB21B.4431,,,ORG,ActBlue Technical Service,,,,,,366 Summer Street,,Somerville,MA,02144,G2023,,2023-09-17,0.20,,Third party online donation fees,001,,,,,,,,,,,,,,,,,,,
