form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00007922,500123438,,,PAC,America Works Federal PAC,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,200037508,,,2024-03-27,5000.00,0.00,Contribution,011,C00331694,America Works Federal PAC,,,,,,,,,,,,,,,,,
SB23,C00007922,500123355,,,PAC,Biden Victory Fund,,,,,,430 S Capitol St SE,,Washington,DC,200034024,,,2024-03-22,235000.00,0.00,Contribution,011,C00744946,Biden Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00007922,500123356,,,PAC,Biden Victory Fund,,,,,,430 S Capitol St SE,,Washington,DC,200034024,,,2024-03-22,150000.00,0.00,Contribution,011,C00744946,Biden Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00007922,500122886,,,PAC,Clean Energy Democrats PAC,,,,,,1 Park Row,Ste 5,Providence,RI,029031235,,,2024-03-05,5000.00,0.00,Contribution,011,C00839886,Clean Energy Democrats PAC,,,,,,,,,,,,,,,,,
SB23,C00007922,500123022,,,CCM,Friends Of Bennie Thompson,,,,,,PO Box 100,,Bolton,MS,390410100,P2024,,2024-03-12,2500.00,0.00,Contribution,011,C00279851,,,Thompson,Bennie,G.,Rep.,,H,MS,02,,,,,,,,
SB23,C00007922,500123436,,,CCM,Friends of Lucy McBath,,,,,,2221 Peachtree Rd NE,Ste Pm D,Atlanta,GA,303091133,P2024,,2024-03-27,2500.00,0.00,Contribution,011,C00672295,,,McBath,Lucia,Kay,,,H,GA,07,,,,,,,,
SB23,C00007922,500123484,,,CCM,Friends Of Mazie Hirono,,,,,,PO Box 677,,Honolulu,HI,968090677,P2024,,2024-03-28,2500.00,0.00,Contribution,011,C00420760,,,Hirono,Mazie,,,,S,HI,,,,,,,,,
SB23,C00007922,500123437,,,CCM,Gabe Amo for Congress,,,,,,PO Box 40457,,Providence,RI,029400457,P2024,,2024-03-27,1000.00,0.00,Contribution,011,C00838060,,,Amo,Gabriel,F,,,H,RI,01,,,,,,,,
SB23,C00007922,500123318,,,PAC,Health Jobs Justice,,,,,,611 Pennsylvania Ave SE,Num 143,Washington,DC,200034303,,,2024-03-22,5000.00,0.00,Contribution,011,C00769109,Health Jobs Justice,,,,,,,,,,,,,,,,,
SB23,C00007922,500122872,,,CCM,Jessica for Michigan,,,,,,PO Box 51136,,Kalamazoo,MI,490051136,P2024,,2024-03-04,5000.00,0.00,Contribution,011,C00845933,,,Swartz,Jessica,,,,H,MI,04,,,,,,,,
SB23,C00007922,500123483,,,CCM,Kennedy for Congress,,,,,,PO Box 536,,Buffalo,NY,142010536,S2024,Special,2024-03-28,4000.00,0.00,Contribution,011,C00856526,,,Kennedy,Timothy,,,,H,NY,26,,,,,,,,
SB23,C00007922,500123353,,,PAC,LIUNA Building America,,,,,,905 16th St NW,Fl 2,Washington,DC,200061703,,,2024-03-22,81249.63,0.00,Contribution,011,C00568964,LIUNA Building America,,,,,,,,,,,,,,,,,
SB23,C00007922,500122871,,,CCM,Luz Rivas for Congress,,,,,,PO Box 341533,,Arleta,CA,913341533,P2024,,2024-03-04,5000.00,0.00,Contribution,011,C00857417,,,Rivas,Luz,,,,H,CA,29,,,,,,,,
SB23,C00007922,500123559,,,CCM,Maxine for Congress,,,,,,PO Box 12209,,Portland,OR,972120209,P2024,,2024-03-28,-5000.00,0.00,Voided Check from 2/9/2024,011,C00859108,,,Dexter,Maxine,,,,H,OR,03,,,,,,,,
SB23,C00007922,500123684,,,CCM,Maxine for Congress,,,,,,PO Box 12209,,Portland,OR,972120209,P2024,,2024-03-29,5000.00,0.00,Contribution,011,C00859108,,,Dexter,Maxine,,,,H,OR,03,,,,,,,,
SB23,C00007922,500123485,,,CCM,Maycumber for Congress,,,,,,PO Box 945,,Republic,WA,991660945,P2024,,2024-03-28,5000.00,0.00,Contribution,011,C00870436,,,Maycumber,Jacquelin,,,,H,WA,05,,,,,,,,
SB23,C00007922,500123094,,,PAC,Narragansett Bay PAC,,,,,,PO Box 8628,,Cranston,RI,029200628,,,2024-03-14,2500.00,0.00,Contribution,011,C00403592,Narragansett Bay PAC,,,,,,,,,,,,,,,,,
SB23,C00007922,500123429,,,PAC,SMP,,,,,,700 13th St NW,Ste 800,Washington,DC,200055938,,,2024-03-25,1000000.00,0.00,Contribution,011,C00484642,SMP,,,,,,,,,,,,,,,,,
SB23,C00007922,500123317,,,CCM,Whitehouse For Senate,,,,,,PO Box 40280,,Providence,RI,029400280,P2024,,2024-03-22,2500.00,0.00,Contribution,011,C00410803,,,Whitehouse,Sheldon,,,II,S,RI,,,,,,,,,
