form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00007922,500123170,,,ORG,Bunker Crew,,,,,,1601 Catalina Way,,Petaluma,CA,949543021,P2024,,2024-03-14,8500.00,,10761.00,Estimated Cost for Production and Dissemination of Digital Advertising,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,AZ,Sabitoni,Michael,F,,,2024-04-19,X,*
SE,C00007922,500123171,,,ORG,Laborers' International Union of North America,,,,,,905 16th St NW,,Washington,DC,200061703,P2024,,2024-03-14,2261.00,,10761.00,Estimated Cost for Production of Digital Advertising,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,AZ,Sabitoni,Michael,F,,,2024-04-19,X,*
SE,C00007922,500123329,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-01,51.52,,3101.65,Printing and Shipping for Stickers,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,MO,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123333,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-01,51.52,,3131.65,Printing and Shipping for Stickers,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,OK,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123259,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-04,103.04,,12658.67,Production and Shipping of Stickers,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,PA,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123260,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-04,51.52,,4792.50,Production and Shipping for Stickers,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,WI,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123276,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-04,51.52,,3106.78,Printing and Shipping for Stickers,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,CO,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123324,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-04,184.00,,28572.62,Printing and Shipping for Stickers,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,IL,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123325,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-04,51.52,,4745.12,Printing and Shipping for Stickers,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,IN,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123326,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-04,51.52,,4784.27,Printing and Shipping for Stickers,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,KY,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123331,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-04,66.24,,15760.43,Printing and Shipping for Stickers,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,OH,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123335,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-04,51.52,,3106.12,Printing and Shipping for Stickers,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,TN,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123336,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-04,14.72,,220.82,Printing and Shipping for Stickers,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,VA,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123338,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-04,51.52,,4792.50,Printing and Shipping for Stickers,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,WI,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123339,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-04,51.52,,6327.31,Printing and Shipping for Stickers,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,WV,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123277,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-05,103.04,,12214.24,Printing and Shipping for Stickers,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123321,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-05,51.52,,5600.81,Printing and Shipping for Stickers,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,AK,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123322,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-05,117.76,,14550.49,Printing and Shipping for Stickers,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,CA,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123323,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-05,51.52,,4757.06,Printing and Shipping for Stickers,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,CT,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123327,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-05,103.04,,11447.22,Printing and Shipping for Stickers,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,MA,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123328,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-05,51.52,,3101.98,Printing and Shipping for Stickers,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,MN,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123330,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-05,117.76,,20402.84,Printing and Shipping for Stickers,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,NJ,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123332,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-05,51.52,,4747.13,Printing and Shipping for Stickers,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,OR,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123334,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-05,66.24,,16970.68,Printing and Shipping for Stickers,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,RI,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123343,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-05,257.60,,35265.30,Printing and Shipping for Stickers,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,NY,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123337,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-06,66.24,,10118.61,Printing and Shipping for Stickers,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,WA,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123257,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-18,1639.00,2024-03-22,4792.50,Production and Shipping of Yard Signs,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,WI,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123258,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-18,3278.00,2024-03-22,12658.67,Production and Shipping of Yard Signs,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,PA,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123271,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-19,1639.00,2024-03-22,4757.06,Production and Shipping for Yard Signs,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,CT,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123272,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-19,4917.00,2024-03-22,35265.30,Production and Shipping for Yard Signs,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,NY,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123273,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-19,1958.25,2024-03-22,16970.68,Production and Shipping for Yard Signs,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,RI,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123278,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-18,4917.00,2024-03-22,12214.24,Production and Shipping for Yard Signs,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123279,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-19,6556.00,2024-03-22,12214.24,Actual Cost for Production and Shipping for Yard Signs,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123340,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-19,3278.00,2024-03-22,28572.62,Production and Shipping for Yard Signs,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,IL,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123341,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-18,1639.00,2024-03-22,4784.27,Production and Shipping for Yard Signs,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,KY,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123342,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-18,894.00,2024-03-22,20402.84,Production and Shipping for Yard Signs,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,NJ,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123344,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-19,3278.00,2024-03-22,15760.43,Production and Shipping for Yard Signs,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,OH,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123345,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-18,1639.00,2024-03-22,6327.31,Production and Shipping for Yard Signs,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,WV,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123430,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-25,1788.32,2024-03-22,5600.81,Production and Shipping of Yard Signs,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,AK,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123431,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-19,1639.00,2024-03-22,28572.62,Production and Shipping of Yard Signs,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,IL,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123432,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-21,1639.00,2024-03-22,4745.12,Production and Shipping of Yard Signs,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,IN,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123433,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-26,3278.00,2024-03-22,35265.30,Production and Shipping for Yard Signs,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,NY,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123434,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-26,3278.00,2024-03-22,20402.84,Production and Shipping for Yard Signs,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,NJ,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123435,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,P2024,,2024-03-21,1639.00,2024-03-22,4747.13,Production and Shipping for Yard Signs,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,OR,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123184,,,ORG,"San FranStitchCo, Inc.",,,,,,624 Portal St,Ste A,Cotati,CA,949313069,P2024,,2024-03-01,766.50,,14550.49,T-Shirts,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,CA,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123185,,,ORG,"San FranStitchCo, Inc.",,,,,,624 Portal St,Ste A,Cotati,CA,949313069,P2024,,2024-03-01,28.31,,14550.49,Shipping,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,CA,Sabitoni,Michael,F,,,2024-04-19,
SE,C00007922,500123275,,,ORG,"San FranStitchCo, Inc.",,,,,,624 Portal St,Ste A,Cotati,CA,949313069,P2024,,2024-03-07,638.20,,12214.24,Production and Shipping for T-Shirts,004,,S,P80000722,Biden,Joseph,R.,,Jr.,P,,,Sabitoni,Michael,F,,,2024-04-19,
