form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00809095,21b-12-00128-00277,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-04-07,19.83,,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00133-00284,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-04-14,31.34,,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00134-00287,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-04-21,12.09,,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00135-00290,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-04-28,39.61,,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00136-00293,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-04-30,21.26,,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00140-00301,,,ORG,Streamline,,,,,,9520 Ormsby Station Rd #150,,Louisville,KY,40223,,,2024-05-03,11.92,,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00137-00296,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-05-05,16.22,,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00138-00299,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-05-12,26.99,,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00143-00306,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-05-19,17.47,,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00144-00309,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-05-26,16.44,,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00147-00314,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-05-31,44.43,,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00148-00317,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-06-02,5.92,,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00153-00328,,,ORG,Streamline,,,,,,9520 Ormsby Station Rd #150,,Louisville,KY,40223,,,2024-06-03,11.92,,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00156-00331,,,ORG,Streamline,,,,,,9520 Ormsby Station Rd #150,,Louisville,KY,40223,,,2024-06-03,28.90,,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00149-00320,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-06-09,23.42,,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00151-00324,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-06-16,25.60,,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00152-00327,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-06-23,17.63,,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-00-00222-00222,,,PAC,Honor Bound PAC,,,,,,814 Main Street,,Paris,KY,40361,,,2024-06-29,262.50,,Inkind: Offset,,C00711549,Honor Bound PAC,,,,,,,,,,,,,,,,,
SB21B,C00809095,21b-12-00158-00335,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-06-30,46.01,,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
