form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00707232,500531788,,,ORG,1228 Main,,,,,,1228 S Main St,,Las Vegas,NV,891041029,,,2024-11-01,354.32,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500531801,,,ORG,ActBlue Technical Services,,,,,,PO Box 382110,,Cambridge,MA,022382110,,,2024-10-31,0.10,0.00,Credit Card Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500531738,,,ORG,American Airlines,,,,,,4333 Amon Carter Blvd,,Fort Worth,TX,761552605,,,2024-10-28,325.47,0.00,Air Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500531739,,,ORG,American Airlines,,,,,,4333 Amon Carter Blvd,,Fort Worth,TX,761552605,,,2024-10-28,35.00,0.00,Air Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500531740,,,ORG,American Airlines,,,,,,4333 Amon Carter Blvd,,Fort Worth,TX,761552605,,,2024-11-12,277.48,0.00,Air Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500531786,,,ORG,Bank Of America,,,,,,3601 Stone Way N,,Seattle,WA,981038003,,,2024-10-25,30.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500531787,,,ORG,Bank Of America,,,,,,3601 Stone Way N,,Seattle,WA,981038003,,,2024-10-29,30.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500531789,,,ORG,Chiko,,,,,,423 8Th St SE,,Washington,DC,200032833,,,2024-11-15,610.50,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500531790,,,ORG,Don's Prime,,,,,,2777 Las Vegas Blvd S,,Las Vegas,NV,891091124,,,2024-10-21,1522.32,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500531742,,,ORG,Driven Transportation Group,,,,,,4010 W Ali Baba Ln,Ste C,Las Vegas,NV,891181673,,,2024-10-17,2497.48,0.00,Auto Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500531743,,,ORG,Driven Transportation Group,,,,,,4010 W Ali Baba Ln,Ste C,Las Vegas,NV,891181673,,,2024-10-24,104.07,0.00,Auto Travel,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500531791,,,ORG,Fontainebleau,,,,,,2777 Las Vegas Blvd S,,Las Vegas,NV,891091124,,,2024-10-21,2408.31,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500531811,,,ORG,Mario's Westside Market,,,,,,1960 N Martin L King Blvd,,Las Vegas,NV,891062108,,,2024-11-04,211.33,0.00,Meals,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500531828,,,ORG,"NGP Van, Inc.",,,,,,PO Box 392264,,Pittsburgh,PA,152519264,,,2024-10-25,331.05,0.00,Software Rental,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500531792,,,ORG,Ocean Prime,,,,,,1341 G St NW,,Washington,DC,200053105,,,2024-11-12,350.19,0.00,Catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00707232,500531793,,,ORG,Salamander Resort,,,,,,500 N Pendleton St,,Middleburg,VA,201172683,,,2024-11-22,479.30,0.00,Catering,,,,,,,,,,,,,,,,,,,,
