form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00085316,BF4701966212C879694,,,CCM,Ann Wagner For Congress,,,,,,PO Box 50,,Ballwin,MO,63022,G2024,,2024-05-13,5000.00,,2024 General,011,C00495846,,H2MO02102,Wagner,Ann,Louise,,,H,MO,02,,,,,,,,
SB23,C00085316,FCDF352570F5E702126,,,PAC,Bfb PAC,,,,,,122 C St NW,Ste 360,Washington,DC,20001,O2023,Contribution,2024-05-17,-2500.00,,11/21/23 Disbursement Erroneously Deposited by Carolina Victory Fund (C00768408),011,C00584805,Bfb PAC,,,,,,,,,,,,,,,,,
SB23,C00085316,655D3F10CCD69258AF0,,,PAC,Blue Hen Federal PAC,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,20003,O2024,Contribution,2024-05-13,5000.00,,2024 Contribution,011,C00493700,Blue Hen Federal PAC,,,,,,,,,,,,,,,,,
SB23,C00085316,3108C489E825A5372E3,,,CCM,Carey For Congress,,,,,,PO Box 16032,,Columbus,OH,43216,G2024,,2024-05-13,4000.00,,2024 General,011,C00779603,,H2OH15228,Carey,Mike,,,,H,OH,15,,,,,,,,
SB23,C00085316,1D2BA1B0C065AE06A95,,,PAC,Carolina Victory Fund,,,,,,122 C St NW,Ste 360,Washington,DC,20001,O2024,Contribution,2024-05-17,2500.00,,Replacement for 11/21/23 Disbursement intended for BFB PAC (C00584805),011,C00768408,Carolina Victory Fund,,,,,,,,,,,,,,,,X,
SB23,C00085316,F1CEEB8CCA088E0F279,,,CCM,Darren Soto For Congress,,,,,,PO Box 421349,,Kissimmee,FL,34742,G2024,,2024-05-13,2500.00,,2024 General,011,C00581074,,H6FL09179,Soto,Darren,Michael,,,H,FL,09,,,,,,,,
SB23,C00085316,9C2C6E11A21267144A2,,,CCM,Diana DeGette for Congress,,,,,,PO Box 61337,,Denver,CO,80206,G2024,,2024-05-13,2500.00,,2024 General,011,C00311639,,H6CO01141,DeGette,Diana,L.,,,H,CO,01,,,,,,,,
SB23,C00085316,FC5119CFCDEB4B4A97E,,,CCM,Feenstra For Congress,,,,,,641 2nd St,,Hull,IA,51239,G2024,,2024-05-13,2500.00,,2024 General,011,C00693663,,H0IA04145,Feenstra,Randy,,,,H,IA,04,,,,,,,,
SB23,C00085316,1E11F0769C4219B6718,,,CCM,Finstad For Congress,,,,,,PO Box 923,,New Ulm,MN,56073,P2024,,2024-05-13,2500.00,,2024 Primary,011,C00807743,,H2MN01223,Finstad,Brad,,,,H,MN,01,,,,,,,,
SB23,C00085316,1C553B81E5ACFBA6A22,,,CCM,Fischbach For Congress,,,,,,PO Box 190,,Litchfield,MN,55355,P2024,,2024-05-13,2500.00,,2024 Primary,011,C00717959,,H0MN07091,Fischbach,Michelle,L.,,,H,MN,07,,,,,,,,
SB23,C00085316,B0E79EB31775F242FC0,,,CCM,Friends Of David Schweikert,,,,,,8175 E Evans Rd,Unit 13176,Scottsdale,AZ,85267,P2024,,2024-05-13,1500.00,,2024 Primary,011,C00540617,,H4AZ06045,Schweikert,David,,,,H,AZ,01,,,,,,,,
SB23,C00085316,2BCE34FC967719B2F3E,,,CCM,Gallego For Arizona,,,,,,PO Box 1710,,Phoenix,AZ,85001,P2024,,2024-05-13,5000.00,,2024 Primary,011,C00558627,,S4AZ00139,Gallego,Ruben,M.,,,S,AZ,,,,,,,,,
SB23,C00085316,410D260A28A1437C62A,,,CCM,"John James For Congress, Inc.",,,,,,PO Box 628,,Saint Clair Shores,MI,48080,P2024,,2024-05-13,2500.00,,2024 Primary,011,C00803502,,H2MI10150,James,John,,,,H,MI,10,,,,,,,,
SB23,C00085316,D3EFBFFC56617D833DD,,,CCM,Moulton For Congress,,,,,,PO Box 2013,,Salem,MA,01970,P2024,,2024-05-13,1000.00,,2024 Primary,011,C00547240,,H4MA06090,Moulton,Seth,W.,,,H,MA,06,,,,,,,,
SB23,C00085316,3C232C6F9F402E5B7E5,,,PAC,New Democrat Coalition Action Fund,,,,,,600 Pennsylvania Ave SE,Ste 410,Washington,DC,20003,O2024,Contribution,2024-05-17,5000.00,,2024 Contribution,011,C00409730,New Democrat Coalition Action Fund,,,,,,,,,,,,,,,,,
SB23,C00085316,1AC485A5AFDA53C0848,,,PAC,New Democrat Coalition Action Fund,,,,,,600 Pennsylvania Ave SE,Ste 410,Washington,DC,20003,O2024,Contribution,2024-05-17,-5000.00,,Voided 2/6/24 Disbursement,011,C00409730,New Democrat Coalition Action Fund,,,,,,,,,,,,,,,,,
SB23,C00085316,870B9D9CA18BBF8502D,,,CCM,Norma Torres For Congress,,,,,,728 W Edna Pl,,Covina,CA,91722,G2024,,2024-05-13,1000.00,,2024 General,011,C00557652,,H4CA35031,Torres,Norma,Judith,,,H,CA,35,,,,,,,,
SB23,C00085316,DFBBBA65A686D565BD2,,,CCM,Paul Tonko For Congress,,,,,,911 CENTRAL AVENUE,# 221,ALBANY,NY,12206,P2024,,2024-05-13,2500.00,,2024 Primary,011,C00450049,,H8NY21203,Tonko,Paul,David,,,H,NY,20,,,,,,,,
SB23,C00085316,A42E2CB08E67AE8B254,,,CCM,Pete Ricketts For Senate,,,,,,11235 Davenport St,Ste 107,Omaha,NE,68154,G2024,,2024-05-13,2500.00,,2024 General,011,C00832436,,S6NE00129,Ricketts,Pete,,,,S,NE,,,,,,,,,
