form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00194746,E92FFE5A6D6F73D20A4,,,PAC,A New Direction PAC,,,,,,PO Box 33079,,Washington,DC,20033,O2024,Contribution,2024-05-29,1000.00,,2024 Contribution,011,C00458570,A New Direction PAC,,,,,,,,,,,,,,,,,
SB23,C00194746,DE5674F9AC110CD00B8,,,PAC,Alamo PAC,,,,,,919 Congress Ave,Ste 1400,Austin,TX,78701,O2024,Contribution,2024-05-29,1000.00,,2024 Contribution,011,C00387464,Alamo PAC,,,,,,,,,,,,,,,,,
SB23,C00194746,8B7A61384F3105A97A2,,,PAC,American Grit PAC,,,,,,824 S Milledge Ave,Ste 101,Athens,GA,30605,O2024,Contribution,2024-05-29,2500.00,,2024 Contribution,011,C00756551,American Grit PAC,,,,,,,,,,,,,,,,,
SB23,C00194746,465A5DC842EB2440FB8,,,PAC,American Innovation Political Action Committee (AMI PAC),,,,,,PO Box 582496,,Elk Grove,CA,95758,O2024,Contribution,2024-05-29,2500.00,,2024 Contribution,011,C00561779,American Innovation Political Action Committee (AMI PAC),,,,,,,,,,,,,,,,,
SB23,C00194746,1E04A1D508DED9E2C1F,,,PAC,BACKPAC,,,,,,2503D N Harrison St,# 310,Arlington,VA,22207,O2024,Contribution,2024-05-29,2500.00,,2024 Contribution,011,C00566562,BACKPAC,,,,,,,,,,,,,,,,,
SB23,C00194746,9DD6D062695D1B3B642,,,CCM,Balderson For Congress,,,,,,4679 Winterset Dr,,Columbus,OH,432208113,G2024,,2024-05-29,2000.00,,2024 General,011,C00662650,,H8OH12180,Balderson,Troy,,,,H,OH,12,,,,,,,,
SB23,C00194746,74846CD9200F52E0FEC,,,PAC,Be Victorious Over Democrats PAC,,,,,,PO Box 630167,,Irving,TX,75063,O2024,Contribution,2024-05-16,1000.00,,2024 Contribution,011,C00762930,Be Victorious Over Democrats PAC,,,,,,,,,,,,,,,,,
SB23,C00194746,C709EB4C3D1F5974C22,,,PAC,Blue Hen Federal PAC,,,,,,600 Pennsylvania Ave SE,Unit 15180,Washington,DC,20003,O2024,Contribution,2024-05-16,2500.00,,2024 Contribution,011,C00493700,Blue Hen Federal PAC,,,,,,,,,,,,,,,,,
SB23,C00194746,4F19BEDCDBD52C336C1,,,CCM,Claudia Tenney For Congress,,,,,,PO Box 378,,Victor,NY,14564,G2024,,2024-05-29,2000.00,,2024 General,011,C00632828,,H4NY22051,Tenney,Claudia,,,,H,NY,24,,,,,,,,
SB23,C00194746,431A6CF8CE91A147B45,,,PAC,Common Ground PAC,,,,,,1490 Quarterpath Rd,Ste 5A,Williamsburg,VA,23185,O2024,Contribution,2024-05-29,1000.00,,2024 Contribution,011,C00538835,Common Ground PAC,,,,,,,,,,,,,,,,,
SB23,C00194746,CDF80125C63C76A3BAC,,,PAC,Concerned Americans For Freedom & Opportunity PAC (CAFO PAC),,,,,,228 S Washington St,Ste 115,Alexandria,VA,22314,O2024,Contribution,2024-05-29,1000.00,,2024 Contribution,011,C00481176,Concerned Americans For Freedom & Opportunity PAC (CAFO PAC),,,,,,,,,,,,,,,,,
SB23,C00194746,E532302A3E4899364AD,,,PAC,Defend & Uphold Our Nation Now,,,,,,24 OFFICE PARK DRIVE,,MOUNTAIN BROOK,AL,35223,O2024,Contribution,2024-05-16,1000.00,,2024 Contribution,011,C00680405,Defend & Uphold Our Nation Now,,,,,,,,,,,,,,,,,
SB23,C00194746,D5A39A7C87ECC91BC38,,,PAC,Delivers PAC,,,,,,PO Box 1888,,Ames,IA,50010,O2024,Contribution,2024-05-29,1500.00,,2024 Contribution,011,C00756825,Delivers PAC,,,,,,,,,,,,,,,,,
SB23,C00194746,E2821C04FBFC3D0B90F,,,PAC,Doing Right - Results Action Unity Leadership PAC,,,,,,PO Box 1566,,Indio,CA,92202,O2024,Contribution,2024-05-29,1000.00,,2024 Contribution,011,C00569871,Doing Right - Results Action Unity Leadership PAC,,,,,,,,,,,,,,,,,
SB23,C00194746,34C644D1D7B5F059A22,,,PAC,Electing Majority Making Effective Republicans PAC,,,,,,PO Box 183,,Anoka,MN,55303,O2024,Contribution,2024-05-16,4000.00,,2024 Contribution,011,C00592089,Electing Majority Making Effective Republicans PAC,,,,,,,,,,,,,,,,,
SB23,C00194746,1A97EC9BC4551433F81,,,CCM,Elizabeth Pannill Fletcher For Congress,,,,,,3262 Westheimer Rd,# 636,Houston,TX,77098,G2024,,2024-05-29,1000.00,,2024 General,011,C00640045,,H8TX07140,Fletcher,Elizabeth,Pannill,,,H,TX,07,,,,,,,,
SB23,C00194746,35A320203E4EE1C7382,,,CCM,Friends Of David Schweikert,,,,,,8175 E Evans Rd,Unit 13176,Scottsdale,AZ,85267,P2024,,2024-05-16,1000.00,,2024 Primary,011,C00540617,,H4AZ06045,Schweikert,David,,,,H,AZ,01,,,,,,,,
SB23,C00194746,CAB4F126AAB94278B40,,,CCM,Friends Of Jahana Hayes,,,,,,PO Box 1487,,Waterbury,CT,06721,C2024,Convention,2024-05-10,3000.00,,2024 Convention,011,C00677898,,H8CT05245,Hayes,Jahana,,,,H,CT,05,,,,,,,,
SB23,C00194746,1DEEA1DF7CF035A5CDF,,,PAC,Help Elect Republicans Now,,,,,,555 METRO PLACE S,STE. 525,DUBLIN,OH,43017,O2024,Contribution,2024-05-29,1000.00,,2024 Contribution,011,C00692715,Help Elect Republicans Now,,,,,,,,,,,,,,,,,
SB23,C00194746,05F304217A68ED77872,,,CCM,Nevadans For Steven Horsford,,,,,,PO Box 336664,,North Las Vegas,NV,89033,P2024,,2024-05-29,1000.00,,2024 Primary,011,C00668228,,H2NV04011,Horsford,Steven,Alexzander,,,H,NV,04,,,,,,,,
SB23,C00194746,6FEA62C49325ACF1431,,,CCM,Paul Tonko For Congress,,,,,,911 CENTRAL AVENUE,# 221,ALBANY,NY,12206,P2024,,2024-05-16,2500.00,,2024 Primary,011,C00450049,,H8NY21203,Tonko,Paul,David,,,H,NY,20,,,,,,,,
SB23,C00194746,2B700FDCF64AFCA4187,,,CCM,Rick W. Allen For Congress,,,,,,PO Box 338,,Augusta,GA,30903,P2024,,2024-05-16,1000.00,,2024 Primary,011,C00504019,,H2GA12121,Allen,Richard,W.,,,H,GA,12,,,,,,,,
SB23,C00194746,09F8147F0D725DD2E97,,,CCM,Robin Kelly For Congress,,,,,,PO Box 101199,,Chicago,IL,60610,G2024,,2024-05-29,3000.00,,2024 General,011,C00539866,,H2IL02172,Kelly,Robin,Lynne,,,H,IL,02,,,,,,,,
SB23,C00194746,5A09B29B877EDE812F3,,,PAC,Sac PAC,,,,,,PO Box 83142,,Gaithersburg,MD,20883,O2024,Contribution,2024-05-29,1000.00,,2024 Contribution,011,C00165548,Sac PAC,,,,,,,,,,,,,,,,,
SB23,C00194746,E53B51E4B94840924E0,,,CCM,Schneider For Congress,,,,,,PO Box 1318,,Deerfield,IL,60015,G2024,,2024-05-16,2500.00,,2024 General,011,C00495952,,H2IL10068,Schneider,Bradley,Scott,,,H,IL,10,,,,,,,,
SB23,C00194746,1755F9FBC4066D51652,,,PAC,Spike PAC,,,,,,PO Box 9536,C/O NORTH SIDE VENTURES,Lowell,MA,01853,O2024,Contribution,2024-05-16,1000.00,,2024 Contribution,011,C00787317,Spike PAC,,,,,,,,,,,,,,,,,
SB23,C00194746,0DBCD704642C4A7C5C5,,,CCM,Tammy Baldwin For Senate,,,,,,PO Box 696,,Madison,WI,53701,P2024,,2024-05-16,500.00,,2024 Primary,011,C00326801,,S2WI00219,Baldwin,Tammy,S.,,,S,WI,,,,,,,,,
SB23,C00194746,BE85F5A31F2C945758F,,,CCM,Tammy Baldwin For Senate,,,,,,PO Box 696,,Madison,WI,53701,G2024,,2024-05-16,500.00,,2024 General,011,C00326801,,S2WI00219,Baldwin,Tammy,S.,,,S,WI,,,,,,,,,
SB23,C00194746,D3097AC41B6FF8084A8,,,PAC,The Hawkeye PAC,,,,,,PO Box 183,,Hudson,WI,54016,O2024,Contribution,2024-05-16,1000.00,,2024 Contribution,011,C00379479,The Hawkeye PAC,,,,,,,,,,,,,,,,,
SB23,C00194746,77A4C18D5A13AD7DC1B,,,PAC,The Madison PAC,,,,,,235 State St,Apt 206,Springfield,MA,01103,O2024,Contribution,2024-05-29,5000.00,,2024 Contribution,011,C00426809,The Madison PAC,,,,,,,,,,,,,,,,,
SB23,C00194746,D4E3DB61331023486FF,,,PAC,Tried-And-True PAC,,,,,,122 C St NW,Ste 360,Washington,DC,20001,O2024,Contribution,2024-05-29,1000.00,,2024 Contribution,011,C00680132,Tried-And-True PAC,,,,,,,,,,,,,,,,,
SB23,C00194746,2DE6023645BC50BC4D9,,,PAC,Velvet Hammer PAC,,,,,,PO Box 14362,,Saint Paul,MN,55114,O2024,Contribution,2024-05-29,1500.00,,2024 Contribution,011,C00692111,Velvet Hammer PAC,,,,,,,,,,,,,,,,,
SB23,C00194746,7B7790EF39AB9929334,,,PAC,Vote To Elect Republicans Now PAC,,,,,,22780 Indian Creek Dr,Ste 100,Dulles,VA,20166,O2024,Contribution,2024-05-29,1000.00,,2024 Contribution,011,C00431403,Vote To Elect Republicans Now PAC,,,,,,,,,,,,,,,,,
SB23,C00194746,EF00640846FB522CA2D,,,PAC,Wild And Wonderful PAC,,,,,,3538 S Wakefield St,,Arlington,VA,22206,O2024,Contribution,2024-05-16,4000.00,,2024 Contribution,011,C00489336,Wild And Wonderful PAC,,,,,,,,,,,,,,,,,
