form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00562264,SB23.8679,,,PAC,AMERICA NEEDS NEW INNOVATION AND ENERGY PAC,,,,,,1 PARK ROW 5TH FL,,PROVIDENCE,RI,02903,,,2024-05-22,2500.00,,Political Contribution,,C00540062,,,,,,,,,,,,,,,,,,
SB23,C00562264,SB23.8665,,,CCM,BILIRAKIS FOR CONGRESS,,,,,,PO BOX 606,,TARPON SPRINGS,FL,34688,P2024,,2024-05-22,1000.00,,Political Contribution,011,C00408534,BILIRAKIS FOR CONGRESS,H6FL09070,BILIRAKIS,GUS M,,,,H,FL,12,,,,,,,,
SB23,C00562264,SB23.8672,,,CCM,CATHERINE CORTEZ MASTO FOR SENATE,,,,,,600 PENNSYLVANIA AVE SE,#15180,WASHINGTON,DC,20003,P2028,,2024-05-22,5000.00,,Political Contribution,011,C00575548,CATHERINE CORTEZ MASTO FOR SENATE,S6NV00200,CORTEZ MASTO,CATHERINE,,,,S,NV,00,,,,,,,,
SB23,C00562264,SB23.8682,,,PAC,I GOT YOUR BACK PAC,,,,,,122 C STREET NW,SUITE 360,WASHINGTON,DC,20001,,,2024-05-22,5000.00,,Political Contribution,,C00633156,,,,,,,,,,,,,,,,,,
SB23,C00562264,SB23.8681,,,PAC,MADISON PAC; THE,,,,,,235 STATE STREET #206,,SPRINGFIELD,MA,01103,,,2024-05-22,5000.00,,Political Contribution,,C00426809,,,,,,,,,,,,,,,,,,
SB23,C00562264,SB23.8667,,,CCM,MOOLENAAR FOR CONGRESS,,,,,,5915 EASTMAN AVENUE,SUITE 100,MIDLAND,MI,48640,P2024,,2024-05-22,1000.00,,Political Contribution,011,C00561530,MOOLENAAR FOR CONGRESS,H4MI04126,MOOLENAAR,JOHN MR.,,,,H,MI,02,,,,,,,,
SB23,C00562264,SB23.8673,,,CCM,PETE AGUILAR FOR CONGRESS,,,,,,PO BOX 10954,,SAN BERNARDINO,CA,92423,G2024,,2024-05-22,5000.00,,Political Contribution,011,C00510461,PETE AGUILAR FOR CONGRESS,H2CA31125,AGUILAR,PETE,,,,H,CA,33,,,,,,,,
SB23,C00562264,SB23.8677,,,PAC,PINEAPPLE PAC,,,,,,600 PENNSYLVANIA AVE SE,#15180,WASHINGTON,DC,20003,,,2024-05-22,5000.00,,Political Contribution,,C00539601,,,,,,,,,,,,,,,,,,
SB23,C00562264,SB23.8666,,,CCM,RAND PAUL FOR US SENATE,,,,,,PO BOX 72928,,NEWPORT,KY,41072,P2028,,2024-05-22,2500.00,,Political Contribution,011,C00496075,RAND PAUL FOR US SENATE,S0KY00156,PAUL,RAND,,,,S,KY,00,,,,,,,,
SB23,C00562264,SB23.8687,,,PAC,TREASURE STATE PAC,,,,,,PO BOX 1135,,HELENA,MT,59624,,,2024-05-22,5000.00,,Political Contribution,,C00433680,,,,,,,,,,,,,,,,,,
