form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00040535,B838479,,,CCM,Brian Fitzpatrick for All of Us,,,,,,1200 Trinity Drive,,Alexandria,VA,22314,P2024,,2023-01-05,2500.00,,Contribution,011,C00607416,,H6PA08277,Fitzpatrick,Brian,,,,H,PA,01,,,,,,,,
SB23,C00040535,B838477,,,PAC,Bringing America Together PAC,,,,,,PO Box 30844,,Bethesda,MD,20824,O2023,Not Applicable,2023-01-05,5000.00,,Contribution,011,C00647354,,,,,,,,,, ,,,,,,,,
SB23,C00040535,B838478,,,CCM,Josh Gottheimer for Congress,,,,,,600 Pennsylvania Ave SE # 15845,,Washington,DC,20003,P2024,,2023-01-05,5000.00,,Contribution,011,C00573949,,H6NJ05171,Gottheimer,Josh,,,,H,NJ,05,,,,,,,,
SB23,C00040535,B838629,,,CCM,John Rose for Tennessee,,,,,,PO Box 2404,,Cookeville,TN,38502,P2024,,2023-01-09,1500.00,,Contribution,011,C00652743,,H8TN06094,Rose,John,W,,,H,TN,06,,,,,,,,
SB23,C00040535,B838630,,,CCM,Wenstrup for Congress,,,,,,PO Box 9551,,Cincinnati,OH,45209,P2024,,2023-01-09,2500.00,,Contribution,011,C00497818,,H2OH02085,Wenstrup,Brad,,,,H,OH,02,,,,,,,,
SB23,C00040535,B838628,,,CCM,Cathy McMorris Rodgers for Congress,,,,,,410 1st Street SE 2nd Floor,,Washington,DC,20003,P2024,,2023-01-10,5000.00,,Contribution,011,C00390476,,H4WA05077,McMorris Rodgers,Cathy,,,,H,WA,05,,,,,,,,
SB23,C00040535,B839341,,,CCM,Pallone for Congress,,,,,,PO Box 3176,,Long Branch,NJ,07740,P2024,,2023-01-20,5000.00,,Contribution,011,C00226928,,H8NJ03073,Pallone,Frank,,,Jr.,H,NJ,06,,,,,,,,
SB23,C00040535,B839342,,,CCM,Sinema for Arizona,,,,,,PO Box 15854,,Washington,DC,20003,P2024,,2023-01-20,5000.00,,Contribution,011,C00508804,,S8AZ00197,Sinema,Kyrsten,,,,S,AZ, ,,,,,,,,
SB23,C00040535,B839340,,,PAC,Moderate Democrats PAC,,,,,,PO Box 70179,,Washington,DC,20024,O2023,Not Applicable,2023-01-23,5000.00,,Contribution,011,C00436022,,,,,,,,,, ,,,,,,,,
SB23,C00040535,B839343,,,CCM,Torres For Congress,,,,,,211 S Street NW,,Washington,DC,20001,P2024,,2023-01-27,1500.00,,Contribution,011,C00699744,,H0NY15160,Torres,Ritchie,,,,H,NY,15,,,,,,,,
