form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00834077,SB.142,,,ORG,"ACE SPECIALTIES, LLC",,,,,,PO BOX 80427,,LAFAYETTE,LA,70598,,,2023-07-01,3259.06,,COLLATERAL MATERIALS-FLAGS,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.235,,,ORG,"ADVANTAGE, INC.",,,,,,9420 BONITA BEACH ROAD SE SUITE 20,,BONITA SPRINGS,FL,34135,,,2023-07-01,250000.00,,DATABASE MANAGEMENT SERVICE/MODELING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.1767,,,ORG,ALTERNATIVE MANAGEMENT,,,,,,1880 E WARM SPRINGS ROADSUITE 100,,LAS VEGAS,NV,89119,,,2023-07-01,5000.00,,SCHEDULING/ADMIN SERVICES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.1502,,,ORG,BARDOU STRATEGIES LLC,,,,,,1610 COUNTY ROAD 1240,,TUTTLE,OK,73089,,,2023-07-01,5000.00,,POLITICAL STRATEGY CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.453,,,ORG,BEST GUEST MEDIA,,,,,,PO BOX 3034,,WAYNE,NJ,07474,,,2023-07-01,7500.00,,MEDIA CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.260,,,ORG,BUTLER CONSULTING LLC,,,,,,319 DEER CREEK LAKESIDE WAY,,DEERFIELD BEACH,FL,33442,,,2023-07-01,16000.00,,DIRECT MAIL CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.1994,,,ORG,LANDMARK LIMOUSINE LLC,,,,,,722 RIVER MIST DRIVE,,NATIONAL HARBOR,MD,20745,,,2023-07-01,1937.00,,TRAVEL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.454,,,ORG,"POOLHOUSE AGENCY, LLC",,,,,,23 W BROAD STREETSUITE 302,,RICHMOND,VA,23220,,,2023-07-01,100000.00,,MEDIA CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.1773,,,ORG,RUBICON PROTECTION,,,,,,10451 W PALMERAS DR STE 208,,SUN CITY,AZ,85373,,,2023-07-01,25000.00,,EVENT SECURITY SERVICES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.1774,,,ORG,RUBICON PROTECTION,,,,,,10451 W PALMERAS DR STE 208,,SUN CITY,AZ,85373,,,2023-07-01,17726.58,,EVENT SECURITY SERVICES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.1505,,,IND,,PARRISH,TIM,,,,2174 FERGUSON CT,,WOODBRIDGE,VA,22191,,,2023-07-02,10000.00,,POLITICAL STRATEGY CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.1735,,,ORG,NEWWAVE TELECOM AND TECHNOLOGIES INC.,,,,,,PO BOX 8960,,ELKRIDGE,MD,21075,,,2023-07-02,20280.00,,RENT/UTILITIES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.1503,,,ORG,SUGARCANE STRATEGIES,,,,,,2222 CUMMING ROAD,,AUGUSTA,GA,30904,,,2023-07-02,10000.00,,POLITICAL STRATEGY CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.1504,,,ORG,THE WALTER GROUP,,,,,,P.O. BOX 7061,,ALEXANDRIA,VA,22307,,,2023-07-02,7500.00,,POLITICAL STRATEGY CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.455,,,ORG,VERACRUZ COMMUNICATIONS INC,,,,,,1117 E. DALLAS RD,,CHATTANOOGA,TN,37405,,,2023-07-02,20000.00,,MEDIA CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.1512,,,IND,,AIKEN,SUSAN,,,,158 SHIPYARD CIRCLE,,ANDERSON,SC,29611,,,2023-07-03,2550.00,,POLITICAL STRATEGY CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.498,,,IND,,CUCCINELLI,KEN,,,,PO BOX 672888,,MARIETTA,GA,30006,,,2023-07-03,15000.00,,PAC MANAGEMENT SERVICES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.214,,,ORG,AMERICAN EXPRESS,,,,,,PO BOX 53779,,PHOENIX,AZ,85027,,,2023-07-03,102770.93,,CREDIT CARD PAYMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.2089,SB.214,SB21B,ORG,1 800 GOT JUNK,,,,,,887 GREAT NORTHERN WAY STE 301,,VANCOUVER,,V5T 400T5,,,2023-07-03,138.75,,MOVING SERVICES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00834077,SB.2124,SB.214,SB21B,ORG,1 800 GOT JUNK,,,,,,887 GREAT NORTHERN WAY STE 301,,VANCOUVER,BC,V5T 400T5,,,2023-07-03,394.11,,MOVING SERVICES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00834077,SB.2143,SB.214,SB21B,ORG,1 800 GOT JUNK,,,,,,887 GREAT NORTHERN WAY STE 301,,VANCOUVER,BC,V5T 400T5,,,2023-07-03,55.00,,MOVING SERVICES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00834077,SB.2051,SB.214,SB21B,ORG,AMAZON,,,,,,410 TERRY AVENUE N,,SEATTLE,WA,98109,,,2023-07-03,89.76,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00834077,SB.2056,SB.214,SB21B,ORG,AMAZON,,,,,,410 TERRY AVENUE N,,SEATTLE,WA,98109,,,2023-07-03,473.81,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00834077,SB.2057,SB.214,SB21B,ORG,AMAZON,,,,,,410 TERRY AVENUE N,,SEATTLE,WA,98109,,,2023-07-03,23.92,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00834077,SB.2059,SB.214,SB21B,ORG,AMAZON,,,,,,410 TERRY AVENUE N,,SEATTLE,WA,98109,,,2023-07-03,38.50,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00834077,SB.2066,SB.214,SB21B,ORG,AMAZON,,,,,,410 TERRY AVENUE N,,SEATTLE,WA,98109,,,2023-07-03,27.41,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00834077,SB.2070,SB.214,SB21B,ORG,AMAZON,,,,,,410 TERRY AVENUE N,,SEATTLE,WA,98109,,,2023-07-03,69.05,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00834077,SB.2072,SB.214,SB21B,ORG,AMAZON,,,,,,410 TERRY AVENUE N,,SEATTLE,WA,98109,,,2023-07-03,70.59,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00834077,SB.2073,SB.214,SB21B,ORG,AMAZON,,,,,,410 TERRY AVENUE N,,SEATTLE,WA,98109,,,2023-07-03,263.15,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00834077,SB.2074,SB.214,SB21B,ORG,AMAZON,,,,,,410 TERRY AVENUE N,,SEATTLE,WA,98109,,,2023-07-03,14.38,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00834077,SB.2077,SB.214,SB21B,ORG,AMAZON,,,,,,410 TERRY AVENUE N,,SEATTLE,WA,98109,,,2023-07-03,10.69,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00834077,SB.2078,SB.214,SB21B,ORG,AMAZON,,,,,,410 TERRY AVENUE N,,SEATTLE,WA,98109,,,2023-07-03,69.54,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,
