form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00083535,27269248,,,COM,Abrams for Ohio,,,,,,92 Fawn Dr,,Harrison,OH,45030,,,2024-02-22,1000.00,0.00,"Cindy Abrams, STATE HOUSE 29th OH",011,,,,Abrams,Cindy,,,,,,,,,,,,,,"Cindy Abrams, STATE HOUSE 29th OH"
SB29,C00083535,27269249,,,COM,Citizens for Blessing,,,,,,3378 Dolomar Drive,,Cincinnati,OH,45239,,,2024-02-22,1000.00,0.00,"Louis Blessing, STATE SENATE 8th OH",011,,,,Blessing,Louis,,OH Sen.,III,,,,,,,,,,,"Louis Blessing, STATE SENATE 8th OH"
SB29,C00083535,27269250,,,COM,Friends of Sara Carruthers,,,,,,601 Glenway Dr,,Hamilton,OH,45013,,,2024-02-22,1500.00,0.00,"Sara Carruthers, STATE HOUSE 47th OH",011,,,,Carruthers,Sara,,OH Rep.,,,,,,,,,,,,"Sara Carruthers, STATE HOUSE 47th OH"
SB29,C00083535,27269251,,,COM,Friends of Jerry Cirino,,,,,,8075 North Orchard Rd,,Concord,OH,44077,,,2024-02-22,1000.00,0.00,"Jerry Cirino, STATE SENATE 18th OH",011,,,,Cirino,Jerry,,OH Sen.,,,,,,,,,,,,"Jerry Cirino, STATE SENATE 18th OH"
SB29,C00083535,27269252,,,COM,Campaign to Elect James M. Hoops,,,,,,195 Old Creek Dr.,,Napoleon,OH,43545,,,2024-02-22,1000.00,0.00,"James Hoops, STATE HOUSE 81st OH",011,,,,Hoops,James,,OH Rep.,,,,,,,,,,,,"James Hoops, STATE HOUSE 81st OH"
SB29,C00083535,27269254,,,COM,Matt Huffman for Ohio,,,,,,540 W Market,,Lima,OH,45801,,,2024-02-22,2500.00,0.00,"Matt Huffman, STATE HOUSE 78th OH",011,,,,Huffman,Matt,,,,,,,,,,,,,,"Matt Huffman, STATE HOUSE 78th OH"
SB29,C00083535,27269255,,,COM,Friends of George Lang,,,,,,7727 Foxboro Drive,,West Chester,OH,45069,,,2024-02-22,2500.00,0.00,"George Lang, STATE SENATE 4th OH",011,,,,Lang,George,,OH Sen.,,,,,,,,,,,,"George Lang, STATE SENATE 4th OH"
SB29,C00083535,27269256,,,COM,Citizens for McColley,,,,,,15 Lemans Drive,,Napoleon,OH,43545,,,2024-02-22,5000.00,0.00,"Robert McColley, STATE SENATE 1st OH",011,,,,McColley,Robert,,OH Sen.,,,,,,,,,,,,"Robert McColley, STATE SENATE 1st OH"
SB29,C00083535,27269257,,,COM,Friends of Justin Pizzulli,,,,,,150 Napoleon Ln,,Franklin Furnace,OH,45629,,,2024-02-22,500.00,0.00,"Justin Pizzulli, STATE HOUSE 90th OH",011,,,,Pizzulli,Justin,,OH Rep.,,,,,,,,,,,,"Justin Pizzulli, STATE HOUSE 90th OH"
SB29,C00083535,27269258,,,COM,Monica Robb Blasdel for State Representative,,,,,,240 Aberdeen Ct,,Columbiana,OH,44408,,,2024-02-22,1000.00,0.00,"Monica Robb Blasdel, STATE HOUSE 79th OH",011,,,,Robb Blasdel,Monica,,OH Rep.,,,,,,,,,,,,"Monica Robb Blasdel, STATE HOUSE 79th OH"
SB29,C00083535,27269259,,,COM,Schmidt for Ohio,,,,,,771 Wards Corner Rd,,Loveland,OH,45140,,,2024-02-22,500.00,0.00,"Jean Schmidt, STATE HOUSE 62nd OH",011,,,,Schmidt,Jean,,,,,,,,,,,,,,"Jean Schmidt, STATE HOUSE 62nd OH"
SB29,C00083535,27269261,,,COM,Stephens for Ohio,,,,,,4679 Winterset Drive,,Columbus,OH,43220,,,2024-02-22,2500.00,0.00,"Jason Stephens, STATE HOUSE 93rd OH",011,,,,Stephens,Jason,,OH Rep.,,,,,,,,,,,,"Jason Stephens, STATE HOUSE 93rd OH"
SB29,C00083535,27288996,,,COM,Friends of Justin Pizzulli,,,,,,150 Napoleon Ln,,Franklin Furnace,OH,45629,,,2024-02-27,-500.00,0.00,voided check,011,,,,Pizzulli,Justin,,OH Rep.,,,,,,,,,,,,voided check
