form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00063164,17677785,,,PAC,Help Elect Republicans Now,,,,,,555 METRO PLACE S,Suite 525,DUBLIN,OH,43017,,,2023-09-25,5000.00,0.00,,011,C00692715,,,,,,,,,,,,,,,,,,
SB23,C00063164,17677786,,,CCM,Westerman For Congress,,,,,,PO Box 21097,,Hot Springs,AR,71903,P2024,,2023-09-25,1000.00,0.00,,011,C00548180,Westerman For Congress,,Westerman,Bruce,,Rep.,,H,AR,04,,,,,,,,
SB23,C00063164,17677788,,,CCM,Guy For Congress,,,,,,P.O. Box 23177,,Pittsburgh,PA,15222,P2024,,2023-09-25,2500.00,0.00,,011,C00657833,Guy For Congress,H8PA18199,Reschenthaler,Guy,,Rep.,,H,PA,14,,,,,,,,
SB23,C00063164,17677789,,,CCM,Drew Ferguson For Congress Inc.,,,,,,PO Box 71067,,Newnan,GA,30271,P2024,,2023-09-25,1000.00,0.00,,011,C00607838,Drew Ferguson For Congress Inc.,H6GA03113,Ferguson,A. Drew,,Rep.,,H,GA,03,,,,,,,,
SB23,C00063164,17677790,,,CCM,Friends Of Raja For Congress,,,,,,PO Box 681202,,Schaumburg,IL,60168,P2024,,2023-09-25,2500.00,0.00,,011,C00575092,Friends Of Raja For Congress,H6IL08147,Krishnamoorthi,Raja,,Rep.,,H,IL,08,,,,,,,,
SB23,C00063164,17677791,,,CCM,Lisa McClain For Congress,,,,,,PO Box 327,,Romeo,MI,48065,P2024,,2023-09-25,2500.00,0.00,,011,C00726042,Lisa McClain For Congress,H0MI10287,McClain,Lisa,,Rep.,,H,MI,09,,,,,,,,
SB23,C00063164,17677792,,,CCM,Quigley For Congress,,,,,,2652 N Southport Avenue,Unit E,Chicago,IL,60614,P2024,,2023-09-25,1000.00,0.00,,011,C00457556,Quigley For Congress,H0IL05096,Quigley,Michael,,Rep.,,H,IL,05,,,,,,,,
SB23,C00063164,17677793,,,CCM,Friends Of John Thune,,,,,,PO Box 841,,Sioux Falls,SD,57101,P2028,,2023-09-25,2500.00,0.00,,011,C00409581,Friends Of John Thune,S2SD00068,Thune,John,,Sen.,,S,SD,,,,,,,,,
SB23,C00063164,17677794,,,CCM,Sinema For Arizona,,,,,,PO Box 7586,,Phoenix,AZ,85011,G2024,,2023-09-25,1000.00,0.00,,011,C00508804,Sinema For Arizona,,Sinema,Kyrsten,,Sen.,,S,AZ,,,,,,,,,
SB23,C00063164,17677795,,,CCM,Judy Chu For Congress,,,,,,16633 Ventura Blvd # 1008,,Encino,CA,91436,P2024,,2023-09-25,1000.00,0.00,,011,C00458125,Judy Chu For Congress,,Chu,Judy,,Rep.,,H,CA,27,,,,,,,,
SB23,C00063164,17677796,,,CCM,Womack For Congress Committee,,,,,,PO Box 508,,Rogers,AR,727570508,P2024,,2023-09-25,1000.00,0.00,,011,C00477745,Womack For Congress Committee,,Womack,Stephen,,Rep.,,H,AR,03,,,,,,,,
SB23,C00063164,17677797,,,CCM,Nicole For New York,,,,,,PO Box 60487,,Staten Island,NY,10306,P2024,,2023-09-25,1000.00,0.00,,011,C00694778,Nicole For New York,H0NY11078,Malliotakis,Nicole,,Rep.,,H,NY,11,,,,,,,,
SB23,C00063164,17677798,,,CCM,Friends Of Dan Kildee,,,,,,P.O. Box 248,,Flint,MI,48501,P2024,,2023-09-25,1000.00,0.00,,011,C00499947,Friends Of Dan Kildee,H2MI05119,Kildee,Dan,,Rep.,,H,MI,05,,,,,,,,
SB23,C00063164,17677799,,,CCM,Kansans For Marshall,,,,,,PO Box 1588,,Great Bend,KS,67530,P2026,,2023-09-25,1500.00,0.00,,011,C00576173,Kansans For Marshall,,Marshall,Roger,,Sen.,,S,,,,,,,,,,
SB23,C00063164,17677801,,,ORG,McDonald's Corporation,,,,,,110 N. CARPENTER ST,,CHICAGO,IL,606571325,G2024,,2023-09-25,5000.00,0.00,,011,C00172619,Davis For Congress/Friends Of Davis,H4IL07037,Davis,Danny,,Rep.,,H,IL,07,,,,,,,,
SB23,C00063164,17677802,,,ORG,McDonald's Corporation,,,,,,110 N. CARPENTER ST,,CHICAGO,IL,606571325,P2024,,2023-09-25,1218.88,0.00,,011,C00172619,Davis For Congress/Friends Of Davis,H4IL07037,Davis,Danny,,Rep.,,H,IL,07,,,,,,,,
SB23,C00063164,17677804,,,ORG,McDonald's Corporation,,,,,,110 N. CARPENTER ST,,CHICAGO,IL,606571325,P2024,,2023-09-25,374.04,0.00,,011,C00172619,Davis For Congress/Friends Of Davis,H4IL07037,Davis,Danny,,Rep.,,H,IL,07,,,,,,,,
SB23,C00063164,17677806,,,ORG,McDonald's Corporation,,,,,,110 N. CARPENTER ST,,CHICAGO,IL,606571325,P2024,,2023-09-25,209.69,0.00,,011,C00172619,Davis For Congress/Friends Of Davis,H4IL07037,Davis,Danny,,Rep.,,H,IL,07,,,,,,,,
SB23,C00063164,17677808,,,ORG,McDonald's Corporation,,,,,,110 N. CARPENTER ST,,CHICAGO,IL,606571325,P2024,,2023-09-25,500.00,0.00,,011,C00172619,Davis For Congress/Friends Of Davis,H4IL07037,Davis,Danny,,Rep.,,H,IL,07,,,,,,,,
SB23,C00063164,17677810,,,ORG,McDonald's Corporation,,,,,,110 N. CARPENTER ST,,CHICAGO,IL,606571325,P2024,,2023-09-25,333.75,0.00,,011,C00795450,Jasmine For Us,H2TX30178,Crockett,Jasmine,,Rep.,,H,TX,30,,,,,,,,
SB23,C00063164,17677811,,,CCM,Jasmine For Us,,,,,,PO Box 227235,,Dallas,TX,75222,P2024,,2023-09-25,616.25,0.00,,011,C00795450,Jasmine For Us,H2TX30178,Crockett,Jasmine,,Rep.,,H,TX,30,,,,,,,,
SB23,C00063164,17677813,,,ORG,McDonald's Corporation,,,,,,110 N. CARPENTER ST,,CHICAGO,IL,606571325,P2024,,2023-09-25,50.00,0.00,,011,C00795450,Jasmine For Us,H2TX30178,Crockett,Jasmine,,Rep.,,H,TX,30,,,,,,,,
