form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00386904,500713977,,,CCM,ADRIAN SMITH FOR CONGRESS,,,,,,1126 Avenue A,Ste 6,Scottsbluff,NE,693613563,G2024,,2024-09-24,1000.00,0.00,Contribution,011,C00412890,,,SMITH,ADRIAN,,,,H,NE,03,,,,,,,,
SB23,C00386904,500713968,,,CCM,ANGIE CRAIG FOR CONGRESS,,,,,,PO Box 22116,,Eagan,MN,551220116,G2024,,2024-09-16,1000.00,0.00,Contribution,011,C00575209,,,CRAIG,ANGELA DAWN,,,,H,MN,02,,,,,,,,
SB23,C00386904,500713966,,,CCM,BILIRAKIS FOR CONGRESS,,,,,,PO Box 606,,Tarpon Springs,FL,346880606,G2024,,2024-09-16,1000.00,0.00,Contribution,011,C00408534,,,BILIRAKIS,GUS M,,,,H,FL,12,,,,,,,,
SB23,C00386904,500713963,,,CCM,BILL CASSIDY FOR US SENATE,,,,,,PO Box 80505,,Baton Rouge,LA,708980505,G2026,,2024-09-11,2500.00,0.00,Contribution,011,C00543983,,,CASSIDY,WILLIAM M.,,,,S,LA,00,,,,,,,,
SB23,C00386904,500713976,,,PAC,COLLINS VICTORY COMMITTEE,,,,,,901 N Washington St,Ste 700,Alexandria,VA,223141535,O2024,2024 Contribution,2024-09-18,1000.00,0.00,Contribution,011,C00692897,COLLINS VICTORY COMMITTEE,,,,,,,,,,,,,,,,,
SB23,C00386904,500713956,,,CCM,DR JOHN JOYCE FOR CONGRESS,,,,,,1002 Logan Blvd,Ste 114,Altoona,PA,166024067,G2024,,2024-09-10,2500.00,0.00,Contribution,011,C00674259,,,JOYCE,JOHN,,,,H,PA,13,,,,,,,,
SB23,C00386904,500713958,,,PAC,DUCKWORTH VICTORY FUND,,,,,,124 Washington St,Ste 101,Foxboro,MA,020351368,O2024,2024 Contribution,2024-09-10,1000.00,0.00,Contribution,011,C00577189,DUCKWORTH VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00386904,500713981,,,CCM,Friends of Chris Smith,,,,,,PO Box 3184,,Hamilton,NJ,086190184,G2024,,2024-09-25,1000.00,0.00,Contribution,011,C00096412,,,Smith,Christopher,,,,H,NJ,04,,,,,,,,
SB23,C00386904,500713972,,,CCM,IOWANS FOR ZACH NUNN,,,,,,PO Box 11,,Bondurant,IA,500350011,G2024,,2024-09-16,1000.00,0.00,Contribution,011,C00784389,,,NUNN,ZACH,,,,H,IA,03,,,,,,,,
SB23,C00386904,500713980,,,CCM,JOHN CURTIS FOR UTAH,,,,,,PO Box 296,,Provo,UT,846030296,G2024,,2024-09-25,1000.00,0.00,Contribution,011,C00647339,,,CURTIS,JOHN,,,,H,UT,03,,,,,,,,
SB23,C00386904,500713979,,,CCM,MIKE KELLY FOR CONGRESS,,,,,,PO Box 476,,Lyndora,PA,160450476,G2024,,2024-09-24,1000.00,0.00,Contribution,011,C00474189,,,KELLY,GEORGE J JR,,,,H,PA,16,,,,,,,,
SB23,C00386904,500713961,,,PAC,MODERATE DEMOCRATS PAC,,,,,,PO Box 70179,,Washington,DC,200240179,O2024,2024 Contribution,2024-09-11,2500.00,0.00,Contribution,011,C00436022,MODERATE DEMOCRATS PAC,,,,,,,,,,,,,,,,,
SB23,C00386904,500713982,,,CCM,STUTZMAN FOR CONGRESS,,,,,,PO Box 339,,Howe,IN,467460339,G2024,,2024-09-25,1000.00,0.00,C00838110,011,C00838110,,,STUTZMAN,MARLIN,,,,H,IN,03,,,,,,,,
SB23,C00386904,500713974,,,CCM,TAMMY BALDWIN FOR SENATE,,,,,,PO Box 696,,Madison,WI,537010696,G2024,,2024-09-18,1000.00,0.00,Contribution,011,C00326801,,,BALDWIN,TAMMY,,,,S,WI,00,,,,,,,,
