form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00772673,18462332,,,ORG,Computer Fix Plus,,,,,,4215 Downing Street,,Annandale,VA,22003,,,2024-10-17,431.25,0.00,Computer Services,001,,,,,,,,,,,,,,,,,,,Computer Services
SB29,C00772673,18462334,,,ORG,Zoom USA,,,,,,55 Almaden Boulevard,,San Jose,CA,95113,,,2024-10-23,198.18,0.00,Zoom/Phone Fees,003,,,,,,,,,,,,,,,,,,,Zoom/Phone Fees
SB29,C00772673,18462335,,,ORG,Mailchimp,,,,,,675 Ponce de Leon Ave NE Suite 500,,Atlanta,GA,30308,,,2024-10-24,481.24,0.00,Mail/Postage Fees,001,,,,,,,,,,,,,,,,,,,Mail/Postage Fees
SB29,C00772673,18462336,,,ORG,Authorize.net,,,,,,PO Box 8999,,San Francisco,CA,94128,,,2024-10-17,41.10,0.00,Authorize Processing fees,001,,,,,,,,,,,,,,,,,,,Authorize Processing fees
SB29,C00772673,18462337,,,ORG,PNC Bank,,,,,,PO Box 609,,Pittsburgh,PA,15230,,,2024-10-31,120.00,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB29,C00772673,18462338,,,ORG,Microsoft Office,,,,,,1 Microsoft Way,,Redmond,WA,98052,,,2024-11-05,413.71,0.00,Software/Office Supplies,001,,,,,,,,,,,,,,,,,,,Software/Office Supplies
SB29,C00772673,18462339,,,ORG,Zoom USA,,,,,,55 Almaden Boulevard,,San Jose,CA,95113,,,2024-11-25,167.48,0.00,Zoom/Phone Fees,003,,,,,,,,,,,,,,,,,,,Zoom/Phone Fees
SB29,C00772673,18462340,,,ORG,Mailchimp,,,,,,675 Ponce de Leon Ave NE Suite 500,,Atlanta,GA,30308,,,2024-11-25,481.24,0.00,Mail/Postage Fees,001,,,,,,,,,,,,,,,,,,,Mail/Postage Fees
SB29,C00772673,18462341,,,ORG,Authorize.net,,,,,,PO Box 8999,,San Francisco,CA,94128,,,2024-11-04,50.12,0.00,Authorize Processing fees,001,,,,,,,,,,,,,,,,,,,Authorize Processing fees
SB29,C00772673,18462342,,,ORG,PNC Bank,,,,,,PO Box 609,,Pittsburgh,PA,15230,,,2024-11-04,479.20,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB29,C00772673,18462349,,,ORG,Vista Banquet Hall of Alexandria,,,,,,7846 Richmond Hwy,,Alexandria,VA,22306,,,2024-10-17,3250.00,0.00,Event Room Rental,001,,,,,,,,,,,,,,,,,,,Event Room Rental
SB29,C00772673,18462352,,,ORG,Meaza Restaurant,,,,,,5700 Columbia Pike,,Falls Church,VA,22041,,,2024-10-17,3000.00,0.00,Event Room Rental,001,,,,,,,,,,,,,,,,,,,Event Room Rental
