form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00812792,B-18930,,,ORG,NATIONBUILDER,,,,,,520 SOUTH GRAND AVENUE,,LOS ANGELES,CA,90071,G2024,,2024-01-02,1250.00,,BANK FEE,001,,,,,,,,,,,,,,,,,,,
SB21B,C00812792,B-38919,,,ORG,NATIONBUILDER,,,,,,3811 DITMARS BLVD,,NEW YORK,NY,11105,G2024,,2024-01-02,1250.00,,WEBSITE,001,,,,,,,,,,,,,,,,,,,
SB21B,C00812792,B-18924,,,IND,,BLACK,BRIAN,,,,,,,,,G2024,,2024-01-04,2000.00,,MANAGEMENT SERVICES,001,,,,,,,,,,,,,,,,,,,
SB21B,C00812792,B-38913,,,IND,,BLACK,BRIAN,,,,1311 W 5TH ST,,LOS ANGELES,CA,90017,G2024,,2024-01-04,2000.00,,MANAGEMENT SERVICES,001,,,,,,,,,,,,,,,,,,,
SB21B,C00812792,B-38914,,,ORG,BLUE ACTION STRATEGIES,,,,,,2500 N HOUSTON ST.,,DALLAS,TX,75219,G2024,,2024-01-04,600.00,,STRATEGIC FUNDRAISING CONSULTING,001,,,,,,,,,,,,,,,,,,,
SB21B,C00812792,B-18925,,,ORG,BLUE ACTION STRATEGIES LLC,,,,,,2500 NORTH HOUSTON STREET,,DALLAS,TX,75219,G2024,,2024-01-04,600.00,,STRATEGIC CONSULTING,001,,,,,,,,,,,,,,,,,,,
SB21B,C00812792,B-18923,,,IND,,BLACK,BRIAN,,,,,,,,,G2024,,2024-01-08,1000.00,,MANAGEMENT SERVICES,001,,,,,,,,,,,,,,,,,,,
SB21B,C00812792,B-38912,,,ORG,FROST BANK,,,,,,5730 E MOCKINGBIRD LN,,DALLAS,TX,75206,G2024,,2024-01-08,1000.00,,BANK FEE,001,,,,,,,,,,,,,,,,,,,
SB21B,C00812792,B-18921,,,IND,,BLACK,BRIAN,,,,,,,,,G2024,,2024-01-10,2000.00,,MANAGEMENT SERVICES,001,,,,,,,,,,,,,,,,,,,
SB21B,C00812792,B-38910,,,IND,,BLACK,BRIAN,,,,1311 W 5TH ST,,LOS ANGELES,CA,90017,G2024,,2024-01-10,2000.00,,MANAGEMENT SERVICES,001,,,,,,,,,,,,,,,,,,,
