form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00004036,500018769,,,CCM,BEATTY FOR CONGRESS,,,,,,PO Box 172,,Columbus,OH,432160172,P2024,,2023-09-26,5000.00,0.00,Contribution,,C00507368,,,BEATTY,JOYCE,,,,H,OH,03,,,,,,,,
SB23,C00004036,500018810,,,PAC,BIDEN VICTORY FUND,,,,,,430 S Capitol St SE,,Washington,DC,200034024,,,2023-09-26,200000.00,0.00,Contribution,,C00744946,BIDEN VICTORY FUND,,,,,,,,,,,,,,,,,
SB23,C00004036,500018774,,,CCM,BOB CASEY FOR SENATE INC,,,,,,PO Box 58746,,Philadelphia,PA,191028746,P2024,,2023-09-26,5000.00,0.00,Contribution,,C00431056,,,CASEY JR,ROBERT P,,,,S,PA,,,,,,,,,
SB23,C00004036,500018778,,,CCM,BONAMICI FOR CONGRESS,,,,,,2236 SE 10th Ave,,Portland,OR,972144660,P2024,,2023-09-26,5000.00,0.00,Contribution,,C00500421,,,BONAMICI,SUZANNE,,,,H,OR,01,,,,,,,,
SB23,C00004036,500018784,,,CCM,CHRIS PAPPAS FOR CONGRESS,,,,,,PO Box 313,,Manchester,NH,031050313,P2024,,2023-09-30,5000.00,0.00,Contribution,,C00660464,,,PAPPAS,CHRIS,,,,H,NH,01,,,,,,,,
SB23,C00004036,500018766,,,CCM,CITIZENS FOR WATERS,,,,,,249 E Ocean Blvd,Ste 685,Long Beach,CA,908028832,P2024,,2023-09-26,5000.00,0.00,Contribution,,C00167585,,,WATERS,MAXINE,,,,H,CA,43,,,,,,,,
SB23,C00004036,500018773,,,CCM,DARREN SOTO FOR CONGRESS,,,,,,338 N Magnolia Ave,Ste D,Orlando,FL,328011639,P2024,,2023-09-26,5000.00,0.00,Contribution,,C00581074,,,SOTO,DARREN,,,,H,FL,09,,,,,,,,
SB23,C00004036,500018767,,,CCM,DEBBIE WASSERMAN SCHULTZ FOR CONGRESS,,,,,,1071 Twin Branch Ln,,Weston,FL,333262828,P2024,,2023-09-26,5000.00,0.00,Contribution,,C00385773,,,WASSERMAN SCHULTZ,DEBBIE,,,,H,FL,23,,,,,,,,
SB23,C00004036,500018777,,,CCM,DONALD NORCROSS FOR CONGRESS,,,,,,PO Box 160,,Collingswood,NJ,081080160,P2024,,2023-09-26,5000.00,0.00,Contribution,,C00558320,,,NORCROSS,DONALD W,,,,H,NJ,01,,,,,,,,
SB23,C00004036,500018765,,,PTY,DSCC,,,,,,120 Maryland Ave NE,,Washington,DC,200025610,,,2023-09-26,15000.00,0.00,Contribution,,C00042366,DSCC,,,,,,,,,,,,,,,,,
SB23,C00004036,500018781,,,CCM,FRIENDS OF JIM CLYBURN,,,,,,PO Box 12567,,Columbia,SC,292112567,P2024,,2023-09-27,5000.00,0.00,Contribution,,C00255562,,,Clyburn,James,,,,H,SC,06,,,,,,,,
SB23,C00004036,500018764,,,CCM,FRIENDS OF MAZIE HIRONO,,,,,,PO Box 677,,Honolulu,HI,968090677,P2024,,2023-09-26,5000.00,0.00,Contribution,,C00420760,,,Hirono,Mazie,,,,S,HI,,,,,,,,,
SB23,C00004036,500018804,,,CCM,GLENN F. IVEY FOR CONGRESS,,,,,,PO Box 85,,Bladensburg,MD,207100085,P2024,,2023-09-26,5000.00,0.00,Contribution,,C00792283,,,IVEY,GLENN,,,,H,MD,04,,,,,,,,
SB23,C00004036,500018768,,,CCM,JULIA BROWNLEY FOR CONGRESS,,,,,,PO Box 2018,,Thousand Oaks,CA,913582018,P2024,,2023-09-26,5000.00,0.00,Contribution,,C00513077,,,BROWNLEY,JULIA,,,,H,CA,26,,,,,,,,
SB23,C00004036,500018770,,,CCM,KAPTUR FOR CONGRESS,,,,,,PO Box 899,,Toledo,OH,436970899,G2024,,2023-09-26,5000.00,0.00,Contribution,,C00154625,,,Kaptur,Marcy,,,,H,OH,09,,,,,,,,
SB23,C00004036,500018805,,,CCM,LANDSMAN FOR CONGRESS,,,,,,PO Box 68033,,Cincinnati,OH,452068033,G2024,,2023-09-26,5000.00,0.00,Contribution,,C00800276,,,Landsman,Greg,,,,H,OH,01,,,,,,,,
SB23,C00004036,500018772,,,CCM,LOIS FRANKEL FOR CONGRESS,,,,,,PO Box 775,,West Palm Beach,FL,334020775,P2024,,2023-09-26,5000.00,0.00,Contribution,,C00494856,,,FRANKEL,LOIS J.,,,,H,FL,22,,,,,,,,
SB23,C00004036,500018771,,,CCM,MIKE LEVIN FOR CONGRESS,,,,,,555 Capitol Mall,Ste 400,Sacramento,CA,958144503,P2024,,2023-09-26,5000.00,0.00,Contribution,,C00634253,,,LEVIN,MIKE,,,,H,CA,49,,,,,,,,
SB23,C00004036,500018779,,,CCM,MIKIE SHERRILL FOR CONGRESS,,,,,,PO Box 43032,,Montclair,NJ,070430032,P2024,,2023-09-27,5000.00,0.00,Contribution,,C00640003,,,SHERRILL,REBECCA MICHELLE,,,,H,NJ,11,,,,,,,,
SB23,C00004036,500018776,,,CCM,MONTANANS FOR TESTER,,,,,,PO Box 3171,,Billings,MT,591033171,G2024,,2023-09-26,5000.00,0.00,Contribution,,C00412304,,,TESTER,JON,,,,S,MT,,,,,,,,,
SB23,C00004036,500018806,,,CCM,MORGAN MCGARVEY FOR CONGRESS,,,,,,PO Box 5324,,Louisville,KY,402550324,P2024,,2023-09-26,5000.00,0.00,Contribution,,C00791392,,,MCGARVEY,MORGAN,,,,H,KY,03,,,,,,,,
SB23,C00004036,500018807,,,CCM,ROBERT GARCIA FOR CONGRESS,,,,,,65 Pine Ave,# 348,Long Beach,CA,908024718,P2024,,2023-09-26,5000.00,0.00,Contribution,,C00797795,,,GARCIA,ROBERT,,,,H,CA,42,,,,,,,,
SB23,C00004036,500018808,,,CCM,RUDY SALAS FOR CONGRESS,,,,,,PO Box 42257,,Bakersfield,CA,933842257,P2024,,2023-09-26,5000.00,0.00,Contribution,,C00791756,,,SALAS,RUDY,,,,H,CA,22,,,,,,,,
SB23,C00004036,500018780,,,CCM,STEVE COHEN FOR CONGRESS,,,,,,349 Kenilworth Pl,,Memphis,TN,381125405,P2024,,2023-09-27,5000.00,0.00,Contribution,,C00422980,,,Cohen,Steven,,,,H,TN,09,,,,,,,,
SB23,C00004036,500018775,,,CCM,WHITEHOUSE FOR SENATE,,,,,,PO Box 40280,,Providence,RI,029400280,G2024,,2023-09-26,5000.00,0.00,Contribution,,C00410803,,,Whitehouse,Sheldon,,,,S,RI,,,,,,,,,
SB23,C00004036,500018809,,,CCM,WILL ROLLINS FOR CONGRESS,,,,,,301 N Palm Canyon Dr,Ste # 103,Palm Springs,CA,922625672,P2024,,2023-09-26,5000.00,0.00,Contribution,,C00792507,,,ROLLINS,WILL,,,,H,CA,41,,,,,,,,
