form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00252825,SB29.122362,,,CCM,Amen Brown for Philly,,,,,,P O Box 42857,,Philadelphia,PA,19101,,,2024-03-20,5000.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.122344,,,CCM,Anthony Bellmon for PA,,,,,,P O Box 24681,,Philadelphia,PA,19111,,,2024-03-04,2500.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.121449,,,CCM,Chester Co. Democratic Committee,,,,,,37 So. High Street,,West Chester,PA,19382,,,2024-02-23,2500.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.122364,,,CCM,Citizens for Isaiah Thomas,,,,,,2008 Chestnut Street; Suite 1R,,Philadelphia,PA,19103,,,2024-03-22,14800.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.122357,,,COM,Citizens for Kenyatta Johnson,,,,,,P O Box 7466,,Philadelphia,PA,19101,,,2024-03-07,14600.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.120564,,,PAC,Committee to Elect Joseph DiGirolamo Mayo,,,,,,"Seven Neshaminy Interplex, Suite 2",,Trevose,PA,19053,,,2024-01-26,400.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.121455,,,PAC,Committee to Elect Joseph DiGirolamo Mayo,,,,,,"Seven Neshaminy Interplex, Suite 2",,Trevose,PA,19053,,,2024-02-23,2500.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.122346,,,CCM,Committee to Elect Ryan Bizzarro,,,,,,P O Box 8750,,Erie,PA,16505,,,2024-03-04,2500.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.122359,,,COM,Concerned Citizens of PA,,,,,,7028 Brentwood Road,,Philadelphia,PA,19151,,,2024-03-14,10000.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.120556,,,COM,Delaware County Democratic Committee,,,,,,P O Box 473,,Media,PA,19063,,,2024-01-22,2500.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.120558,,,COM,Democratic Campaign Committee of Phila,,,,,,219 Spring Garden Street,,Philadelphia,PA,19123,,,2024-01-24,10000.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.122352,,,COM,Democratic Campaign Committee of Phila,,,,,,219 Spring Garden Street,,Philadelphia,PA,19123,,,2024-03-06,3000.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.120552,,,COM,Dwight Evans for Congress,,,,,,P O Box 6578,,Philadelphia,PA,19138,,,2024-01-11,5000.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.122353,,,PAC,Easton Area Democratic Committee,,,,,,po box 1015,,easton,PA,18044,,,2024-03-06,3000.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.120554,,,COM,Friends of Ben Sanchez,,,,,,P O Box 53,,Jenkintown,PA,19046,,,2024-01-18,1000.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.122342,,,COM,Friends of Chris Pielli,,,,,,P O Box 2051,,West Chester,PA,19380,,,2024-02-29,2500.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.122343,,,CCM,Friends of Devlin Robinson,,,,,,P O Box 81,,Hershey,PA,17033,,,2024-02-29,2500.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.121447,,,COM,Friends of Jennifer O'Mara,,,,,,P O Box 398,,Springfield,PA,19064,,,2024-02-13,2500.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.122356,,,COM,Friends of Jennifer O'Mara,,,,,,618 Prospect Road,,Springfield,PA,19064,,,2024-03-07,2500.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.123229,,,CCM,Friends of Jim Haddock,,,,,,920 Grove Street,,Avoca,PA,18641,,,2024-03-28,1000.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.120546,,,CCM,Friends of Jim Prokopiak,,,,,,32 Butterfly Lane,,Levittown,PA,19054,,,2024-01-08,10000.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.122360,,,COM,Friends of Joanna McClinton,,,,,,P O Box 16668,,Philadelphia,PA,19139,,,2024-03-14,5000.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.122348,,,CCM,Friends of Joe Hogan,,,,,,P O Box 1235,,Langhorne,PA,19047,,,2024-03-04,1000.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.120565,,,PAC,Friends of Joe Hohenstein,,,,,,1117 Wakeling Street,,Philadelphia,PA,19124,,,2024-01-26,2500.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.121441,,,CCM,Friends of Joe Webster for State Rep,,,,,,P O Box 26264,,Collegeville,PA,19426,,,2024-01-31,5000.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.123231,,,CCM,Friends of Jose Giral,,,,,,6038 N American Street,,Philadelphia,PA,19120,,,2024-03-28,1000.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.121454,,,PAC,Friends of Martina White,,,,,,P O Box 16041,,Philadelphia,PA,19114,,,2024-02-23,2500.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.121453,,,COM,Friends of Mary Isaacson,,,,,,714 N 3rd Street,,Philadelphia,PA,19123,,,2024-02-23,2500.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.120548,,,CCM,Friends of MaryJo Daley,,,,,,P O Box 862,,Narberth,PA,19072,,,2024-01-08,2500.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.120550,,,CCM,Friends of Melissa Cerrato,,,,,,P O Box 151,,Horsham,PA,19044,,,2024-01-08,2500.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.121451,,,PAC,Friends of Nancy Guenst,,,,,,P O Box 523,,Hatboro,PA,19040,,,2024-02-23,2500.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.120549,,,PAC,Friends of Napoleon Nelson,,,,,,P O Box 53,,Wyncote,PA,19095,,,2024-01-08,2500.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.120559,,,CCM,Friends of Nate Davidson,,,,,,2347 N 7th Street,P O Box 5447,Harrisburg,PA,17110,,,2024-01-25,2500.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.122372,,,CCM,Friends of Neil Makhaja,,,,,,P O Box 109,,Narberth,PA,19072,,,2024-03-25,5000.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.121448,,,PAC,Friends of Regina Young 185,,,,,,P O Box 33108,,Philadelphia,PA,19142,,,2024-02-13,2500.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.120557,,,COM,Friends of Sharif Street,,,,,,P O Box 28854,,Philadelphia,PA,19151,,,2024-01-22,10000.00,,,,,,,,,,,,,,,,,,,,,,
SB29,C00252825,SB29.120555,,,COM,Friends of Steve Malagari,,,,,,P O Box 1712,,Lansdale,PA,19446,,,2024-01-18,2500.00,,,,,,,,,,,,,,,,,,,,,,
