form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00096156,B877575,,,CCM,Amodei for Nevada,,,,,,503 N. Division Street,,Carson City,NV,89703,G2024,,2024-07-09,1000.00,,Contribution,011,C00496760,,H2NV02395,Amodei,Mark,,,,H,NV,02,,,,,,,,
SB23,C00096156,B877574,,,PAC,Giving Us Security PAC,,,,,,PO Box 2485,,Springfield,VA,22152,O2024,Not Applicable,2024-07-09,2500.00,,Contribution,011,C00531517,,,,,,,,,, ,,,,,,,,
SB23,C00096156,B878356,,,PAC,Ann PAC,,,,,,P.O. Box 3535,,Ballwin,MO,63022,O2024,Not Applicable,2024-07-16,2500.00,,Contribution,011,C00531764,,,,,,,,,, ,,,,,,,,
SB23,C00096156,B878363,,,CCM,BERGMANFORCONGRESS,,,,,,3585 Bunker Hill Rd #434,,Acme,MI,49610,G2024,,2024-07-16,2500.00,,Contribution,011,C00614214,,H6MI01226,Bergman,John,,,,H,MI,01,,,,,,,,
SB23,C00096156,B878353,,,CCM,Comer for Congress,,,,,,P.O. Box 338,,Hopkinsville,KY,42167,G2024,,2024-07-16,2500.00,,Contribution,011,C00588764,,H6KY01110,Comer,James,,,,H,KY,01,,,,,,,,
SB23,C00096156,B878357,,,CCM,Dan Crenshaw for Congress,,,,,,PO Box 430965,,Houston,TX,77243,G2024,,2024-07-16,2500.00,,Contribution,011,C00660795,,H8TX02166,Crenshaw,Daniel,,,,H,TX,02,,,,,,,,
SB23,C00096156,B878358,,,CCM,Dan Crenshaw for Congress,,,,,,PO Box 430965,,Houston,TX,77243,G2024,,2024-07-16,2500.00,,Contribution,011,C00660795,,H8TX02166,Crenshaw,Daniel,,,,H,TX,02,,,,,,,,
SB23,C00096156,B878364,,,CCM,Deb Fischer for US Senate Inc.,,,,,,5555 South St,,Lincoln,NE,68506,G2024,,2024-07-16,2500.00,,Contribution,011,C00498907,,S2NE00094,Fischer,Deb,,,,S,NE, ,,,,,,,,
SB23,C00096156,B878352,,,PAC,Defending the American Dream PAC,,,,,,2211 E Highland Ave Ste 210,,Phoenix,AZ,85016,O2024,Not Applicable,2024-07-16,5000.00,,Contribution,011,C00822833,,,,,,,,,, ,,,,,,,,
SB23,C00096156,B878362,,,CCM,Fallon for Congress,,,,,,P.O. Box 614,,Celina,TX,75009,G2024,,2024-07-16,1500.00,,Contribution,011,C00750307,,H0TX04219,Fallon,Pat,,,,H,TX,04,,,,,,,,
