form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00312777,18461169,,,COM,Friends of Napoleon Nelson,,,,,,P.O. Box 53,,Wyncote,PA,19095,,,2024-10-22,1000.00,0.00,"Napoleon Nelson, STATE HOUSE 154th PA",011,,,,Nelson,Napoleon,,PA Rep.,Sr.,,,,,,,,,,,"Napoleon Nelson, STATE HOUSE 154th PA"
SB29,C00312777,18461171,,,COM,Citizens for Jordan Harris,,,,,,P.O. Box 39717,,Philadelphia,PA,19105,,,2024-10-24,1000.00,0.00,"Jordan Harris, STATE HOUSE 186th PA",011,,,,Harris,Jordan,,,,,,,,,,,,,,"Jordan Harris, STATE HOUSE 186th PA"
SB29,C00312777,18461172,,,COM,Friends of Joe Ciresi,,,,,,4011 Ashbrook Drive,,Royersford,PA,19468,,,2024-10-24,500.00,0.00,"Joe Ciresi, STATE HOUSE 146th PA",011,,,,Ciresi,Joe,,PA Rep.,,,,,,,,,,,,"Joe Ciresi, STATE HOUSE 146th PA"
SB29,C00312777,18461173,,,COM,Dillon for Senate,,,,,,2858 Welsh Road,,Philadelphia,PA,19152,,,2024-10-24,1000.00,0.00,"Jimmy Dillon, STATE SENATE 5th PA",011,,,,Dillon,Jimmy,,PA Sen.,,,,,,,,,,,,"Jimmy Dillon, STATE SENATE 5th PA"
SB29,C00312777,18461176,,,COM,Friends of Mike Schlossberg,,,,,,1620 Pond Road #200,,Allentown,PA,18104,,,2024-10-24,1000.00,0.00,"Michael Schlossberg, STATE HOUSE 132nd PA",011,,,,Schlossberg,Michael,,PA Rep.,,,,,,,,,,,,"Michael Schlossberg, STATE HOUSE 132nd PA"
SB29,C00312777,18461195,,,COM,Friends of Martina White,,,,,,P.O. Box 16041,,Philadelphia,PA,19114,,,2024-10-24,2500.00,0.00,"Martina White, STATE HOUSE 170th PA",011,,,,White,Martina,,PA Rep.,,,,,,,,,,,,"Martina White, STATE HOUSE 170th PA"
SB29,C00312777,18461196,,,PTY,Springfield Republican Party,,,,,,P.O. Box 423,,Springfield,PA,19064,,,2024-10-24,1000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB29,C00312777,18461202,,,COM,Citizens for Jordan Harris,,,,,,P.O. Box 39717,,Philadelphia,PA,19105,,,2024-11-04,2500.00,0.00,"Jordan Harris, STATE HOUSE 186th PA",011,,,,Harris,Jordan,,,,,,,,,,,,,,"Jordan Harris, STATE HOUSE 186th PA"
SB29,C00312777,18461203,,,COM,Vote Kathy for Philly,,,,,,P.O. Box 28029,,Philadelphia,PA,19131,,,2024-11-14,500.00,0.00,", City Council Philadelphia  PA",011,,,,,,,,,,,,,,,,,,,", City Council Philadelphia  PA"
SB29,C00312777,18461211,,,COM,DePasquale for AG,,,,,,P.O. Box 53043,,Pittsburgh,PA,15219,,,2024-10-29,500.00,0.00,"Eugene DePasquale, ATTORNEY GENERAL  PA",011,,,,DePasquale,Eugene,,,,,,,,,,,,,,"Eugene DePasquale, ATTORNEY GENERAL  PA"
SB29,C00312777,18461215,,,COM,Keystone Free Enterprise Fund,,,,,,980 Valley Road,,Blue Bell,PA,19422,,,2024-10-24,1000.00,0.00,,011,,,,,,,,,,,,,,,,,,,
SB29,C00312777,18461220,,,COM,Friends of Regina Young,,,,,,P.O. Box 33108,,Philadelphia,PA,19142,,,2024-11-14,500.00,0.00,"Regina Young, STATE HOUSE 185th PA",011,,,,Young,Regina,,PA Rep.,,,,,,,,,,,,"Regina Young, STATE HOUSE 185th PA"
SB29,C00312777,18461221,,,COM,Squilla for Council,,,,,,P.O. Box 37322,,Philadelphia,PA,19148,,,2024-11-14,1000.00,0.00,"Mark Squilla, City Council Philadelphia 1st PA",011,,,,Squilla,Mark,,,,,,,,,,,,,,"Mark Squilla, City Council Philadelphia 1st PA"
SB29,C00312777,18461222,,,COM,Bellmon for PA,,,,,,P.O. Box 24681,,Philadelphia,PA,19111,,,2024-11-14,500.00,0.00,"Anthony Bellmon, STATE HOUSE 203rd PA",011,,,,Bellmon,Anthony,,PA Rep.,,,,,,,,,,,,"Anthony Bellmon, STATE HOUSE 203rd PA"
SB29,C00312777,18461224,,,COM,Kathryn Pruitt Campaign,,,,,,9201 Warren Parkway #200,,Frisco,TX,77035,,,2024-11-14,1000.00,0.00,"Kathryn Pruitt, DISTRICT JUDGES 494th TX",011,,,,Pruitt,Kathryn,,,,,,,,,,,,,,"Kathryn Pruitt, DISTRICT JUDGES 494th TX"
