form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00840512,SB22.4336,,,CCM,ASHLEY HINSON FOR CONGRESS,,,,,,PO BOX 811,,MARION,IA,52302,P2024,,2024-06-30,3935.36,,Distribution of Net JFC Proceeds,,C00706267,ASHLEY HINSON FOR CONGRESS,H0IA01174,ARENHOLZ,ASHLEY HINSON,,,,H,IA,02,,,,,,,,
SB22,C00840512,SB22.4337,,,CCM,ASHLEY HINSON FOR CONGRESS,,,,,,PO BOX 811,,MARION,IA,52302,G2024,,2024-06-30,761.35,,Distribution of Net JFC Proceeds,,C00706267,ASHLEY HINSON FOR CONGRESS,H0IA01174,ARENHOLZ,ASHLEY HINSON,,,,H,IA,02,,,,,,,,
SB22,C00840512,SB22.4353,,,CCM,CATHERINE TEMPLETON FOR CONGRESS,,,,,,1050 JOHNNIE DODDS BOULEVARD,#1247,MOUNT PLEASANT,SC,29465,P2024,,2024-06-30,792.50,,Distribution of Net JFC Proceeds,,C00867853,CATHERINE TEMPLETON FOR CONGRESS,H4SC01339,TEMPLETON,CATHERINE,,,,H,SC,01,,,,,,,,
SB22,C00840512,SB22.4347,,,CCM,CELESTE FOR CONGRESS,,,,,,P. O. BOX 2410,,CEDAR CITY,UT,84721,P2024,,2024-06-30,792.50,,Distribution of Net JFC Proceeds,,C00842765,CELESTE FOR CONGRESS,H4UT02296,MALOY,CELESTE,,,,H,UT,02,,,,,,,,
SB22,C00840512,SB22.4348,,,CCM,CELESTE FOR CONGRESS,,,,,,P. O. BOX 2410,,CEDAR CITY,UT,84721,G2024,,2024-06-30,1730.20,,Distribution of Net JFC Proceeds,,C00842765,CELESTE FOR CONGRESS,H4UT02296,MALOY,CELESTE,,,,H,UT,02,,,,,,,,
SB22,C00840512,SB22.4332,,,CCM,ESPOSITO FOR CONGRESS,,,,,,PO BOX 622,,GOSHEN,NY,10924,P2024,,2024-06-30,11408.02,,Distribution of Net JFC Proceeds,,C00852889,ESPOSITO FOR CONGRESS,H4NY18117,ESPOSITO,ALISON,,,,H,NY,18,,,,,,,,
SB22,C00840512,SB22.4333,,,CCM,ESPOSITO FOR CONGRESS,,,,,,PO BOX 622,,GOSHEN,NY,10924,G2024,,2024-06-30,13111.91,,Distribution of Net JFC Proceeds,,C00852889,ESPOSITO FOR CONGRESS,H4NY18117,ESPOSITO,ALISON,,,,H,NY,18,,,,,,,,
SB22,C00840512,SB22.4334,,,CCM,FEDORCHAK FOR ND,,,,,,PO BOX 2422,,BISMARCK,ND,58502,P2024,,2024-06-30,792.50,,Distribution of Net JFC Proceeds,,C00869370,FEDORCHAK FOR ND,H4ND00061,FEDORCHAK,JULIE,,,,H,ND,00,,,,,,,,
SB22,C00840512,SB22.4335,,,CCM,FEDORCHAK FOR ND,,,,,,PO BOX 2422,,BISMARCK,ND,58502,G2024,,2024-06-30,4828.86,,Distribution of Net JFC Proceeds,,C00869370,FEDORCHAK FOR ND,H4ND00061,FEDORCHAK,JULIE,,,,H,ND,00,,,,,,,,
SB22,C00840512,SB22.4338,,,CCM,KIGGANS FOR CONGRESS,,,,,,P.O. BOX 5042,,VIRGINIA BEACH,VA,23471,P2024,,2024-06-30,7364.42,,Distribution of Net JFC Proceeds,,C00776120,KIGGANS FOR CONGRESS,H2VA02064,KIGGANS,JENNIFER,,,,H,VA,02,,,,,,,,
