form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00007880,6834134,,,CCM,Dan Crenshaw For Congress,,,,,,PO Box 430965,,Houston,TX,77243,G2024,,2024-07-08,2500.00,0.00,,011,C00660795,Dan Crenshaw For Congress,H8TX02166,Crenshaw,Dan,,Rep.,,H,TX,02,,,,,,,,
SB23,C00007880,6834135,,,CCM,Hunt For Congress,,,,,,1707 1/2 Post Oak Blvd.,#525,Houston,TX,77056,G2024,,2024-07-08,1000.00,0.00,,011,C00701003,Hunt For Congress,H0TX07170,Hunt,Wesley,,Rep.,,H,TX,38,,,,,,,,
SB23,C00007880,6836787,,,CCM,Fedorchak For Nd,,,,,,PO Box 2422,,Bismarck,ND,58502,G2024,,2024-07-10,5000.00,0.00,,011,C00869370,Fedorchak For Nd,H4ND00061,Fedorchak,Julie,,Ms.,,H,ND,00,,,,,,,,
SB23,C00007880,6836789,,,CCM,Angie Craig For Congress,,,,,,P.O. Box 22116,,Eagan,MN,55122,P2024,,2024-07-10,2000.00,0.00,,011,C00575209,Angie Craig For Congress,H6MN02131,Craig,Angie,,Rep.,,H,MN,02,,,,,,,,
SB23,C00007880,6836790,,,CCM,Angie Craig For Congress,,,,,,P.O. Box 22116,,Eagan,MN,55122,G2024,,2024-07-10,5000.00,0.00,,011,C00575209,Angie Craig For Congress,H6MN02131,Craig,Angie,,Rep.,,H,MN,02,,,,,,,,
SB23,C00007880,6836791,,,CCM,Finstad For Congress,,,,,,PO Box 923,,New Ulm,MN,56073,P2024,,2024-07-10,1500.00,0.00,,011,C00807743,Finstad For Congress,H2MN01223,Finstad,Brad,,Rep.,,H,MN,01,,,,,,,,
SB23,C00007880,6836907,,,CCM,Pete Stauber For Congress,,,,,,5078 Arrowhead Rd W,,Hermantown,MN,55811,P2024,,2024-07-10,-1500.00,0.00,Void - Pete Stauber For Congress,011,C00650697,Pete Stauber For Congress,H8MN08043,Stauber,Pete,,Rep.,,H,MN,08,,,,,,,,Void - Pete Stauber For Congress
SB23,C00007880,6837431,,,CCM,Adam Smith For Congress Committee,,,,,,PO Box 578,,Renton,WA,98057,G2024,,2024-07-10,-2500.00,0.00,Void - Adam Smith For Congress Committee,011,C00304709,Adam Smith For Congress Committee,H6WA09025,Smith,Adam,,Rep.,,H,WA,09,,,,,,,,Void - Adam Smith For Congress Committee
SB23,C00007880,6837753,,,PAC,American Defense and Military PAC,,,,,,PO BOX 21961,,Seattle,WA,98111,,,2024-07-10,-2500.00,0.00,Void - American Defense and Military PAC,011,C00492025,,,,,,,,,,,,,,,,,,Void - American Defense and Military PAC
SB23,C00007880,6837906,,,CCM,Adam Smith For Congress Committee,,,,,,PO Box 578,,Renton,WA,98057,G2024,,2024-07-10,5000.00,0.00,,011,C00304709,Adam Smith For Congress Committee,H6WA09025,Smith,Adam,,Rep.,,H,WA,09,,,,,,,,
SB23,C00007880,6837937,,,PAC,American Defense and Military PAC,,,,,,PO BOX 21961,,Seattle,WA,98111,,,2024-07-10,5000.00,0.00,,011,C00492025,,,,,,,,,,,,,,,,,,
SB23,C00007880,6863212,,,CCM,Moore For Congress,,,,,,PO Box 16646,,Milwaukee,WI,53216,G2024,,2024-07-23,4000.00,0.00,,011,C00397505,Moore For Congress,H4WI04183,Moore,Gwen,,Rep.,,H,WI,04,,,,,,,,
SB23,C00007880,6863213,,,CCM,Joe Morelle For Congress,,,,,,P.O. Box 90914,,Rochester,NY,14609,G2024,,2024-07-23,1500.00,0.00,,011,C00675108,Joe Morelle For Congress,H8NY25105,Morelle,Joseph,,Rep.,,H,NY,25,,,,,,,,
SB23,C00007880,6863215,,,PAC,Upper Hand Fund,,,,,,PO BOX 2485,,Springfield,VA,22152,,,2024-07-23,5000.00,0.00,,011,C00503151,,,,,,,,,,,,,,,,,,
SB23,C00007880,6863233,,,CCM,The Pat Harrigan Committee,,,,,,PO Box 97275,,Raleigh,NC,27624,G2024,,2024-07-23,5000.00,0.00,,011,C00802298,The Pat Harrigan Committee,H2NC13243,Harrigan,Patrick,,Mr.,,H,NC,10,,,,,,,,
SB23,C00007880,6863234,,,PAC,Dakota PAC,,,,,,PO Box 15114,,Arlington,VA,22215,,,2024-07-23,5000.00,0.00,,011,C00493072,,,,,,,,,,,,,,,,,,
SB23,C00007880,6863235,,,CCM,Laura Friedman For Congress,,,,,,PO Box 27296,,Los Angeles,CA,900270296,G2024,,2024-07-23,5000.00,0.00,,011,C00831321,Laura Friedman For Congress,H4CA30149,Friedman,Laura,,Hon.,,H,CA,30,,,,,,,,
SB23,C00007880,6863236,,,CCM,Scott Baugh For Congress,,,,,,4040 MacArthur Boulevard,Suite 200,Newport Beach,CA,92660,G2024,,2024-07-23,5000.00,0.00,,011,C00798322,Scott Baugh For Congress,H2CA47196,Baugh,Scott,,Hon.,,H,CA,47,,,,,,,,
SB23,C00007880,6863237,,,CCM,Liccardo For Congress,,,,,,1750 Meridian Ave,#3925,San Jose,CA,95125,G2024,,2024-07-23,5000.00,0.00,,011,C00858688,Liccardo For Congress,H4CA16197,Liccardo,Sam,,Mr.,,H,CA,16,,,,,,,,
SB23,C00007880,6865355,,,CCM,Mike Flood For Congress,,,,,,PO Box 81041,,Lincoln,NE,68501,G2024,,2024-07-26,2500.00,0.00,,011,C00801241,Mike Flood For Congress,H2NE01118,Flood,Mike,,Rep.,,H,NE,01,,,,,,,,
SB23,C00007880,6865356,,,PAC,Bluegrass Committee,,,,,,"400 N. Capitol Street, NW",#585,Washington,DC,20001,,,2024-07-26,5000.00,0.00,,011,C00235655,,,,,,,,,,,,,,,,,,
